會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,10204539.0,,9127324.0,3.53,16170969.0,5.84,14929411.0,5.35
透過損益按公允價值衡量之金融資產－流動,6313369.0,,6263957.0,2.42,9981555.0,3.6,9046583.0,3.24
透過其他綜合損益按公允價值衡量之金融資產－流動,3483820.0,,3686447.0,1.43,3838486.0,1.39,3800923.0,1.36
備供出售金融資產－流動淨額,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
按攤銷後成本衡量之金融資產－流動淨額,2070582.0,,2506824.0,0.97,11016854.0,3.98,14322874.0,5.13
無活絡市場之債務工具投資－流動淨額,0.0,,0.0,0.0,0.0,0.0,147528.0,0.05
應收票據淨額,8108399.0,,9810914.0,3.79,11022124.0,3.98,0.0,0.0
應收票據－關係人淨額,0.0,,0.0,0.0,10588073.0,3.82,12928203.0,4.63
應收帳款淨額,9991657.0,,10770467.0,4.16,914937.0,0.33,9251854.0,3.31
應收帳款－關係人淨額,659970.0,,870565.0,0.34,3245489.0,1.17,976266.0,0.35
其他應收款淨額,3053929.0,,5876845.0,2.27,28074.0,0.01,2964751.0,1.06
本期所得稅資產,20221.0,,24070.0,0.01,8319891.0,3.0,15901.0,0.01
存貨,7611168.0,,8087115.0,3.13,2145606.0,0.77,9804276.0,3.51
預付款項,2238580.0,,2027883.0,0.78,541794.0,0.2,1684612.0,0.6
其他流動資產,512736.0,,577012.0,0.22,77813852.0,28.08,485324.0,0.17
流動資產合計,54268970.0,,59629423.0,23.05,,,80358506.0,28.78
非流動資產,,,,,21623961.0,7.8,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,16805757.0,,21139265.0,8.17,0.0,0.0,9784743.0,3.5
備供出售金融資產－非流動淨額,0.0,,0.0,0.0,18957.0,0.01,0.0,0.0
按攤銷後成本衡量之金融資產－非流動淨額,159727.0,,159647.0,0.06,0.0,0.0,14642.0,0.01
以成本衡量之金融資產－非流動淨額,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
無活絡市場之債務工具投資－非流動淨額,0.0,,0.0,0.0,69007787.0,24.9,0.0,0.0
採用權益法之投資淨額,66380908.0,,67154302.0,25.96,49846224.0,17.99,78846276.0,28.24
不動產、廠房及設備,53494908.0,,52295311.0,20.22,35815721.0,12.92,52549341.0,18.82
投資性不動產淨額,35777621.0,,35800871.0,13.84,4359065.0,1.57,35965203.0,12.88
無形資產,4591385.0,,4532916.0,1.75,461077.0,0.17,3694783.0,1.32
遞延所得稅資產,760333.0,,434961.0,0.17,18163264.0,6.55,436238.0,0.16
其他非流動資產,17660260.0,,17497845.0,6.77,199296056.0,71.92,17538266.0,6.28
非流動資產合計,195630899.0,,199015118.0,76.95,277109908.0,100.0,198829492.0,71.22
資產總額,249899869.0,,258644541.0,100.0,,,279187998.0,100.0
流動負債,,,,,25172614.0,9.08,,
短期借款,20089494.0,,20615713.0,7.97,22467709.0,8.11,24805239.0,8.88
應付短期票券,15689630.0,,19321101.0,7.47,231290.0,0.08,18564469.0,6.65
合約負債－流動,595921.0,,847218.0,0.33,1212349.0,0.44,268218.0,0.1
應付帳款,7251839.0,,7291003.0,2.82,7359550.0,2.66,731015.0,0.26
應付帳款－關係人,289068.0,,229459.0,0.09,261857.0,0.09,8028077.0,2.88
其他應付款,553729.0,,4873416.0,1.88,551958.0,0.2,250857.0,0.09
本期所得稅負債,1099753.0,,965380.0,0.37,1085134.0,0.39,566027.0,0.2
負債準備－流動,47646.0,,47146.0,0.02,47146.0,0.02,2181268.0,0.78
其他流動負債,5193376.0,,6578394.0,2.54,8733490.0,3.15,48200.0,0.02
流動負債合計,50810456.0,,60768830.0,23.5,67123097.0,24.22,7360924.0,2.64
非流動負債,,,,,,,62804294.0,22.5
應付公司債,10000000.0,,6000000.0,2.32,12170701.0,4.39,,
長期借款,30288540.0,,27080231.0,10.47,29188663.0,10.53,12192567.0,4.37
負債準備－非流動,609937.0,,681322.0,0.26,681087.0,0.25,33593896.0,12.03
遞延所得稅負債,8134285.0,,8278961.0,3.2,8513048.0,3.07,679377.0,0.24
其他非流動負債,1423188.0,,1399451.0,0.54,1367815.0,0.49,9365429.0,3.35
非流動負債合計,50455950.0,,43439965.0,16.8,51921314.0,18.74,1504089.0,0.54
負債總額,101266406.0,,104208795.0,40.29,119044411.0,42.96,57335358.0,20.54
歸屬於母公司業主之權益,,,,,,,120139652.0,43.03
股本,,,,,,,,
普通股股本,33614472.0,,33614472.0,13.0,33614472.0,12.13,,
股本合計,33614472.0,,33614472.0,13.0,33614472.0,12.13,33614472.0,12.04
資本公積,,,,,,,33614472.0,12.04
資本公積合計,1168705.0,,1174559.0,0.45,1360202.0,0.49,,
保留盈餘,,,,,,,1362554.0,0.49
法定盈餘公積,15068480.0,,15615380.0,6.04,15615380.0,5.64,,
特別盈餘公積,63001957.0,,63945145.0,24.72,63945145.0,23.08,15615380.0,5.59
未分配盈餘（或待彌補虧損）,19736252.0,,18535290.0,7.17,21600595.0,7.79,63945145.0,22.9
