會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-12438.0,253556.0,407122.0,949780.0
本期稅前淨利（淨損）,-12438.0,253556.0,407122.0,949780.0
折舊費用,31614.0,62313.0,94307.0,127296.0
攤銷費用,5135.0,10735.0,16536.0,22701.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-5933.0,-14602.0,-8680.0,-23826.0
利息費用,8411.0,-99.0,-3204.0,46911.0
利息收入,-1072.0,18705.0,31445.0,-8219.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-487.0,-2774.0,-4763.0,-748.0
處分及報廢不動產、廠房及設備損失（利益）,64.0,-888.0,-861.0,3550.0
處分投資損失（利益）,-2208.0,4582.0,4598.0,-468312.0
非金融資產減損迴轉利益,-21242.0,-2208.0,4562.0,43844.0
未實現外幣兌換損失（利益）,0.0,807.0,1832.0,6694.0
其他項目,14282.0,-2872.0,3690.0,276.0
收益費損項目合計,0.0,73699.0,139462.0,-249833.0
強制透過損益按公允價值衡量之金融資產（增加）減少,118164.0,0.0,0.0,279.0
合約資產（增加）減少,23813.0,153979.0,567270.0,-39618.0
應收票據（增加）減少,482673.0,16849.0,20660.0,-18082.0
應收帳款（增加）減少,-499309.0,640412.0,788242.0,372938.0
存貨（增加）減少,-125866.0,-825928.0,-1650437.0,-1509054.0
預付款項（增加）減少,25209.0,-132177.0,-252838.0,-110889.0
其他流動資產（增加）減少,24684.0,34726.0,20773.0,136555.0
與營業活動相關之資產之淨變動合計,192094.0,-112139.0,-506330.0,-1167871.0
合約負債增加（減少）,3794.0,358700.0,776026.0,1076248.0
應付票據增加（減少）,-147368.0,1948.0,67.0,-1.0
應付帳款增加（減少）,-86.0,-236224.0,-91210.0,-130258.0
應付帳款－關係人增加（減少）,-70309.0,557.0,106.0,-33.0
其他應付款增加（減少）,0.0,-36416.0,-9751.0,142479.0
其他流動負債增加（減少）,12054.0,440716.0,444254.0,434466.0
淨確定福利負債增加(減少),-42002.0,-45996.0,-50022.0,-54039.0
與營業活動相關之負債之淨變動合計,-51823.0,483285.0,1069470.0,1468862.0
與營業活動相關之資產及負債之淨變動合計,-27139.0,371146.0,563140.0,300991.0
調整項目合計,-12857.0,444845.0,702602.0,51158.0
營運產生之現金流入（流出）,-25295.0,698401.0,1109724.0,1000938.0
收取之利息,1084.0,2761.0,4565.0,8278.0
支付之利息,-8959.0,-18112.0,-30465.0,-45791.0
退還（支付）之所得稅,-176.0,-82765.0,-125221.0,-125609.0
營業活動之淨現金流入（流出）,-33346.0,600285.0,958603.0,837816.0
投資活動之現金流量,,,,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,0.0,0.0,0.0
取得按攤銷後成本衡量之金融資產,-163451.0,-134031.0,-138994.0,-144446.0
處分子公司,-16050.0,0.0,0.0,-72136.0
取得不動產、廠房及設備,394.0,-37838.0,-58597.0,-110575.0
處分不動產、廠房及設備,-6916.0,1121.0,1573.0,2194.0
存出保證金減少,-6964.0,-10294.0,-18682.0,-12133.0
取得無形資產,0.0,-20356.0,-29238.0,-35723.0
預付設備款增加,1782.0,-4470.0,-4843.0,-28475.0
投資活動之淨現金流入（流出）,-191205.0,-205868.0,-248781.0,-401294.0
籌資活動之現金流量,,,,
短期借款增加,549290.0,321865.0,431007.0,4755.0
應付短期票券增加,330000.0,0.0,-349903.0,0.0
應付短期票券減少,-620000.0,-444735.0,350000.0,-200115.0
舉借長期借款,150000.0,150000.0,-30000.0,310000.0
存入保證金增加,-10000.0,-20000.0,0.0,8410.0
租賃本金償還,-797.0,0.0,-6529.0,-13748.0
發放現金股利,-3145.0,-6283.0,-10046.0,-261059.0
非控制權益變動,180000.0,-6383.0,-261062.0,180000.0
其他籌資活動,575348.0,-3.0,180000.0,-6.0
籌資活動之淨現金流入（流出）,410.0,180000.0,303467.0,28237.0
匯率變動對現金及約當現金之影響,351207.0,174461.0,-17371.0,-38110.0
本期現金及約當現金增加（減少）數,168981.0,1873.0,995918.0,426649.0
期初現金及約當現金餘額,520188.0,570751.0,168981.0,168981.0
期末現金及約當現金餘額,439809.0,168981.0,1164899.0,595630.0
資產負債表帳列之現金及約當現金,80379.0,739732.0,1164899.0,595630.0
