會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,311019.0,594776.0,475323.0,659800.0
本期稅前淨利（淨損）,311019.0,594776.0,475323.0,659800.0
折舊費用,44684.0,91928.0,140710.0,188921.0
攤銷費用,2524.0,4355.0,6516.0,8497.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-1930.0,-2283.0,-3115.0,-2940.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-132941.0,-39716.0,223479.0,239787.0
利息費用,36231.0,83029.0,143334.0,220086.0
利息收入,-693.0,-872.0,-954.0,-1746.0
股利收入,-2583.0,-35484.0,-210603.0,-213975.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-56.0,1834.0,-1386.0,9738.0
處分及報廢不動產、廠房及設備損失（利益）,119.0,119.0,58.0,-103.0
處分投資性不動產損失（利益）,560.0,-5374.0,-6007.0,-6007.0
非金融資產減損損失,0.0,0.0,116941.0,111144.0
未實現銷貨利益（損失）,0.0,0.0,0.0,0.0
已實現銷貨損失（利益）,95149.0,128503.0,0.0,0.0
未實現外幣兌換損失（利益）,-1638.0,226039.0,202934.0,9948.0
其他項目,39426.0,402386.0,611907.0,0.0
收益費損項目合計,9834.0,-19207.0,228463.0,563350.0
強制透過損益按公允價值衡量之金融資產（增加）減少,7737.0,42719.0,12473.0,121178.0
合約資產（增加）減少,231373.0,-331832.0,335937.0,-11917.0
應收票據（增加）減少,-1088901.0,13083.0,-483275.0,338826.0
應收帳款（增加）減少,12955.0,-114137.0,-26835.0,-671009.0
其他應收款（增加）減少,291859.0,11503.0,546456.0,9722.0
存貨（增加）減少,18243.0,-706.0,50654.0,1112145.0
預付款項（增加）減少,-34.0,3809.0,-1789.0,25558.0
其他流動資產（增加）減少,-516934.0,-40213.0,662084.0,5378.0
與營業活動相關之資產之淨變動合計,-32424.0,-38063.0,25424.0,929881.0
合約負債增加（減少）,-164949.0,172755.0,-205683.0,-108123.0
應付票據增加（減少）,93064.0,-121222.0,71351.0,-212267.0
應付帳款增加（減少）,-130598.0,3339.0,-265355.0,72398.0
其他應付款增加（減少）,3339.0,2756.0,2262.0,-269084.0
負債準備增加（減少）,-1579.0,-2278.0,4651.0,2262.0
其他流動負債增加（減少）,-233147.0,-22926.0,-2962.0,3354.0
淨確定福利負債增加(減少),-750081.0,-19117.0,-370312.0,-3569.0
與營業活動相關之負債之淨變動合計,-710655.0,206922.0,291772.0,-515029.0
與營業活動相關之資產及負債之淨變動合計,-399636.0,801698.0,903679.0,414852.0
調整項目合計,693.0,872.0,1379002.0,978202.0
營運產生之現金流入（流出）,1631.0,4361.0,954.0,1638002.0
收取之利息,-13601.0,-503671.0,210603.0,1746.0
收取之股利,-410913.0,303260.0,-515882.0,213975.0
退還（支付）之所得稅,,,1074677.0,-515945.0
營業活動之淨現金流入（流出）,-24830.0,62040.0,,1337778.0
投資活動之現金流量,59195.0,0.0,67452.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-19800.0,59195.0,0.0,-98735.0
處分透過其他綜合損益按公允價值衡量之金融資產,-16764.0,-24830.0,58683.0,114798.0
取得按攤銷後成本衡量之金融資產,245.0,-229800.0,-24830.0,0.0
處分按攤銷後成本衡量之金融資產,-3232.0,-34674.0,-229800.0,58674.0
取得透過損益按公允價值衡量之金融資產,-8920.0,245.0,-40198.0,-24830.0
取得採用權益法之投資,-1043.0,-3232.0,400.0,-229800.0
對子公司之收購（扣除所取得之現金）,-16422.0,-2998.0,-3231.0,0.0
取得不動產、廠房及設備,-31571.0,-6901.0,0.0,-242516.0
處分不動產、廠房及設備,,-63582.0,-368.0,764.0
存出保證金增加,3784275.0,7016.0,38195.0,-3246.0
存出保證金減少,-2850006.0,-237521.0,-5882.0,0.0
取得使用權資產,50000.0,,-88277.0,-623.0
取得投資性不動產,0.0,7586858.0,7016.0,-1723.0
處分投資性不動產,-261789.0,-7162750.0,-220840.0,38195.0
其他非流動資產增加,5389.0,300000.0,,-18432.0
預付設備款增加,-33911.0,300000.0,13115944.0,-112219.0
收取之股利,-337.0,-386765.0,-12204897.0,7016.0
投資活動之淨現金流入（流出）,693621.0,5389.0,250000.0,-512677.0
籌資活動之現金流量,1479.0,-81189.0,0.0,
短期借款增加,252616.0,-29081.0,300000.0,17005856.0
短期借款減少,964372.0,532462.0,-438599.0,-16275352.0
應付短期票券增加,1216988.0,3156.0,4884.0,250000.0
償還公司債,1216988.0,601357.0,-1284585.0,0.0
