會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,19991.0,53354.0,128524.0,149128.0
本期稅前淨利（淨損）,19991.0,53354.0,128524.0,149128.0
折舊費用,18496.0,36945.0,55032.0,74503.0
攤銷費用,8.0,17.0,23.0,23.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-569.0,-3080.0,-3794.0,-3007.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-11270.0,-23776.0,-22921.0,-18033.0
利息費用,1915.0,4766.0,7939.0,11102.0
利息收入,-964.0,-1937.0,-2587.0,-3805.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-2341.0,-1.0,-51603.0,-51560.0
其他項目,-119.0,-3852.0,-20471.0,-27153.0
收益費損項目合計,5156.0,0.0,0.0,-126.0
強制透過損益按公允價值衡量之金融資產（增加）減少,6000.0,-119.0,-126.0,-18056.0
應收票據（增加）減少,41356.0,8963.0,-38508.0,2015.0
應收帳款（增加）減少,6140.0,6950.0,-6726.0,90751.0
其他應收款（增加）減少,3003.0,89157.0,153955.0,-15035.0
存貨（增加）減少,-46369.0,30452.0,14086.0,4717.0
預付款項（增加）減少,38165.0,2999.0,1447.0,40976.0
其他金融資產（增加）減少,-914.0,1853.0,28924.0,31875.0
取得合約之增額成本（增加）減少,-137.0,47046.0,42167.0,12973.0
與營業活動相關之資產之淨變動合計,47244.0,7049.0,12233.0,3842.0
合約負債增加（減少）,28018.0,2407.0,3043.0,172114.0
應付票據增加（減少）,3026.0,187913.0,249129.0,-59893.0
應付帳款增加（減少）,-92821.0,-12833.0,-29363.0,-102.0
其他應付款增加（減少）,-2914.0,-81.0,733.0,-29331.0
負債準備增加（減少）,5.0,-84003.0,-121132.0,3957.0
其他流動負債增加（減少）,14487.0,2322.0,17550.0,19.0
與營業活動相關之負債之淨變動合計,-50199.0,9.0,14.0,-5266.0
與營業活動相關之資產及負債之淨變動合計,-2955.0,11266.0,5558.0,-90616.0
調整項目合計,2201.0,-83320.0,-126640.0,81498.0
營運產生之現金流入（流出）,22192.0,104593.0,122489.0,63442.0
收取之利息,551.0,113556.0,83981.0,212570.0
支付之利息,-1889.0,166910.0,212505.0,3627.0
退還（支付）之所得稅,275.0,2037.0,2403.0,61246.0
營業活動之淨現金流入（流出）,21129.0,7201.0,61246.0,-10853.0
投資活動之現金流量,,-4433.0,-7552.0,14.0
取得不動產、廠房及設備,-13961.0,202.0,185.0,266604.0
存出保證金增加,-1482.0,171917.0,268787.0,
取得使用權資產,-15841.0,,,-39164.0
取得投資性不動產,-1434.0,-11074.0,-22780.0,4635.0
長期應收租賃款減少,701.0,-896584.0,4635.0,1478.0
投資活動之淨現金流入（流出）,-32017.0,-1664.0,1478.0,-933647.0
籌資活動之現金流量,,0.0,-15473.0,-2631.0
短期借款增加,59000.0,-37688.0,-907038.0,0.0
短期借款減少,0.0,-1434.0,-1219.0,-55091.0
應付短期票券增加,16000.0,690.0,0.0,-1434.0
存入保證金減少,0.0,-947754.0,-42603.0,1384.0
租賃本金償還,-18100.0,,-1434.0,-1024470.0
非控制權益變動,9800.0,805000.0,1393.0,
籌資活動之淨現金流入（流出）,66700.0,0.0,-983041.0,1005000.0
本期現金及約當現金增加（減少）數,55812.0,0.0,,82000.0
期初現金及約當現金餘額,176743.0,0.0,735000.0,0.0
期末現金及約當現金餘額,232555.0,-26631.0,0.0,-63431.0
資產負債表帳列之現金及約當現金,232555.0,29252.0,0.0,-57200.0
