會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,4952607.0,14.26,4799422.0,13.0,5466443.0,14.39,4344838.0,11.05
透過損益按公允價值衡量之金融資產－流動,1077092.0,3.1,1413696.0,3.83,1280335.0,3.37,1345424.0,3.42
透過其他綜合損益按公允價值衡量之金融資產－流動,29879.0,0.09,25672.0,0.07,22955.0,0.06,24339.0,0.06
按攤銷後成本衡量之金融資產－流動,404087.0,1.16,413122.0,1.12,424501.0,1.12,384115.0,0.98
合約資產－流動,81835.0,0.24,107998.0,0.29,158796.0,0.42,196472.0,0.5
應收票據淨額,373484.0,1.08,220892.0,0.6,228430.0,0.6,262340.0,0.67
應收帳款淨額,3935535.0,11.33,4495383.0,12.18,3923635.0,10.33,3706818.0,9.43
其他應收款淨額,55381.0,0.16,116496.0,0.32,60271.0,0.16,31650.0,0.08
本期所得稅資產,893.0,0.0,387.0,0.0,4077.0,0.01,6606.0,0.02
存貨,4745187.0,13.67,5567870.0,15.08,5521997.0,14.54,5806212.0,14.76
預付款項,290173.0,0.84,583311.0,1.58,457650.0,1.2,595075.0,1.51
其他流動資產,59291.0,0.17,213183.0,0.58,210497.0,0.55,275806.0,0.7
流動資產合計,16005444.0,46.1,17957432.0,48.64,17759587.0,46.75,16979695.0,43.18
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,3137578.0,9.04,3020217.0,8.18,3268180.0,8.6,3696935.0,9.4
透過其他綜合損益按公允價值衡量之金融資產－非流動,1048850.0,3.02,1047618.0,2.84,1039180.0,2.74,1136207.0,2.89
採用權益法之投資,1028488.0,2.96,1097143.0,2.97,1103057.0,2.9,1124608.0,2.86
不動產、廠房及設備,10127171.0,29.17,10350533.0,28.04,11268905.0,29.67,12603867.0,32.05
使用權資產,1038402.0,2.99,1029232.0,2.79,1057129.0,2.78,996342.0,2.53
投資性不動產淨額,1349897.0,3.89,1347579.0,3.65,1345261.0,3.54,1342944.0,3.41
無形資產,723.0,0.0,637.0,0.0,875.0,0.0,1343.0,0.0
遞延所得稅資產,123799.0,0.36,114759.0,0.31,119270.0,0.31,128055.0,0.33
其他非流動資產,862311.0,2.48,951877.0,2.58,1025110.0,2.7,1315652.0,3.35
非流動資產合計,18717219.0,53.9,18959595.0,51.36,20226967.0,53.25,22345953.0,56.82
資產總額,34722663.0,100.0,36917027.0,100.0,37986554.0,100.0,39325648.0,100.0
流動負債,,,,,,,,
短期借款,5397527.0,15.54,7219597.0,19.56,7084497.0,18.65,6506035.0,16.54
應付短期票券,734823.0,2.12,829615.0,2.25,884615.0,2.33,1289550.0,3.28
透過損益按公允價值衡量之金融負債－流動,26962.0,0.08,36516.0,0.1,32007.0,0.08,23957.0,0.06
合約負債－流動,385768.0,1.11,369702.0,1.0,476311.0,1.25,372575.0,0.95
應付票據,63897.0,0.18,70368.0,0.19,96215.0,0.25,91074.0,0.23
應付帳款,624949.0,1.8,777774.0,2.11,676724.0,1.78,719575.0,1.83
其他應付款,606044.0,1.75,910178.0,2.47,680545.0,1.79,807626.0,2.05
本期所得稅負債,198458.0,0.57,114245.0,0.31,140355.0,0.37,136644.0,0.35
負債準備－流動,106977.0,0.31,110232.0,0.3,117523.0,0.31,100000.0,0.25
租賃負債－流動,46642.0,0.13,45658.0,0.12,47499.0,0.13,34225.0,0.09
其他流動負債,1304240.0,3.76,639891.0,1.73,2087449.0,5.5,2445101.0,6.22
流動負債合計,9496287.0,27.35,11123776.0,30.13,12323740.0,32.44,12526362.0,31.85
非流動負債,,,,,,,,
應付公司債,2631896.0,7.58,33749.0,0.09,39530.0,0.1,36850.0,0.09
長期借款,9296364.0,26.77,2635448.0,7.14,2139050.0,5.63,1942664.0,4.94
負債準備－非流動,35469.0,0.1,10335053.0,28.0,10329326.0,27.19,11130645.0,28.3
遞延所得稅負債,381639.0,1.1,35417.0,0.1,35527.0,0.09,28672.0,0.07
租賃負債－非流動,736689.0,2.12,327225.0,0.89,286478.0,0.75,313119.0,0.8
其他非流動負債,247480.0,0.71,732571.0,1.98,744811.0,1.96,755570.0,1.92
非流動負債合計,13329537.0,38.39,205299.0,0.56,185922.0,0.49,168386.0,0.43
負債總額,22825824.0,65.74,14304762.0,38.75,13760644.0,36.23,14375906.0,36.56
歸屬於母公司業主之權益,,,25428538.0,68.88,26084384.0,68.67,26902268.0,68.41
股本,,,,,,,,
普通股股本,6458954.0,18.6,,,,,,
股本合計,6458954.0,18.6,6458954.0,17.5,6846491.0,18.02,6846491.0,17.41
權益─具證券性質之虛擬通貨,0.0,0.0,387537.0,1.05,0.0,0.0,0.0,0.0
資本公積,,,6846491.0,18.55,6846491.0,18.02,6846491.0,17.41
資本公積合計,1144438.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0
保留盈餘,,,,,,,,
法定盈餘公積,213846.0,0.62,1161570.0,3.15,1151501.0,3.03,1151543.0,2.93
特別盈餘公積,147555.0,0.42,,,,,,
未分配盈餘（或待彌補虧損）,2231359.0,6.43,354255.0,0.96,354255.0,0.93,354255.0,0.9
保留盈餘合計,2592760.0,7.47,147555.0,0.4,147555.0,0.39,147555.0,0.38
其他權益,,,1389504.0,3.76,1687227.0,4.44,2109323.0,5.36
其他權益合計,-39231.0,-0.11,1891314.0,5.12,2189037.0,5.76,2611133.0,6.64
庫藏股票,-35565.0,-0.1,,,,,,
歸屬於母公司業主之權益合計,10121356.0,29.15,-106099.0,-0.29,-86246.0,-0.23,-53778.0,-0.14
共同控制下前手權益,0.0,0.0,-34325.0,-0.09,-34325.0,-0.09,-34325.0,-0.09
非控制權益,1775483.0,5.11,9758951.0,26.43,10066458.0,26.5,10521064.0,26.75
權益總額,11896839.0,34.26,0.0,0.0,0.0,0.0,0.0,0.0
負債及權益總計,34722663.0,100.0,1729538.0,4.68,1835712.0,4.83,1902316.0,4.84
待註銷股本股數（單位：股）,0.0,,11488489.0,31.12,11902170.0,31.33,12423380.0,31.59
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,36917027.0,100.0,37986554.0,100.0,39325648.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,7546867.0,,0.0,,0.0,,0.0,
