會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,3241.0,9803.0,38129.0,20511.0
本期稅前淨利（淨損）,3241.0,9803.0,38129.0,20511.0
折舊費用,15470.0,30845.0,46535.0,61623.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-122.0,255.0,1056.0,1056.0
利息費用,2.0,4.0,10.0,14.0
利息收入,-2307.0,-5679.0,-10946.0,-21274.0
股利收入,-56.0,-450.0,-1799.0,-1799.0
處分及報廢不動產、廠房及設備損失（利益）,-91.0,-6875.0,-6937.0,-6916.0
處分投資損失（利益）,20.0,-695.0,-1550.0,-1550.0
非金融資產減損迴轉利益,-702.0,909.0,797.0,899.0
未實現外幣兌換損失（利益）,12214.0,-1333.0,-4622.0,-2072.0
收益費損項目合計,942.0,16981.0,22544.0,29981.0
應收票據（增加）減少,10903.0,3495.0,4613.0,5349.0
應收帳款（增加）減少,18610.0,1674.0,4743.0,19996.0
存貨（增加）減少,-2822.0,23916.0,40415.0,45714.0
其他流動資產（增加）減少,27633.0,-4693.0,2479.0,2269.0
與營業活動相關之資產之淨變動合計,3848.0,24392.0,52250.0,73328.0
應付帳款增加（減少）,-1997.0,5764.0,693.0,-5138.0
其他應付款增加（減少）,974.0,-4656.0,-17547.0,-16676.0
其他流動負債增加（減少）,-177.0,302.0,6.0,265.0
淨確定福利負債增加(減少),2648.0,-351.0,-521.0,-690.0
與營業活動相關之負債之淨變動合計,30281.0,1059.0,-17369.0,-22239.0
與營業活動相關之資產及負債之淨變動合計,42495.0,25451.0,34881.0,51089.0
調整項目合計,45736.0,42432.0,57425.0,81070.0
營運產生之現金流入（流出）,1665.0,52235.0,95554.0,101581.0
收取之利息,-1.0,3365.0,7329.0,15239.0
支付之利息,-60.0,-3.0,-10.0,-12.0
退還（支付）之所得稅,47340.0,-37881.0,-38183.0,-38882.0
營業活動之淨現金流入（流出）,,17716.0,64690.0,77926.0
投資活動之現金流量,-236347.0,,,
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,146256.0,-530577.0,0.0,0.0
取得按攤銷後成本衡量之金融資產,0.0,294977.0,-755489.0,-901930.0
處分按攤銷後成本衡量之金融資產,40098.0,0.0,865785.0,1256712.0
取得透過損益按公允價值衡量之金融資產,-7264.0,148218.0,0.0,0.0
處分透過損益按公允價值衡量之金融資產,57.0,-10387.0,332907.0,332907.0
取得不動產、廠房及設備,-57200.0,7280.0,-12611.0,-16052.0
處分不動產、廠房及設備,,-1550.0,7356.0,7356.0
存出保證金增加,-10.0,450.0,-1550.0,-1500.0
收取之股利,72.0,-91589.0,1799.0,1799.0
投資活動之淨現金流入（流出）,62.0,,438197.0,679292.0
籌資活動之現金流量,5626.0,0.0,,
短期借款增加,-4172.0,-21.0,210.0,15829.0
存入保證金增加,406558.0,72.0,-31.0,210.0
租賃本金償還,402386.0,51.0,-170562.0,-42.0
發放現金股利,402386.0,4484.0,72.0,-170562.0
