會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,149980.0,100.0,150525.0,100.0,137020.0,100.0,553968.0,100.0
營業收入合計,149980.0,100.0,150525.0,100.0,137020.0,100.0,553968.0,100.0
銷貨成本,139172.0,92.79,142677.0,94.79,130016.0,94.89,510294.0,92.12
營業成本合計,139172.0,92.79,142677.0,94.79,130016.0,94.89,510294.0,92.12
營業毛利（毛損）,10808.0,7.21,7848.0,5.21,7004.0,5.11,43674.0,7.88
營業毛利（毛損）淨額,10808.0,7.21,7848.0,5.21,7004.0,5.11,43674.0,7.88
營業費用,,,,,,,,
推銷費用,3229.0,2.15,3475.0,2.31,3360.0,2.45,13051.0,2.36
管理費用,6684.0,4.46,6621.0,4.4,7034.0,5.13,26276.0,4.74
研究發展費用,2331.0,1.55,2743.0,1.82,2310.0,1.69,9369.0,1.69
營業費用合計,12244.0,8.16,12839.0,8.53,12704.0,9.27,48696.0,8.79
營業利益（損失）,-1436.0,-0.96,-4991.0,-3.32,-5700.0,-4.16,-5022.0,-0.91
營業外收入及支出,,,,,,,,
利息收入,2307.0,1.54,3372.0,2.24,5267.0,3.84,21274.0,3.84
其他收入,331.0,0.22,960.0,0.64,1686.0,1.23,3569.0,0.64
其他利益及損失淨額,2041.0,1.36,7223.0,4.8,27079.0,19.76,704.0,0.13
財務成本淨額,2.0,0.0,2.0,0.0,6.0,0.0,14.0,0.0
營業外收入及支出合計,4677.0,3.12,11553.0,7.68,34026.0,24.83,25533.0,4.61
稅前淨利（淨損）,3241.0,2.16,6562.0,4.36,28326.0,20.67,20511.0,3.7
所得稅費用（利益）合計,963.0,0.64,3643.0,2.42,5666.0,4.14,6985.0,1.26
繼續營業單位本期淨利（淨損）,2278.0,1.52,2919.0,1.94,22660.0,16.54,13526.0,2.44
本期淨利（淨損）,2278.0,1.52,2919.0,1.94,22660.0,16.54,13526.0,2.44
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-7.0,0.0,-18769.0,-12.47,-4692.0,-3.42,2748.0,0.5
不重分類至損益之項目：,-7.0,0.0,-18769.0,-12.47,-4692.0,-3.42,-22211.0,-4.01
國外營運機構財務報表換算之兌換差額,18338.0,12.23,-8844.0,-5.88,4761.0,3.47,550.0,0.1
後續可能重分類至損益之項目：,18338.0,12.23,-8844.0,-5.88,4761.0,3.47,-20013.0,-3.61
其他綜合損益（淨額）,18331.0,12.22,-27613.0,-18.34,69.0,0.05,7513.0,1.36
本期綜合損益總額,20609.0,13.74,-24694.0,-16.41,22729.0,16.59,7513.0,1.36
淨利（損）歸屬於：,,,,,,,-12500.0,-2.26
母公司業主（淨利∕損）,3485.0,2.32,2168.0,1.44,23926.0,17.46,1026.0,0.19
非控制權益（淨利∕損）,-1207.0,-0.8,751.0,0.5,-1266.0,-0.92,,
母公司業主（綜合損益）,17967.0,11.98,-23589.0,-15.67,22996.0,16.78,16580.0,2.99
非控制權益（綜合損益）,2642.0,1.76,-1105.0,-0.73,-267.0,-0.19,-3054.0,-0.55
基本每股盈餘,,,,,,,2503.0,0.45
基本每股盈餘,0.04,,0.03,,0.28,,-1477.0,-0.27
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,0.04,,0.03,,0.28,,0.19,
