會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,81645.0,142242.0,191416.0,304359.0
本期稅前淨利（淨損）,81645.0,142242.0,191416.0,304359.0
折舊費用,15938.0,31701.0,47315.0,62992.0
攤銷費用,0.0,0.0,0.0,0.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,3574.0,1978.0,3804.0,2474.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-17424.0,-13563.0,-10692.0,-19602.0
利息費用,166.0,323.0,916.0,1603.0
利息收入,-59.0,-194.0,-283.0,-701.0
股利收入,0.0,-44933.0,-44933.0,-44920.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-883.0,-883.0,-883.0
處分採用權益法之投資損失（利益）,-11068.0,0.0,0.0,0.0
非金融資產減損損失,-26.0,1777.0,26969.0,335.0
非金融資產減損迴轉利益,-8899.0,0.0,0.0,0.0
未實現外幣兌換損失（利益）,33604.0,415.0,-402.0,-801.0
其他項目,-5235.0,-23379.0,0.0,0.0
收益費損項目合計,-317271.0,41195.0,21811.0,497.0
合約資產（增加）減少,3393.0,8821.0,-27855.0,-47578.0
應收票據（增加）減少,164199.0,-198532.0,1985.0,9760.0
應收帳款（增加）減少,-1080.0,-18583.0,-369386.0,-159559.0
其他應收款（增加）減少,0.0,-91319.0,888.0,-824.0
存貨（增加）減少,-122390.0,-10354.0,-114879.0,-141937.0
其他流動資產（增加）減少,-334.0,-268772.0,-20601.0,-50074.0
其他營業資產（增加）減少,-27137.0,-405.0,-529848.0,0.0
與營業活動相關之資產之淨變動合計,9310.0,25039.0,96952.0,-390212.0
合約負債增加（減少）,36023.0,7226.0,-158.0,2341.0
應付票據增加（減少）,178.0,49549.0,64807.0,16.0
應付帳款增加（減少）,18040.0,174.0,-6733.0,42597.0
其他應付款增加（減少）,-104350.0,81583.0,219.0,2591.0
其他流動負債增加（減少）,-113249.0,-187189.0,175.0,49.0
其他營業負債增加（減少）,-31604.0,-210568.0,155262.0,-2098.0
與營業活動相關之負債之淨變動合計,-134.0,-68326.0,-374586.0,45496.0
與營業活動相關之資產及負債之淨變動合計,-31738.0,-269.0,-352775.0,-344716.0
調整項目合計,,-33363.0,-161359.0,-344219.0
營運產生之現金流入（流出）,0.0,-101958.0,-866.0,-39860.0
支付之利息,5504.0,,-57624.0,-1537.0
退還（支付）之所得稅,0.0,2123.0,-219849.0,-57642.0
營業活動之淨現金流入（流出）,0.0,5504.0,,-99039.0
投資活動之現金流量,-3248.0,-19002.0,0.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-8155.0,19000.0,2123.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,7893.0,0.0,5504.0,2123.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-1251.0,-3490.0,-19002.0,5504.0
取得按攤銷後成本衡量之金融資產,58.0,5500.0,19003.0,-19015.0
處分按攤銷後成本衡量之金融資產,801.0,-11860.0,0.0,19016.0
處分採用權益法之投資,,8765.0,-7054.0,0.0
取得不動產、廠房及設備,19842.0,-1447.0,5500.0,-8576.0
處分不動產、廠房及設備,0.0,188.0,-15750.0,5500.0
存出保證金增加,-1844.0,5281.0,14039.0,-19802.0
存出保證金減少,17998.0,,0.0,18080.0
取得投資性不動產,192.0,113599.0,-12656.0,0.0
預付設備款增加,-12747.0,150.0,274.0,-29223.0
收取之利息,176505.0,-150.0,44499.0,698.0
收取之股利,163758.0,-2944.0,36480.0,44920.0
投資活動之淨現金流入（流出）,163758.0,110655.0,,19225.0
