會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,420800.0,1088471.0,1633971.0,2078103.0
本期稅前淨利（淨損）,420800.0,1088471.0,1633971.0,2078103.0
折舊費用,110329.0,220313.0,334207.0,450944.0
攤銷費用,2471.0,4932.0,7266.0,9356.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,19061.0,88502.0,93658.0,92104.0
利息費用,6757.0,12837.0,20070.0,25654.0
利息收入,-1194.0,-2502.0,-5012.0,-13616.0
股利收入,-21798.0,-220.0,-29471.0,-29471.0
採用權益法認列之關聯企業及合資損失（利益）之份額,1274.0,-46801.0,-173557.0,-192841.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,1274.0,1384.0,1384.0
金融資產減損損失,-13355.0,0.0,0.0,0.0
非金融資產減損損失,103545.0,0.0,0.0,0.0
非金融資產減損迴轉利益,-18225.0,-43142.0,-55851.0,-56433.0
其他項目,-36409.0,235193.0,0.0,0.0
收益費損項目合計,-58112.0,114025.0,192694.0,287081.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-33304.0,-27107.0,158981.0,236583.0
應收票據（增加）減少,2832.0,-181948.0,-48874.0,361.0
應收帳款（增加）減少,40228.0,-25727.0,11408.0,-12708.0
應收帳款－關係人（增加）減少,-60502.0,-5581.0,7259.0,58592.0
其他應收款（增加）減少,-163492.0,148197.0,-36870.0,-35976.0
存貨（增加）減少,94985.0,-157262.0,26356.0,13286.0
其他流動資產（增加）減少,18052.0,-135403.0,-88958.0,-17490.0
與營業活動相關之資產之淨變動合計,-5388.0,18735.0,29302.0,242648.0
合約負債增加（減少）,-14082.0,29595.0,45204.0,71728.0
應付帳款增加（減少）,1006.0,101629.0,57879.0,-17195.0
應付帳款－關係人增加（減少）,-682.0,39999.0,21725.0,-50523.0
其他應付款增加（減少）,93891.0,3872.0,170379.0,165721.0
其他流動負債增加（減少）,-69601.0,-1346.0,1776.0,536.0
淨確定福利負債增加(減少),33944.0,192484.0,-2027.0,-2952.0
與營業活動相關之負債之淨變動合計,454744.0,57081.0,294936.0,167315.0
與營業活動相關之資產及負債之淨變動合計,-8.0,292274.0,324238.0,409963.0
調整項目合計,454736.0,1380745.0,516932.0,697044.0
營運產生之現金流入（流出）,,-142302.0,2150903.0,2775147.0
退還（支付）之所得稅,0.0,1238443.0,-143948.0,-145678.0
營業活動之淨現金流入（流出）,-25014.0,,2006955.0,2629469.0
投資活動之現金流量,104969.0,0.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,0.0,0.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,6750.0,-35014.0,0.0,0.0
取得透過損益按公允價值衡量之金融資產,-72437.0,135260.0,-55014.0,-245014.0
處分透過損益按公允價值衡量之金融資產,0.0,-2364.0,203720.0,385138.0
取得採用權益法之投資,68771.0,6750.0,-21428.0,-138989.0
採用權益法之被投資公司減資退回股款,-57.0,-144782.0,6750.0,47675.0
取得不動產、廠房及設備,1276.0,0.0,-183061.0,-252267.0
處分不動產、廠房及設備,84258.0,0.0,202.0,202.0
存出保證金增加,,77153.0,-40.0,-40.0
存出保證金減少,948776.0,-2175.0,0.0,0.0
其他金融資產減少,-1051218.0,0.0,87278.0,87834.0
其他非流動資產增加,0.0,2438.0,-3211.0,-2638.0
其他非流動資產減少,0.0,0.0,0.0,0.0
收取之利息,-150000.0,37266.0,4117.0,13028.0
收取之股利,50.0,,123119.0,123119.0
投資活動之淨現金流入（流出）,-14008.0,2218295.0,162432.0,18048.0
籌資活動之現金流量,-7108.0,-2554223.0,,
短期借款增加,-273508.0,80000.0,4492207.0,5638866.0
短期借款減少,4992.0,-50000.0,-4438976.0,-6058926.0
應付短期票券增加,270478.0,100000.0,80000.0,80000.0
應付短期票券減少,621616.0,-900000.0,-80000.0,-80000.0
舉借長期借款,892094.0,50.0,600000.0,740000.0
償還長期借款,892094.0,0.0,-1040000.0,-1090000.0
