會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,373811.0,776945.0,849506.0,928025.0
本期稅前淨利（淨損）,373811.0,776945.0,849506.0,928025.0
折舊費用,62510.0,124502.0,186292.0,247835.0
攤銷費用,203.0,407.0,628.0,885.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,9263.0,-3620.0,-3128.0,-1462.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-5.0,4527.0,5264.0,-1458.0
利息費用,4429.0,18522.0,32493.0,46883.0
利息收入,76400.0,-191.0,-233.0,-987.0
股利收入,-33103.0,-13406.0,-13406.0,-13406.0
處分及報廢不動產、廠房及設備損失（利益）,-75864.0,-8.0,-17.0,-701.0
不動產、廠房及設備轉列費用數,14778.0,7557.0,14644.0,23658.0
處分其他資產損失（利益）,460252.0,0.0,0.0,0.0
收益費損項目合計,-64370.0,138290.0,222537.0,301247.0
應收票據（增加）減少,301693.0,38813.0,10575.0,38327.0
應收帳款（增加）減少,222320.0,323234.0,-249585.0,-610627.0
其他應收款（增加）減少,-189141.0,1048.0,9856.0,14506.0
存貨（增加）減少,209994.0,-702.0,-400565.0,881595.0
預付款項（增加）減少,-68415.0,-51449.0,40841.0,83475.0
與營業活動相關之資產之淨變動合計,807.0,310944.0,-588878.0,407276.0
合約負債增加（減少）,-1604.0,116621.0,-19826.0,4206.0
應付票據增加（減少）,173961.0,-197555.0,-192311.0,-61888.0
應付帳款增加（減少）,475654.0,141206.0,60244.0,66670.0
其他應付款增加（減少）,552054.0,-49088.0,-131377.0,-102396.0
負債準備增加（減少）,925865.0,2316.0,4053.0,2807.0
淨確定福利負債增加(減少),5.0,-2824.0,-4074.0,-5155.0
與營業活動相關之負債之淨變動合計,-11313.0,10676.0,-283291.0,-95756.0
與營業活動相關之資產及負債之淨變動合計,0.0,321620.0,-872169.0,311520.0
調整項目合計,914557.0,459910.0,-649632.0,612767.0
營運產生之現金流入（流出）,,1236855.0,199874.0,1540792.0
收取之利息,-38311.0,189.0,232.0,614.0
收取之股利,-3005.0,13406.0,13406.0,13406.0
支付之利息,0.0,-19691.0,-32811.0,-46657.0
退還（支付）之所得稅,-17695.0,-298601.0,0.0,-298630.0
營業活動之淨現金流入（流出）,-59011.0,932158.0,-298601.0,1209525.0
投資活動之現金流量,,,-117900.0,
取得不動產、廠房及設備,-63578.0,-82139.0,,-259942.0
處分不動產、廠房及設備,-80000.0,550.0,-133380.0,1441.0
存出保證金減少,0.0,-3508.0,712.0,17735.0
取得無形資產,-46622.0,0.0,17738.0,-425.0
其他金融資產增加,-1214.0,0.0,-425.0,-18191.0
其他非流動資產減少,-191414.0,-18375.0,-26469.0,0.0
投資活動之淨現金流入（流出）,664132.0,0.0,0.0,-259382.0
籌資活動之現金流量,212643.0,-103472.0,-141824.0,
短期借款增加,876775.0,,,261807.0
應付短期票券增加,876775.0,0.0,951901.0,0.0
