會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,135863.0,213564.0,367548.0,515763.0
本期稅前淨利（淨損）,135863.0,213564.0,367548.0,515763.0
折舊費用,20581.0,40065.0,59147.0,78159.0
攤銷費用,790.0,3452.0,4226.0,6021.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-1000.0,-1000.0,-1000.0,-1000.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,269680.0,427405.0,578343.0,257800.0
利息費用,-1041.0,-3046.0,49.0,252.0
利息收入,-9.0,-50717.0,-5224.0,-9971.0
股利收入,1575.0,3166.0,-65259.0,-65259.0
股份基礎給付酬勞成本,-12.0,-39991.0,4776.0,6385.0
處分及報廢不動產、廠房及設備損失（利益）,-250793.0,-228383.0,-39991.0,-39995.0
未實現外幣兌換損失（利益）,-20338.0,20854.0,-320543.0,-28161.0
收益費損項目合計,19433.0,171805.0,-9670.0,204231.0
應收票據（增加）減少,0.0,3377.0,204854.0,6350.0
應收帳款（增加）減少,7450.0,58953.0,3229.0,134870.0
其他應收款（增加）減少,52745.0,-41761.0,67459.0,22630.0
存貨（增加）減少,-542.0,32693.0,36987.0,61013.0
其他流動資產（增加）減少,-18665.0,25071.0,50467.0,48561.0
與營業活動相關之資產之淨變動合計,14651.0,78333.0,38917.0,273424.0
合約負債增加（減少）,55639.0,6768.0,197059.0,10135.0
應付票據增加（減少）,3643.0,-49756.0,19399.0,-78903.0
應付票據－關係人增加（減少）,-18573.0,3537.0,-57630.0,4139.0
應付帳款增加（減少）,-3873.0,-30842.0,2576.0,-27067.0
應付帳款－關係人增加（減少）,-17314.0,2184.0,-25235.0,-876.0
其他應付款增加（減少）,1789.0,-28803.0,-1738.0,-51991.0
其他流動負債增加（減少）,-20075.0,-5437.0,-51781.0,-5112.0
淨確定福利負債增加(減少),134.0,15.0,-5175.0,-654.0
與營業活動相關之負債之淨變動合計,7.0,-102334.0,23.0,-150329.0
與營業活動相關之資產及負債之淨變動合計,-54262.0,-24001.0,-119561.0,123095.0
調整項目合計,1377.0,147804.0,77498.0,327326.0
營運產生之現金流入（流出）,20810.0,361368.0,282352.0,843089.0
收取之利息,156673.0,3046.0,649900.0,9971.0
收取之股利,1041.0,50717.0,5224.0,65259.0
支付之利息,9.0,-44733.0,65259.0,-212.0
退還（支付）之所得稅,-3.0,370398.0,-49.0,-93875.0
營業活動之淨現金流入（流出）,157720.0,,-93591.0,824232.0
投資活動之現金流量,,-256000.0,626743.0,
取得按攤銷後成本衡量之金融資產,-199000.0,0.0,,-524080.0
按攤銷後成本衡量之金融資產到期還本,45612.0,45612.0,-392834.0,46681.0
取得透過損益按公允價值衡量之金融資產,-22649.0,-30307.0,46681.0,-30307.0
處分透過損益按公允價值衡量之金融資產,365697.0,544780.0,-30307.0,859036.0
取得不動產、廠房及設備,-118681.0,-217297.0,859036.0,-359933.0
處分不動產、廠房及設備,154.0,110799.0,-309021.0,110829.0
存出保證金增加,0.0,0.0,110799.0,0.0
存出保證金減少,4333.0,4583.0,0.0,9256.0
取得無形資產,0.0,0.0,3583.0,-960.0
其他非流動資產增加,0.0,-1093.0,0.0,-3986.0
其他投資活動,75466.0,201077.0,0.0,0.0
投資活動之淨現金流入（流出）,,,363.0,106536.0
籌資活動之現金流量,7666.0,-16511.0,288300.0,
舉借長期借款,240852.0,554964.0,,200000.0
發放現金股利,587190.0,587190.0,200000.0,-545942.0
其他籌資活動,828042.0,1142154.0,-545942.0,170.0
籌資活動之淨現金流入（流出）,828042.0,1142154.0,170.0,-345772.0
