會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,91979.0,92166.0,129648.0,146465.0
停業單位稅前淨利（淨損）,0.0,0.0,0.0,0.0
本期稅前淨利（淨損）,91979.0,92166.0,129648.0,146465.0
折舊費用,19335.0,38689.0,65801.0,88488.0
攤銷費用,1373.0,2884.0,7339.0,9458.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,12370.0,13291.0,11914.0,12557.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-471.0,1232.0,219.0,114.0
利息費用,23271.0,40929.0,66756.0,94387.0
利息收入,-1162.0,-2403.0,-3601.0,-5065.0
股利收入,-6118.0,-8499.0,-1495.0,-1534.0
採用權益法認列之關聯企業及合資損失（利益）之份額,0.0,-84.0,-15272.0,-10696.0
處分及報廢不動產、廠房及設備損失（利益）,48598.0,445.0,0.0,0.0
處分投資損失（利益）,-5596.0,86484.0,1227.0,1228.0
投資性不動產公允價值調整損失(利益),-1027.0,11465.0,37243.0,38054.0
收益費損項目合計,33027.0,-5222.0,170131.0,226991.0
應收票據（增加）減少,-592.0,35796.0,9924.0,18989.0
應收票據－關係人（增加）減少,-91.0,-2527.0,-9582.0,-11656.0
應收帳款（增加）減少,-265.0,-46.0,32329.0,43627.0
應收帳款－關係人（增加）減少,-6316.0,5427.0,-6214.0,969.0
其他應收款（增加）減少,4535.0,-7940.0,-94.0,11699.0
其他應收款－關係人（增加）減少,-5.0,-6962.0,9432.0,9562.0
存貨（增加）減少,-7496.0,0.0,2012.0,3389.0
預付款項（增加）減少,16174.0,-26587.0,7348.0,14183.0
其他流動資產（增加）減少,-2581.0,3404.0,0.0,0.0
其他金融資產（增加）減少,-1084.0,-2517.0,-28000.0,-5547.0
與營業活動相關之資產之淨變動合計,-25.0,973.0,17155.0,85215.0
合約負債增加（減少）,-35306.0,65.0,-2321.0,-1388.0
應付票據增加（減少）,90.0,-45985.0,10.0,215.0
應付票據－關係人增加（減少）,14255.0,50.0,57.0,113.0
應付帳款增加（減少）,172.0,17621.0,-49374.0,-56780.0
應付帳款－關係人增加（減少）,39.0,506.0,65.0,40.0
其他應付款增加（減少）,-613.0,59.0,16367.0,16214.0
負債準備增加（減少）,-25053.0,-877.0,769.0,282.0
其他流動負債增加（減少）,-8879.0,-30105.0,566.0,74.0
淨確定福利負債增加(減少),39719.0,-26701.0,-1140.0,-1404.0
與營業活動相關之負債之淨變動合計,131698.0,59783.0,-35001.0,-42634.0
與營業活動相關之資產及負債之淨變動合計,1018.0,151949.0,-17846.0,42581.0
調整項目合計,-23141.0,2053.0,152285.0,269572.0
營運產生之現金流入（流出）,-98.0,-42025.0,281933.0,416037.0
收取之利息,109477.0,-7831.0,3045.0,4611.0
收取之股利,,104146.0,1495.0,1534.0
支付之利息,-1361.0,,-63579.0,-88657.0
退還（支付）之所得稅,0.0,-1361.0,-7929.0,-8082.0
營業活動之淨現金流入（流出）,-32885.0,1446.0,214965.0,325443.0
投資活動之現金流量,0.0,10.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,3000.0,-78887.0,-12948.0,-12948.0
取得透過損益按公允價值衡量之金融資產,0.0,1300.0,-2354.0,-2354.0
處分透過損益按公允價值衡量之金融資產,791.0,-445.0,2467.0,2467.0
處分採用權益法之投資,-12817.0,0.0,10.0,10.0
處分子公司,-43272.0,295.0,-103477.0,0.0
取得不動產、廠房及設備,,-16599.0,-599.0,-240826.0
存出保證金增加,-4428.0,-94241.0,0.0,-600.0
存出保證金減少,0.0,,-447.0,0.0
取得投資性不動產,-58002.0,-6152.0,-4932.0,-1508.0
其他非流動資產增加,378.0,0.0,-17980.0,-5704.0
其他非流動資產減少,18491.0,-89148.0,-140260.0,0.0
預付設備款增加,-708.0,204.0,,-25921.0
投資活動之淨現金流入（流出）,-44269.0,33653.0,18784.0,-287384.0
籌資活動之現金流量,-95996.0,0.0,0.0,
短期借款增加,-74060.0,-1431.0,0.0,83340.0
短期借款減少,171216.0,-6450.0,-161038.0,0.0
舉借長期借款,97156.0,-69324.0,15221.0,0.0
償還長期借款,97156.0,-54228.0,50096.0,-172675.0
