會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,3518095.0,,4477982.0,100.0,5017922.0,100.0,17074511.0,100.0
營業成本合計,2674670.0,,3130744.0,69.91,3403176.0,67.82,12488557.0,73.14
營業毛利（毛損）,843425.0,,1347238.0,30.09,1614746.0,32.18,4585954.0,26.86
營業毛利（毛損）淨額,843425.0,,1347238.0,30.09,1614746.0,32.18,4585954.0,26.86
營業費用,,,,,,,,
推銷費用,955456.0,,1301980.0,29.08,1411939.0,28.14,4554932.0,26.68
管理費用,358794.0,,237309.0,5.3,243910.0,4.86,1175408.0,6.88
研究發展費用,60529.0,,58155.0,1.3,62655.0,1.25,242836.0,1.42
營業費用合計,1374779.0,,1597444.0,35.67,1718504.0,34.25,5973176.0,34.98
營業利益（損失）,-531354.0,,-250206.0,-5.59,-103758.0,-2.07,-1387222.0,-8.12
營業外收入及支出,,,,,,,,
其他收入,29770.0,,31586.0,0.71,78216.0,1.56,199332.0,1.17
其他利益及損失淨額,469052.0,,57114.0,1.28,44456.0,0.89,692769.0,4.06
財務成本淨額,81302.0,,88221.0,1.97,83967.0,1.67,576100.0,3.37
採用權益法認列之關聯企業及合資損益之份額淨額,-45595.0,,-14225.0,-0.32,-9292.0,-0.19,-70765.0,-0.41
營業外收入及支出合計,371925.0,,-13746.0,-0.31,29413.0,0.59,245236.0,1.44
稅前淨利（淨損）,-159429.0,,-263952.0,-5.89,-74345.0,-1.48,-1141986.0,-6.69
所得稅費用（利益）合計,-26606.0,,21598.0,0.48,-6325.0,-0.13,-57684.0,-0.34
繼續營業單位本期淨利（淨損）,-132823.0,,-285550.0,-6.38,-68020.0,-1.36,-1084302.0,-6.35
停業單位損益,,,,,,,,
停業單位損益合計,50362.0,,-74817.0,-1.67,101120.0,2.02,0.0,0.0
本期淨利（淨損）,-82461.0,,-360367.0,-8.05,33100.0,0.66,-1084302.0,-6.35
後續可能重分類至損益之項目：,,,,,,,,
國外營運機構財務報表換算之兌換差額,-59171.0,,-68610.0,-1.53,-132613.0,-2.64,-99589.0,-0.58
備供出售金融資產未實現評價損益,0.0,,-2634.0,-0.06,-199.0,0.0,,
與可能重分類之項目相關之所得稅,-1573.0,,-2625.0,-0.06,-3746.0,-0.07,-263604.0,-1.54
其他綜合損益（淨額）,-57598.0,,-68619.0,-1.53,-129066.0,-2.57,-2833.0,-0.02
本期綜合損益總額,-140059.0,,-428986.0,-9.58,-95966.0,-1.91,-8812.0,-0.05
母公司業主（淨利／損）,-108469.0,,-324307.0,-7.24,-16754.0,-0.33,-357214.0,-2.09
非控制權益（淨利／損）,26008.0,,-36060.0,-0.81,49854.0,0.99,-1441516.0,-8.44
母公司業主（綜合損益）,-165965.0,,-392757.0,-8.77,-145577.0,-2.9,-776709.0,-4.55
非控制權益（綜合損益）,25906.0,,-36229.0,-0.81,49611.0,0.99,-307593.0,-1.8
基本每股盈餘,,,,,,,-1133316.0,-6.64
繼續營業單位淨利（淨損）,-0.26,,-0.58,,-0.13,,-308200.0,-1.81
停業單位淨利（淨損）,0.05,,-0.07,,0.1,,,
基本每股盈餘,-0.21,,-0.65,,-0.03,,-1.53,
