會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,1634845.0,100.0,944246.0,100.0,1073244.0,100.0,4549308.0,100.0
銷貨收入淨額,1634845.0,100.0,944246.0,100.0,1073244.0,100.0,4549308.0,100.0
營業收入合計,1634845.0,100.0,944246.0,100.0,1073244.0,100.0,4549308.0,100.0
銷貨成本,1549979.0,94.81,921328.0,97.57,1042915.0,97.17,4394448.0,96.6
營業成本合計,1549979.0,94.81,921328.0,97.57,1042915.0,97.17,4394448.0,96.6
營業毛利（毛損）,84866.0,5.19,22918.0,2.43,30329.0,2.83,154860.0,3.4
營業毛利（毛損）淨額,84866.0,5.19,22918.0,2.43,30329.0,2.83,154860.0,3.4
營業費用,,,,,,,,
推銷費用,72177.0,4.41,62403.0,6.61,67038.0,6.25,258145.0,5.67
管理費用,47137.0,2.88,50802.0,5.38,44050.0,4.1,183389.0,4.03
研究發展費用,41359.0,2.53,37487.0,3.97,35601.0,3.32,142903.0,3.14
營業費用合計,160673.0,9.83,150692.0,15.96,146689.0,13.67,584437.0,12.85
營業利益（損失）,-75807.0,-4.64,-127774.0,-13.53,-116360.0,-10.84,-429577.0,-9.44
營業外收入及支出,,,,,,,,
利息收入,255.0,0.02,894.0,0.09,316.0,0.03,5858.0,0.13
其他收入,4267.0,0.26,3472.0,0.37,4095.0,0.38,19894.0,0.44
其他利益及損失淨額,11330.0,0.69,8891.0,0.94,63429.0,5.91,25505.0,0.56
財務成本淨額,4447.0,0.27,4622.0,0.49,5992.0,0.56,22439.0,0.49
採用權益法認列之關聯企業及合資損益之份額淨額,7.0,0.0,-194.0,-0.02,486.0,0.05,188.0,0.0
營業外收入及支出合計,11412.0,0.7,8441.0,0.89,62334.0,5.81,29006.0,0.64
稅前淨利（淨損）,-64395.0,-3.94,-119333.0,-12.64,-54026.0,-5.03,-400571.0,-8.81
所得稅費用（利益）合計,-12824.0,-0.78,-30989.0,-3.28,-10786.0,-1.0,-101451.0,-2.23
繼續營業單位本期淨利（淨損）,-51571.0,-3.15,-88344.0,-9.36,-43240.0,-4.03,-299120.0,-6.58
本期淨利（淨損）,-51571.0,-3.15,-88344.0,-9.36,-43240.0,-4.03,-299120.0,-6.58
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,0.0,0.0,0.0,0.0,0.0,82650.0,1.82
不重分類至損益之項目：,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
國外營運機構財務報表換算之兌換差額,30116.0,1.84,-6779.0,-0.72,16349.0,1.52,82650.0,1.82
與可能重分類之項目相關之所得稅,5988.0,0.37,-1397.0,-0.15,3193.0,0.3,24629.0,0.54
後續可能重分類至損益之項目：,24128.0,1.48,-5382.0,-0.57,13156.0,1.23,4815.0,0.11
其他綜合損益（淨額）,24128.0,1.48,-5382.0,-0.57,13156.0,1.23,19814.0,0.44
本期綜合損益總額,-27443.0,-1.68,-93726.0,-9.93,-30084.0,-2.8,102464.0,2.25
淨利（損）歸屬於：,,,,,,,-196656.0,-4.32
母公司業主（淨利∕損）,-51295.0,-3.14,-88142.0,-9.33,-43147.0,-4.02,,
非控制權益（淨利∕損）,-276.0,-0.02,-202.0,-0.02,-93.0,-0.01,-298921.0,-6.57
母公司業主（綜合損益）,-27343.0,-1.67,-93729.0,-9.93,-30378.0,-2.83,-199.0,0.0
非控制權益（綜合損益）,-100.0,-0.01,3.0,0.0,294.0,0.03,-197012.0,-4.33
基本每股盈餘,,,,,,,356.0,0.01
繼續營業單位淨利（淨損）,-0.28,,-0.49,,-0.24,,,
基本每股盈餘,-0.28,,-0.49,,-0.24,,-1.65,
稀釋每股盈餘,,,,,,,-1.65,
繼續營業單位淨利（淨損）,-0.28,,-0.49,,-0.24,,,
稀釋每股盈餘,-0.28,,-0.49,,-0.24,,-1.65,
