會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,2197425.0,4787139.0,7516037.0,8540401.0
本期稅前淨利（淨損）,2197425.0,4787139.0,7516037.0,8540401.0
折舊費用,168980.0,355983.0,549217.0,774551.0
攤銷費用,4691.0,9597.0,14614.0,19684.0
利息費用,8211.0,18951.0,37258.0,68424.0
利息收入,-2080.0,-6263.0,-9714.0,-45482.0
採用權益法認列之關聯企業及合資損失（利益）之份額,0.0,0.0,0.0,0.0
處分及報廢不動產、廠房及設備損失（利益）,-295.0,-202.0,713.0,883.0
不動產、廠房及設備轉列費用數,1326.0,365.0,365.0,404.0
收益費損項目合計,180833.0,378431.0,592453.0,818464.0
應收帳款（增加）減少,-564592.0,-1168602.0,-147773.0,1077195.0
存貨（增加）減少,547444.0,1769953.0,3293732.0,3650617.0
其他流動資產（增加）減少,54136.0,118304.0,-734709.0,136644.0
其他金融資產（增加）減少,-48579.0,-476.0,-65844.0,-134744.0
其他營業資產（增加）減少,-19.0,-42.0,-85.0,-3244.0
與營業活動相關之資產之淨變動合計,-11610.0,719137.0,2345321.0,4726468.0
應付帳款增加（減少）,-26091.0,-553332.0,-734272.0,-899634.0
其他應付款增加（減少）,-301671.0,-253206.0,146996.0,281059.0
其他流動負債增加（減少）,203005.0,163997.0,98196.0,110667.0
淨確定福利負債增加(減少),-608.0,-1236.0,-1863.0,-402.0
與營業活動相關之負債之淨變動合計,-125365.0,-643777.0,-490943.0,-508310.0
與營業活動相關之資產及負債之淨變動合計,-136975.0,75360.0,1854378.0,4218158.0
調整項目合計,43858.0,453791.0,2446831.0,5036622.0
營運產生之現金流入（流出）,2241283.0,5240930.0,9962868.0,13577023.0
收取之利息,2080.0,5895.0,9285.0,37353.0
支付之利息,-7491.0,-18492.0,-36374.0,-67254.0
退還（支付）之所得稅,-10018.0,-1190875.0,-1212546.0,-1229121.0
營業活動之淨現金流入（流出）,2225854.0,4037458.0,8723233.0,12318001.0
投資活動之現金流量,,,,
取得不動產、廠房及設備,-743425.0,-948151.0,-1345333.0,-1476654.0
處分不動產、廠房及設備,310.0,310.0,310.0,321.0
存出保證金增加,0.0,-1295.0,1280.0,-2080.0
取得無形資產,48.0,-1224.0,-2668.0,-8898.0
其他金融資產增加,-312.0,-159884.0,-276449.0,-3000000.0
預付設備款增加,-118545.0,-1110244.0,-1622860.0,-319297.0
投資活動之淨現金流入（流出）,-861924.0,,,-4806608.0
籌資活動之現金流量,,163144.0,536143.0,
短期借款增加,117536.0,189400.0,240150.0,431477.0
舉借長期借款,162025.0,-48333.0,-96667.0,214150.0
償還長期借款,-48333.0,1393.0,1433.0,-580000.0
存入保證金增加,19.0,0.0,-18173.0,1413.0
租賃本金償還,-8926.0,-10868.0,-3292406.0,-28465.0
發放現金股利,222321.0,294736.0,-2629520.0,-3292406.0
籌資活動之淨現金流入（流出）,1458.0,3916.0,-9686.0,-3253831.0
匯率變動對現金及約當現金之影響,1587709.0,3225866.0,4461167.0,4862.0
本期現金及約當現金增加（減少）數,1759847.0,1759847.0,1759847.0,4262424.0
期初現金及約當現金餘額,3347556.0,4985713.0,6221014.0,1759847.0
期末現金及約當現金餘額,3347556.0,4985713.0,6221014.0,6022271.0
