會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,65895.0,299315.0,421007.0,333409.0
本期稅前淨利（淨損）,65895.0,299315.0,421007.0,333409.0
折舊費用,38426.0,77016.0,117223.0,159451.0
攤銷費用,1024.0,2048.0,3072.0,4096.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-187.0,608.0,5137.0,78.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-3261.0,124.0,-2947.0,93682.0
利息費用,2425.0,3902.0,5594.0,7585.0
利息收入,-29.0,-184.0,-382.0,-1793.0
股利收入,1470.0,-1541.0,-2980.0,-2980.0
股份基礎給付酬勞成本,-8864.0,2908.0,0.0,0.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-383.0,-8857.0,5086.0,8181.0
處分及報廢不動產、廠房及設備損失（利益）,30621.0,-467.0,-8786.0,-6278.0
其他項目,0.0,75557.0,-468.0,-614.0
收益費損項目合計,9429.0,0.0,120549.0,261408.0
強制透過損益按公允價值衡量之金融資產（增加）減少,22300.0,1501.0,-29964.0,-29964.0
應收票據（增加）減少,-4038.0,2173.0,6370.0,-11491.0
應收票據－關係人（增加）減少,-2575.0,-161835.0,-4003.0,4501.0
應收帳款（增加）減少,1390.0,-1357.0,-167997.0,2258.0
應收帳款－關係人（增加）減少,-11849.0,1366.0,177.0,-11956.0
其他應收款（增加）減少,-7560.0,-27949.0,893.0,567.0
存貨（增加）減少,-95.0,-12806.0,-3046.0,-15883.0
預付款項（增加）減少,7002.0,-848.0,1078.0,9632.0
其他流動資產（增加）減少,-8490.0,-199755.0,-4691.0,-2815.0
與營業活動相關之資產之淨變動合計,-37270.0,60949.0,-201183.0,-55151.0
應付帳款增加（減少）,4204.0,24725.0,19809.0,-5692.0
其他應付款增加（減少）,0.0,21855.0,90296.0,65264.0
其他流動負債增加（減少）,-41556.0,0.0,4447.0,62.0
淨確定福利負債增加(減少),-34554.0,107529.0,0.0,-317.0
與營業活動相關之負債之淨變動合計,-3933.0,-92226.0,114552.0,59317.0
與營業活動相關之資產及負債之淨變動合計,61962.0,-16669.0,-86631.0,4166.0
調整項目合計,-25640.0,282646.0,33918.0,265574.0
營運產生之現金流入（流出）,36322.0,-29571.0,454925.0,598983.0
退還（支付）之所得稅,,253075.0,-84688.0,-109111.0
營業活動之淨現金流入（流出）,0.0,,370237.0,489872.0
投資活動之現金流量,-24241.0,0.0,,
處分透過損益按公允價值衡量之金融資產,23614.0,-78748.0,0.0,15000.0
取得採用權益法之投資,0.0,23614.0,-128110.0,0.0
取得不動產、廠房及設備,381.0,0.0,23814.0,-191913.0
處分不動產、廠房及設備,-2868.0,3127.0,0.0,24720.0
存出保證金增加,29.0,-6174.0,7704.0,0.0
存出保證金減少,-3085.0,184.0,-5356.0,9685.0
預付設備款增加,,1541.0,382.0,-6731.0
收取之利息,505000.0,-56456.0,2980.0,1793.0
收取之股利,-330000.0,,-98586.0,2980.0
投資活動之淨現金流入（流出）,0.0,785000.0,,-144466.0
籌資活動之現金流量,-152594.0,-770000.0,1255000.0,
短期借款增加,0.0,0.0,-1170000.0,1705000.0
短期借款減少,-545.0,-152594.0,0.0,-1575000.0
舉借長期借款,-7960.0,0.0,-152594.0,22900.0
償還長期借款,-2467.0,-44.0,0.0,-152594.0
存入保證金增加,11434.0,-15631.0,-176.0,0.0
存入保證金減少,1790.0,-3936.0,-22902.0,-2432.0
租賃本金償還,46461.0,-157205.0,-128609.0,-29015.0
發放現金股利,279103.0,700.0,0.0,-128609.0
現金增資,325564.0,40114.0,-5636.0,0.0
支付之利息,325564.0,279103.0,-224917.0,-7638.0
