會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-300289.0,-448413.0,-551699.0,-1070467.0
本期稅前淨利（淨損）,-300289.0,-448413.0,-551699.0,-1070467.0
折舊費用,190275.0,376588.0,561381.0,748854.0
攤銷費用,85.0,170.0,265.0,359.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,1500.0,370.0,919.0,2767.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,20991.0,61626.0,71326.0,62830.0
利息費用,24390.0,52074.0,87463.0,126695.0
利息收入,-1011.0,-2660.0,-4090.0,-8862.0
股利收入,-18263.0,0.0,-12878.0,-12878.0
股份基礎給付酬勞成本,6922.0,162011.0,0.0,0.0
採用權益法認列之關聯企業及合資損失（利益）之份額,9.0,-25275.0,233572.0,641608.0
處分及報廢不動產、廠房及設備損失（利益）,-139.0,122.0,-21469.0,-18016.0
未實現銷貨利益（損失）,0.0,-139.0,385.0,285.0
已實現銷貨損失（利益）,224759.0,0.0,-139.0,-139.0
其他項目,43821.0,624887.0,0.0,0.0
收益費損項目合計,1146.0,138207.0,916735.0,1543503.0
應收票據（增加）減少,72323.0,121.0,108446.0,115508.0
應收票據－關係人（增加）減少,-8701.0,-284085.0,332.0,-1348.0
應收帳款（增加）減少,-34659.0,-12349.0,454420.0,681319.0
應收帳款－關係人（增加）減少,-1291588.0,-130744.0,-9038.0,-32065.0
其他應收款（增加）減少,-76665.0,-2233867.0,-29957.0,24138.0
存貨（增加）減少,-3811.0,-118080.0,-3584807.0,-4242193.0
預付款項（增加）減少,-76357.0,2421.0,-143374.0,-134388.0
其他流動資產（增加）減少,-1374491.0,-104107.0,4179.0,6692.0
取得合約之增額成本（增加）減少,168989.0,-2742483.0,-131869.0,-166552.0
與營業活動相關之資產之淨變動合計,1746.0,250994.0,-3331668.0,-3748889.0
合約負債增加（減少）,-124793.0,6685.0,334677.0,1111356.0
應付票據增加（減少）,-102084.0,-59313.0,-852.0,-2002.0
應付帳款增加（減少）,2955.0,-130743.0,-171801.0,-278688.0
應付帳款－關係人增加（減少）,-4252.0,37.0,-162196.0,-3265.0
其他應付款增加（減少）,-57439.0,-8328.0,7781.0,-228569.0
負債準備增加（減少）,-1431930.0,59332.0,-12440.0,-2100.0
其他流動負債增加（減少）,-1207171.0,-2683151.0,-4831.0,-48135.0
淨確定福利負債增加(減少),-1507460.0,-2058264.0,-3336499.0,-15412.0
與營業活動相關之負債之淨變動合計,810.0,-2506677.0,-2419764.0,533185.0
與營業活動相關之資產及負債之淨變動合計,-23852.0,2448.0,-2971463.0,-3215704.0
調整項目合計,-33132.0,-51183.0,3553.0,-1672201.0
營運產生之現金流入（流出）,-1563634.0,-64400.0,-83130.0,-2742668.0
收取之利息,,-2619812.0,-84269.0,9142.0
支付之利息,16.0,,-3135309.0,-121527.0
退還（支付）之所得稅,5112.0,16.0,,-106856.0
營業活動之淨現金流入（流出）,-128927.0,5112.0,16.0,-2961909.0
投資活動之現金流量,1879.0,-165298.0,5112.0,
取得透過損益按公允價值衡量之金融資產,-7140.0,60044.0,-235440.0,-5525.0
處分透過損益按公允價值衡量之金融資產,0.0,-8262.0,63148.0,61636.0
取得不動產、廠房及設備,866181.0,1131028.0,-9331.0,-292440.0
處分不動產、廠房及設備,-15372.0,-22285.0,-119.0,75478.0
存出保證金增加,721749.0,1000355.0,0.0,-9175.0
取得無形資產,,,1340946.0,-119.0
其他金融資產增加,0.0,0.0,-21680.0,0.0
其他金融資產減少,-1207120.0,-864312.0,12878.0,916652.0
預付設備款增加,-69899.0,0.0,1155530.0,-20314.0
預付設備款減少,680000.0,-119752.0,,0.0
收取之股利,-196656.0,1280000.0,0.0,12878.0
投資活動之淨現金流入（流出）,-21.0,-590906.0,-663529.0,739071.0
籌資活動之現金流量,-4267.0,0.0,0.0,
短期借款增加,-797963.0,-22.0,-249495.0,0.0
短期借款減少,42988.0,-8557.0,1864500.0,-1414177.0
應付短期票券減少,-1596860.0,0.0,-661406.0,-129811.0
舉借長期借款,3238003.0,0.0,0.0,2490000.0
償還長期借款,1641143.0,-303549.0,-243.0,-492606.0
存入保證金增加,1641143.0,-29339.0,-12858.0,0.0
