會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-110830.0,-281982.0,700364.0,819520.0
停業單位稅前淨利（淨損）,0.0,0.0,0.0,0.0
本期稅前淨利（淨損）,-110830.0,-281982.0,700364.0,819520.0
折舊費用,133285.0,265026.0,396090.0,524834.0
攤銷費用,686.0,1342.0,1990.0,2629.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-70.0,-130.0,-13.0,-221.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-85652.0,-164517.0,-170065.0,-102103.0
利息費用,42244.0,81737.0,121305.0,159902.0
利息收入,-15044.0,-28083.0,-41105.0,-52932.0
股份基礎給付酬勞成本,1200.0,-4627.0,-1128413.0,-1128413.0
採用權益法認列之關聯企業及合資損失（利益）之份額,39878.0,20587.0,20587.0,20587.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,108219.0,132371.0,121277.0
處分其他資產損失（利益）,0.0,12.0,-17.0,143.0
未實現外幣兌換損失（利益）,14990.0,0.0,0.0,0.0
其他項目,-3645.0,0.0,0.0,0.0
收益費損項目合計,127872.0,0.0,0.0,-140.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-146574.0,-3245.0,-3245.0,0.0
應收票據（增加）減少,16306.0,47444.0,55273.0,-294412.0
應收帳款（增加）減少,9489.0,-5635.0,0.0,404.0
應收帳款－關係人（增加）減少,513.0,318130.0,-9100.0,105410.0
其他應收款（增加）減少,9252.0,-194572.0,-624342.0,-12297.0
存貨（增加）減少,32855.0,18599.0,-194573.0,-655332.0
預付款項（增加）減少,-21879.0,17114.0,6659.0,-194128.0
其他流動資產（增加）減少,0.0,1151.0,-5475.0,10070.0
與營業活動相關之資產之淨變動合計,-100038.0,7297.0,1421.0,28116.0
合約負債增加（減少）,2708.0,48554.0,7068.0,-6823.0
應付票據增加（減少）,-912.0,-47455.0,39202.0,3018.0
應付帳款增加（減少）,-2017.0,-19.0,-74395.0,5315.0
應付帳款－關係人增加（減少）,20964.0,-149331.0,-947.0,-49828.0
其他應付款增加（減少）,-33311.0,12320.0,-221040.0,-124.0
其他應付款－關係人增加（減少）,-87.0,46.0,15392.0,-204384.0
預收款項增加（減少）,-1612.0,-15241.0,-500.0,10778.0
其他流動負債增加（減少）,1725.0,64785.0,-25524.0,340.0
淨確定福利負債增加(減少),-14.0,-46675.0,91493.0,42083.0
與營業活動相關之負債之淨變動合計,-12556.0,-3539.0,14809.0,50878.0
與營業活動相關之資產及負債之淨變動合計,-112594.0,604.0,-1454.0,-47597.0
調整項目合計,15278.0,-13.0,-3557.0,-2960.0
營運產生之現金流入（流出）,-95552.0,12287.0,-10.0,-4412.0
支付之利息,-34324.0,-137044.0,90649.0,-65.0
退還（支付）之所得稅,-5639.0,181086.0,-130391.0,49045.0
營業活動之淨現金流入（流出）,-135515.0,-100896.0,-754733.0,-155339.0
投資活動之現金流量,,-66487.0,-54369.0,-810671.0
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,-69231.0,-98190.0,8849.0
取得按攤銷後成本衡量之金融資產,-127729.0,-236614.0,-71811.0,-129874.0
處分按攤銷後成本衡量之金融資產,51366.0,,-224370.0,-73691.0
取得不動產、廠房及設備,-53581.0,0.0,,-194716.0
處分不動產、廠房及設備,0.0,-447094.0,-90000.0,
存出保證金增加,-12.0,1172530.0,-378918.0,-90000.0
其他應收款－關係人增加,-67.0,66327.0,1236304.0,-74951.0
其他應收款－關係人減少,0.0,-75112.0,-50000.0,1467434.0
取得無形資產,0.0,0.0,66327.0,-50000.0
取得投資性不動產,-545.0,-13.0,-98186.0,66327.0
長期應收租賃款減少,635.0,18012.0,29.0,-105482.0
其他非流動資產增加,0.0,0.0,-21.0,178.0
其他非流動資產減少,936.0,-20617.0,18841.0,0.0
預付設備款增加,-442.0,1273.0,0.0,2747.0
收取之利息,5771.0,0.0,-23458.0,19118.0
投資活動之淨現金流入（流出）,-123668.0,1313.0,1458.0,-184.0
籌資活動之現金流量,,0.0,0.0,-71967.0
短期借款增加,0.0,4312.0,1192.0,0.0
短期借款減少,-684000.0,18055.0,10257.0,2047.0
應付短期票券增加,0.0,4627.0,36855.0,0.0
應付短期票券減少,-137000.0,-50000.0,1121347.0,1708.0
償還長期借款,0.0,693613.0,1852027.0,-4149.0
存入保證金增加,0.0,,,53296.0
存入保證金減少,-1142.0,0.0,0.0,1144142.0
租賃本金償還,-25022.0,-248146.0,-1181233.0,0.0
庫藏股票買回成本,0.0,0.0,-57000.0,2360264.0
員工購買庫藏股,10504.0,-137000.0,-228750.0,
籌資活動之淨現金流入（流出）,-836660.0,-228750.0,3866.0,0.0
匯率變動對現金及約當現金之影響,-39801.0,417.0,0.0,-650000.0
本期現金及約當現金增加（減少）數,-1135644.0,0.0,-79436.0,-2000.0
期初現金及約當現金餘額,3375981.0,-55147.0,0.0,1679000.0
期末現金及約當現金餘額,2240337.0,0.0,0.0,-1619271.0
資產負債表帳列之現金及約當現金,2240337.0,20244.0,40977.0,4749.0
