會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,38443.0,8793.0,5035.0,64015.0
本期稅前淨利（淨損）,38443.0,8793.0,5035.0,64015.0
折舊費用,4988.0,10315.0,15937.0,20524.0
攤銷費用,0.0,0.0,0.0,0.0
呆帳費用提列（轉列收入）數,1640.0,1676.0,1708.0,2174.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-542.0,58.0,61.0,-809.0
利息費用,51.0,102.0,152.0,248.0
利息收入,-2036.0,-4080.0,-6151.0,-8764.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-3838.0,-231.0,-39026.0,-40903.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-6251.0,-5595.0,-6620.0
處分投資損失（利益）,-80208.0,0.0,0.0,0.0
非金融資產減損迴轉利益,0.0,0.0,0.0,-1897.0
未實現外幣兌換損失（利益）,3559.0,-80206.0,-80206.0,-190928.0
收益費損項目合計,-76386.0,0.0,12034.0,1694.0
持有供交易之金融資產（增加）減少,20996.0,4035.0,0.0,25225.0
應收票據（增加）減少,-12182.0,105.0,4458.0,0.0
應收帳款（增加）減少,21373.0,-74477.0,105.0,5691.0
其他應收款（增加）減少,9156.0,71102.0,-96523.0,105.0
存貨（增加）減少,-22224.0,-15634.0,114901.0,-194260.0
預付款項（增加）減少,-7869.0,22384.0,-4257.0,57925.0
其他金融資產（增加）減少,-115398.0,9405.0,8852.0,-1433.0
與營業活動相關之資產之淨變動合計,-106148.0,-25635.0,9446.0,-42391.0
應付帳款增加（減少）,5328.0,-5807.0,16137.0,1072.0
其他應付款增加（減少）,-6308.0,14783.0,-25896.0,178220.0
負債準備增加（減少）,51.0,70598.0,-141303.0,-196355.0
預收款項增加（減少）,8612.0,36757.0,-22120.0,-143092.0
其他流動負債增加（減少）,4675.0,-3455.0,29829.0,-146054.0
與營業活動相關之負債之淨變動合計,12358.0,103.0,-134.0,60710.0
與營業活動相關之資產及負債之淨變動合計,-93790.0,27037.0,154.0,-6921.0
調整項目合計,-170176.0,53744.0,29401.0,66.0
營運產生之現金流入（流出）,-131733.0,114186.0,36330.0,4505.0
收取之利息,2248.0,184784.0,95580.0,1434.0
支付之利息,-51.0,110307.0,73460.0,59794.0
退還（支付）之所得稅,-37.0,119100.0,-23063.0,-86260.0
營業活動之淨現金流入（流出）,-129573.0,4159.0,-18028.0,-280520.0
投資活動之現金流量,,231.0,6355.0,-216505.0
取得備供出售金融資產,-10782.0,-102.0,51550.0,8886.0
處分備供出售金融資產,0.0,-6532.0,-152.0,55505.0
取得以成本衡量之金融資產,-9867.0,116856.0,-6579.0,-224.0
採用權益法之被投資公司減資退回股款,1516.0,,33146.0,-8367.0
取得不動產、廠房及設備,-5248.0,-10782.0,,-160705.0
處分不動產、廠房及設備,0.0,0.0,-10642.0,
存出保證金增加,-800.0,-9868.0,0.0,-83324.0
存出保證金減少,0.0,0.0,-9868.0,88039.0
投資活動之淨現金流入（流出）,-25181.0,1516.0,7481.0,-9868.0
籌資活動之現金流量,,-9288.0,1516.0,15813.0
短期借款增加,0.0,0.0,-9288.0,62736.0
存入保證金增加,0.0,-800.0,0.0,-14680.0
存入保證金減少,-362.0,0.0,-800.0,0.0
籌資活動之淨現金流入（流出）,-362.0,0.0,0.0,-800.0
本期現金及約當現金增加（減少）數,-155116.0,-29222.0,-21601.0,0.0
期初現金及約當現金餘額,447029.0,,,0.0
期末現金及約當現金餘額,291913.0,0.0,50000.0,19048.0
資產負債表帳列之現金及約當現金,291913.0,-364.0,0.0,76964.0
