會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,9201055.0,10.84,11809360.0,12.51,9808814.0,9.9,11246441.0,11.44
按攤銷後成本衡量之金融資產－流動,2831895.0,3.34,2514445.0,2.66,3561200.0,3.59,3100904.0,3.15
合約資產－流動,3590185.0,4.23,3017744.0,3.2,1351206.0,1.36,2716125.0,2.76
應收票據淨額,33398.0,0.04,33560.0,0.04,25175.0,0.03,59703.0,0.06
應收帳款淨額,11868115.0,13.98,14608607.0,15.48,20605301.0,20.79,18005663.0,18.32
應收帳款－關係人淨額,521467.0,0.61,177624.0,0.19,440119.0,0.44,414187.0,0.42
其他應收款淨額,293927.0,0.35,295755.0,0.31,425211.0,0.43,528811.0,0.54
其他應收款－關係人淨額,121842.0,0.14,122215.0,0.13,66091.0,0.07,66548.0,0.07
本期所得稅資產,5055.0,0.01,5015.0,0.01,9948.0,0.01,44444.0,0.05
存貨,16876440.0,19.88,21568497.0,22.86,20832500.0,21.02,17811199.0,18.12
預付款項,4473753.0,5.27,4682750.0,4.96,6159104.0,6.21,6067597.0,6.17
待出售非流動資產（或處分群組）淨額,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流動資產,1047080.0,1.23,1043060.0,1.11,1027704.0,1.04,1031796.0,1.05
流動資產合計,50864212.0,59.93,59878632.0,63.45,64312373.0,64.88,61093418.0,62.15
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,1202481.0,1.42,1200474.0,1.27,1210799.0,1.22,1521378.0,1.55
按攤銷後成本衡量之金融資產－非流動,149814.0,0.18,175616.0,0.19,46891.0,0.05,450052.0,0.46
採用權益法之投資,4841246.0,5.7,4932182.0,5.23,5119117.0,5.16,6160832.0,6.27
不動產、廠房及設備,21604979.0,25.46,20892557.0,22.14,21316403.0,21.5,20923246.0,21.29
使用權資產,2084788.0,2.46,2145337.0,2.27,2199753.0,2.22,2302273.0,2.34
投資性不動產淨額,576705.0,0.68,568810.0,0.6,567833.0,0.57,560159.0,0.57
