會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,610631.0,1172434.0,1720742.0,1739204.0
本期稅前淨利（淨損）,610631.0,1172434.0,1720742.0,1739204.0
折舊費用,367838.0,722992.0,1066594.0,1387423.0
攤銷費用,15840.0,31427.0,46517.0,62763.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,35773.0,120275.0,173502.0,267826.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,4939.0,-2557.0,51264.0,-15281.0
利息費用,11216.0,26233.0,39831.0,49370.0
利息收入,-24977.0,-54371.0,-82886.0,-108879.0
採用權益法認列之關聯企業及合資損失（利益）之份額,450.0,2381.0,7933.0,9515.0
處分及報廢不動產、廠房及設備損失（利益）,563.0,678.0,-4308.0,10566.0
處分採用權益法之投資損失（利益）,0.0,16861.0,16861.0,16861.0
其他項目,411642.0,673.0,664.0,49.0
收益費損項目合計,236187.0,864592.0,1315972.0,1680213.0
強制透過損益按公允價值衡量之金融資產（增加）減少,4551.0,730892.0,729184.0,459810.0
合約資產（增加）減少,431.0,1222.0,-33928.0,-17482.0
應收票據（增加）減少,150112.0,2740.0,27.0,5320.0
應收帳款（增加）減少,8673.0,533312.0,1009081.0,2105445.0
應收帳款－關係人（增加）減少,-125854.0,-2172.0,-40167.0,-20420.0
存貨（增加）減少,129496.0,106721.0,288426.0,598163.0
其他流動資產（增加）減少,-7038.0,119826.0,120037.0,284282.0
其他營業資產（增加）減少,396558.0,-4707.0,-4705.0,-7478.0
與營業活動相關之資產之淨變動合計,7678.0,1487834.0,2067955.0,3407640.0
合約負債增加（減少）,-326735.0,2855.0,-35048.0,-49590.0
應付帳款增加（減少）,33465.0,-910616.0,-1300926.0,-1786184.0
應付帳款－關係人增加（減少）,-14908.0,-39047.0,-86704.0,-104086.0
負債準備增加（減少）,-256107.0,-25254.0,-91363.0,105968.0
其他流動負債增加（減少）,-19725.0,-219564.0,-211025.0,-335548.0
淨確定福利負債增加(減少),-1.0,-19727.0,-19734.0,-19952.0
其他營業負債增加（減少）,-576333.0,0.0,0.0,-15.0
與營業活動相關之負債之淨變動合計,-179775.0,-1211353.0,-1744800.0,-2189407.0
與營業活動相關之資產及負債之淨變動合計,231867.0,276481.0,323155.0,1218233.0
調整項目合計,842498.0,1141073.0,1639127.0,2898446.0
營運產生之現金流入（流出）,20707.0,2313507.0,3359869.0,4637650.0
收取之利息,-11735.0,56746.0,91599.0,107924.0
支付之利息,-49431.0,-24233.0,-39700.0,-53780.0
退還（支付）之所得稅,802039.0,-120370.0,-237891.0,-376370.0
營業活動之淨現金流入（流出）,,2225650.0,3173877.0,4315424.0
投資活動之現金流量,-90300.0,,,
取得透過其他綜合損益按公允價值衡量之金融資產,-392442.0,-90300.0,-120300.0,-31232.0
取得採用權益法之投資,1571.0,-610050.0,0.0,-120300.0
處分採用權益法之投資,-3296.0,3735.0,-874821.0,0.0
取得不動產、廠房及設備,-23847.0,-3692.0,93532.0,-1218987.0
處分不動產、廠房及設備,-524028.0,0.0,12126.0,170194.0
存出保證金減少,-3649.0,-24824.0,-26402.0,25120.0
取得無形資產,13205.0,-906651.0,0.0,-40728.0
其他金融資產增加,-1022786.0,0.0,597475.0,0.0
其他金融資產減少,,17381.0,0.0,738865.0
預付設備款增加,285481.0,25793.0,39232.0,0.0
預付設備款減少,0.0,-1588608.0,45036.0,44576.0
其他投資活動,-6805.0,,-234122.0,26152.0
投資活動之淨現金流入（流出）,0.0,-663399.0,,-406340.0
籌資活動之現金流量,-5682.0,-13863.0,-1386221.0,
短期借款減少,-11706.0,14337.0,-96237.0,-1952255.0
償還長期借款,0.0,-23866.0,71347.0,-96237.0
存入保證金增加,261288.0,-31009.0,-36077.0,65777.0
租賃本金償還,166265.0,199.0,-1551876.0,-47798.0
發放現金股利,206806.0,-717601.0,0.0,-1551876.0
取得子公司股權,4514151.0,95945.0,-43274.0,0.0
非控制權益變動,4720957.0,15386.0,195.0,-43274.0
其他籌資活動,4720957.0,4514151.0,-3042143.0,195.0
