會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,442282.0,844484.0,1733975.0,2120468.0
本期稅前淨利（淨損）,442282.0,844484.0,1733975.0,2120468.0
折舊費用,390065.0,786969.0,1200497.0,1607531.0
攤銷費用,2278.0,4572.0,6866.0,9593.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,18737.0,-557.0,-557.0,4728.0
利息費用,-7019.0,46440.0,3545.0,135075.0
利息收入,15809.0,-16602.0,84858.0,-40149.0
處分及報廢不動產、廠房及設備損失（利益）,18159.0,-15985.0,-27901.0,101831.0
處分其他資產損失（利益）,-60.0,3338.0,98240.0,0.0
處分投資損失（利益）,437969.0,808175.0,-4688.0,-12627.0
未實現外幣兌換損失（利益）,-34.0,-247.0,3338.0,23441.0
其他項目,870268.0,1951653.0,1364198.0,3378.0
收益費損項目合計,36496.0,86959.0,0.0,1832801.0
強制透過損益按公允價值衡量之金融資產（增加）減少,252745.0,-431473.0,-569204.0,12627.0
應收票據（增加）減少,37485.0,30079.0,164561.0,0.0
應收帳款（增加）減少,10.0,-142.0,249757.0,660347.0
其他應收款（增加）減少,1196970.0,1636829.0,83366.0,102246.0
存貨（增加）減少,48456.0,-25753.0,-269.0,735291.0
預付款項（增加）減少,-41.0,-41.0,-71789.0,114331.0
其他流動資產（增加）減少,-124738.0,-380034.0,-26101.0,1272.0
與營業活動相關之資產之淨變動合計,-224026.0,-162693.0,21.0,1626114.0
合約負債增加（減少）,76413.0,9802.0,-360988.0,-26305.0
應付票據增加（減少）,11194.0,105311.0,12607.0,-13.0
應付帳款增加（減少）,-212742.0,-453408.0,53731.0,-958242.0
其他應付款增加（減少）,984228.0,1183421.0,100819.0,-103172.0
其他流動負債增加（減少）,1422197.0,1991596.0,-219911.0,76825.0
其他營業負債增加（減少）,1864479.0,2836080.0,-291700.0,81903.0
與營業活動相關之負債之淨變動合計,7019.0,16602.0,1072498.0,-929004.0
與營業活動相關之資產及負債之淨變動合計,-22504.0,-54439.0,2806473.0,697110.0
調整項目合計,-24248.0,-137658.0,20796.0,2529911.0
營運產生之現金流入（流出）,1824746.0,2660585.0,-90005.0,4650379.0
收取之利息,,,-296216.0,28885.0
支付之利息,0.0,-206729.0,2441048.0,-228378.0
退還（支付）之所得稅,-331012.0,-574332.0,,-393326.0
營業活動之淨現金流入（流出）,79079.0,245753.0,-164534.0,4057560.0
投資活動之現金流量,-772.0,-539.0,-124195.0,
取得按攤銷後成本衡量之金融資產,0.0,0.0,40938.0,-132689.0
取得不動產、廠房及設備,-370.0,-436.0,-838517.0,-1145869.0
處分不動產、廠房及設備,0.0,0.0,395209.0,564017.0
存出保證金減少,6018.0,0.0,-2722.0,3006.0
取得無形資產,-247057.0,4550.0,-1482.0,-3026.0
其他非流動資產增加,,-531733.0,-8339.0,-18118.0
其他非流動資產減少,411336.0,,0.0,0.0
其他投資活動,-77675.0,201001.0,-703642.0,0.0
投資活動之淨現金流入（流出）,-15152.0,-309779.0,,-732679.0
籌資活動之現金流量,0.0,-37537.0,320630.0,
短期借款增加,0.0,0.0,279285.0,168406.0
舉借長期借款,318509.0,0.0,-539528.0,279804.0
償還長期借款,-116311.0,-146315.0,-48939.0,-756828.0
租賃本金償還,1779887.0,-92480.0,-579003.0,-70844.0
發放現金股利,2132091.0,1890057.0,0.0,-579003.0
庫藏股票處分,3911978.0,2132091.0,0.0,0.0
非控制權益變動,3911978.0,4022148.0,-567555.0,0.0
