會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,568620.0,44.61,624944.0,47.46,712132.0,51.7,790948.0,54.63
按攤銷後成本衡量之金融資產－流動,27831.0,2.18,29677.0,2.25,14919.0,1.08,10316.0,0.71
應收票據淨額,44520.0,3.49,41734.0,3.17,47646.0,3.46,28999.0,2.0
應收帳款淨額,38641.0,3.03,52762.0,4.01,56751.0,4.12,57928.0,4.0
應收帳款－關係人淨額,16913.0,1.33,18630.0,1.41,6157.0,0.45,11928.0,0.82
其他應收款淨額,4557.0,0.36,4409.0,0.33,799.0,0.06,60.0,0.0
其他應收款－關係人淨額,0.0,0.0,0.0,0.0,0.0,0.0,1162.0,0.08
存貨,61998.0,4.86,66428.0,5.04,73390.0,5.33,75272.0,5.2
預付款項,38308.0,3.01,23697.0,1.8,18462.0,1.34,15744.0,1.09
其他流動資產,581.0,0.05,1092.0,0.08,472.0,0.03,889.0,0.06
流動資產合計,801969.0,62.92,863373.0,65.57,930728.0,67.57,993246.0,68.61
非流動資產,,,,,,,,
不動產、廠房及設備,449051.0,35.23,439028.0,33.34,432407.0,31.39,434622.0,30.02
使用權資產,8800.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0
投資性不動產淨額,8851.0,0.69,8843.0,0.67,8836.0,0.64,8828.0,0.61
無形資產,1680.0,0.13,1542.0,0.12,1351.0,0.1,1161.0,0.08
遞延所得稅資產,540.0,0.04,933.0,0.07,998.0,0.07,3192.0,0.22
其他非流動資產,3626.0,0.28,3025.0,0.23,3075.0,0.22,6674.0,0.46
非流動資產合計,472548.0,37.08,453371.0,34.43,446667.0,32.43,454477.0,31.39
資產總額,1274517.0,100.0,1316744.0,100.0,1377395.0,100.0,1447723.0,100.0
流動負債,,,,,,,,
合約負債－流動,17896.0,1.4,6757.0,0.51,4369.0,0.32,4251.0,0.29
應付票據,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
應付帳款,13919.0,1.09,18976.0,1.44,25524.0,1.85,14313.0,0.99
應付帳款－關係人,8808.0,0.69,21491.0,1.63,14741.0,1.07,21626.0,1.49
其他應付款,43106.0,3.38,52071.0,3.95,65775.0,4.78,82498.0,5.7
