會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,3414349.0,4.15,4063338.0,4.85,4412651.0,5.68,5216541.0,6.92
透過其他綜合損益按公允價值衡量之金融資產－流動,1472608.0,1.79,1256.0,0.0,1426.0,0.0,1225249.0,1.62
按攤銷後成本衡量之金融資產－流動,64773.0,0.08,1332461.0,1.59,1203434.0,1.55,113122.0,0.15
應收票據淨額,40162.0,0.05,66796.0,0.08,70505.0,0.09,72548.0,0.1
應收票據－關係人淨額,6554.0,0.01,59386.0,0.07,45895.0,0.06,8147.0,0.01
應收帳款淨額,3762192.0,4.58,10069.0,0.01,11062.0,0.01,2691404.0,3.57
應收帳款－關係人淨額,412621.0,0.5,3752617.0,4.48,3488403.0,4.49,216868.0,0.29
其他應收款淨額,287183.0,0.35,417196.0,0.5,155913.0,0.2,322665.0,0.43
存貨,8384127.0,10.2,1900185.0,2.27,454027.0,0.58,9510710.0,12.61
預付款項,670263.0,0.82,8890309.0,10.62,9391410.0,12.1,391733.0,0.52
其他流動資產,177222.0,0.22,778756.0,0.93,650598.0,0.84,179359.0,0.24
流動資產合計,18692054.0,22.73,165274.0,0.2,144210.0,0.19,19948346.0,26.45
非流動資產,,,21437643.0,25.61,20029534.0,25.8,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,40021705.0,48.67,,,,,32135448.0,42.61
採用權益法之投資,9807527.0,11.93,38866381.0,46.44,34145870.0,43.98,44092.0,0.06
不動產、廠房及設備,11587338.0,14.09,44292.0,0.05,44710.0,0.06,9621779.0,12.76
使用權資產,1115546.0,1.36,9775170.0,11.68,9565234.0,12.32,11529353.0,15.29
投資性不動產淨額,571032.0,0.69,11520260.0,13.76,11737068.0,15.12,1108999.0,1.47
遞延所得稅資產,67773.0,0.08,1093241.0,1.31,1152956.0,1.48,551629.0,0.73
其他非流動資產,359442.0,0.44,561122.0,0.67,553703.0,0.71,102189.0,0.14
非流動資產合計,63530363.0,77.27,64936.0,0.08,60445.0,0.08,368000.0,0.49
資產總額,82222417.0,100.0,337425.0,0.4,351972.0,0.45,55461489.0,73.55
流動負債,,,62262827.0,74.39,57611958.0,74.2,75409835.0,100.0
短期借款,3534713.0,4.3,83700470.0,100.0,77641492.0,100.0,,
應付短期票券,399937.0,0.49,,,,,3035088.0,4.02
應付票據,210705.0,0.26,3631448.0,4.34,3420012.0,4.4,1299227.0,1.72
應付票據－關係人,124321.0,0.15,849803.0,1.02,899349.0,1.16,2826.0,0.0
應付帳款,1291777.0,1.57,244788.0,0.29,173921.0,0.22,160641.0,0.21
應付帳款－關係人,887710.0,1.08,95454.0,0.11,60531.0,0.08,186804.0,0.25
其他應付款,1040198.0,1.27,1354843.0,1.62,1153589.0,1.49,900287.0,1.19
本期所得稅負債,239020.0,0.29,1085086.0,1.3,1025722.0,1.32,1070847.0,1.42
租賃負債－流動,134156.0,0.16,2916705.0,3.48,1327696.0,1.71,1126487.0,1.49
其他流動負債,533239.0,0.65,189525.0,0.23,270665.0,0.35,324210.0,0.43
流動負債合計,8395776.0,10.21,132686.0,0.16,143467.0,0.18,141747.0,0.19
非流動負債,,,432588.0,0.52,411094.0,0.53,385601.0,0.51
長期借款,9700000.0,11.8,10932926.0,13.06,8886046.0,11.44,8633765.0,11.45
遞延所得稅負債,360522.0,0.44,,,,,,
租賃負債－非流動,760078.0,0.92,9700000.0,11.59,9600000.0,12.36,9600000.0,12.73
其他非流動負債,404347.0,0.49,326846.0,0.39,351246.0,0.45,325309.0,0.43
非流動負債合計,11224947.0,13.65,741881.0,0.89,788110.0,1.02,752771.0,1.0
負債總額,19620723.0,23.86,403017.0,0.48,407285.0,0.52,330775.0,0.44
歸屬於母公司業主之權益,,,11171744.0,13.35,11146641.0,14.36,11008855.0,14.6
股本,,,22104670.0,26.41,20032687.0,25.8,19642620.0,26.05
普通股股本,16846646.0,20.49,,,,,,
股本合計,16846646.0,20.49,,,,,,
資本公積,,,16846646.0,20.13,16846646.0,21.7,16846646.0,22.34
資本公積－庫藏股票交易,38773.0,0.05,16846646.0,20.13,16846646.0,21.7,16846646.0,22.34
資本公積－實際取得或處分子公司股權價格與帳面價值差額,1650.0,0.0,,,,,,
資本公積－受贈資產,2032.0,0.0,38773.0,0.05,40966.0,0.05,40966.0,0.05
資本公積－採用權益法認列關聯企業及合資股權淨值之變動數,1251543.0,1.52,1650.0,0.0,1650.0,0.0,1650.0,0.0
資本公積－其他,10029.0,0.01,2032.0,0.0,2032.0,0.0,2032.0,0.0
資本公積合計,1304027.0,1.59,1251543.0,1.5,1251543.0,1.61,1280456.0,1.7
保留盈餘,,,10023.0,0.01,10019.0,0.01,13554.0,0.02
法定盈餘公積,8772558.0,10.67,1304021.0,1.56,1306210.0,1.68,1338658.0,1.78
特別盈餘公積,2214578.0,2.69,,,,,,
未分配盈餘（或待彌補虧損）,8906492.0,10.83,8974316.0,10.72,8974316.0,11.56,8974316.0,11.9
保留盈餘合計,19893628.0,24.19,2214578.0,2.65,2214578.0,2.85,2214578.0,2.94
其他權益,,,9055091.0,10.82,9641200.0,12.42,9908042.0,13.14
國外營運機構財務報表換算之兌換差額,-1091716.0,-1.33,20243985.0,24.19,20830094.0,26.83,21096936.0,27.98
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,25668173.0,31.22,,,,,,
其他權益合計,24576457.0,29.89,-1012434.0,-1.21,-650895.0,-0.84,-805905.0,-1.07
庫藏股票,-19064.0,-0.02,24232646.0,28.95,19295814.0,24.85,17309944.0,22.95
歸屬於母公司業主之權益合計,62601694.0,76.14,23220212.0,27.74,18644919.0,24.01,16504039.0,21.89
權益總額,62601694.0,76.14,-19064.0,-0.02,-19064.0,-0.02,-19064.0,-0.03
負債及權益總計,82222417.0,100.0,61595800.0,73.59,57608805.0,74.2,55767215.0,73.95
待註銷股本股數（單位：股）,0.0,,61595800.0,73.59,57608805.0,74.2,55767215.0,73.95
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,83700470.0,100.0,77641492.0,100.0,75409835.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,2193228.0,,0.0,,0.0,,0.0,
