會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,129619.0,358736.0,510050.0,611902.0
本期稅前淨利（淨損）,129619.0,358736.0,510050.0,611902.0
折舊費用,13705.0,27129.0,40637.0,54374.0
攤銷費用,1345.0,2656.0,4045.0,5442.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,364.0,371.0,374.0,752.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-493.0,-93375.0,-101847.0,-85590.0
利息費用,213.0,420.0,624.0,815.0
利息收入,-12009.0,-26607.0,-43847.0,-59209.0
股利收入,-27764.0,-13143.0,-14529.0,-14529.0
採用權益法認列之關聯企業及合資損失（利益）之份額,0.0,-68369.0,-110997.0,-111885.0
處分及報廢不動產、廠房及設備損失（利益）,2466.0,-33.0,-62.0,-85.0
處分採用權益法之投資損失（利益）,-1461.0,3434.0,0.0,0.0
非金融資產減損損失,8591.0,-3533.0,6174.0,4243.0
未實現銷貨利益（損失）,-15043.0,15832.0,-5656.0,8305.0
已實現銷貨損失（利益）,-185223.0,-155218.0,22820.0,-8184.0
其他項目,-133684.0,-235884.0,-202264.0,29995.0
收益費損項目合計,-39324.0,-109329.0,-170365.0,-175556.0
避險之金融資產（增加）減少,78380.0,14855.0,-51389.0,-177540.0
合約資產（增加）減少,1833.0,-58128.0,-36332.0,129175.0
應收票據（增加）減少,71.0,1849.0,-154522.0,-43.0
應收帳款（增加）減少,-8985.0,-1588.0,1955.0,-141402.0
應收帳款－關係人（增加）減少,-286932.0,-10014.0,-12445.0,35515.0
其他應收款（增加）減少,-90356.0,-398239.0,-16695.0,1794.0
存貨（增加）減少,-158051.0,-71464.0,-439793.0,-12422.0
其他流動資產（增加）減少,11360.0,-138293.0,159996.0,-41906.0
與營業活動相關之資產之淨變動合計,-249087.0,156381.0,-142702.0,-206829.0
合約負債增加（減少）,-8284.0,-151098.0,6844.0,-120995.0
應付帳款增加（減少）,3344.0,-14412.0,-70233.0,-75773.0
應付帳款－關係人增加（減少）,-81435.0,-19436.0,-22003.0,6964.0
其他應付款增加（減少）,-572509.0,-81502.0,-28310.0,60565.0
負債準備增加（減少）,-859441.0,-319824.0,-82160.0,-30422.0
其他流動負債增加（減少）,-874484.0,-718063.0,-178568.0,3502.0
淨確定福利負債增加(減少),-744865.0,-873281.0,-618361.0,-81884.0
與營業活動相關之負債之淨變動合計,-153.0,-514545.0,-820625.0,-238043.0
與營業活動相關之資產及負債之淨變動合計,-745018.0,938.0,-310575.0,-444872.0
調整項目合計,,-513607.0,-593.0,-620428.0
營運產生之現金流入（流出）,0.0,,-311168.0,-8526.0
退還（支付）之所得稅,185225.0,0.0,,-8863.0
營業活動之淨現金流入（流出）,0.0,208804.0,0.0,-17389.0
投資活動之現金流量,-6557.0,0.0,230591.0,
取得透過損益按公允價值衡量之金融資產,0.0,0.0,0.0,0.0
處分透過損益按公允價值衡量之金融資產,0.0,-9429.0,0.0,248929.0
取得採用權益法之投資,53637.0,33.0,-75377.0,0.0
處分採用權益法之投資,-6325.0,0.0,62.0,0.0
採用權益法之被投資公司減資退回股款,220876.0,52335.0,0.0,0.0
取得不動產、廠房及設備,34.0,0.0,63850.0,-119119.0
處分不動產、廠房及設備,12127.0,-7739.0,0.0,85.0
存出保證金增加,459017.0,94890.0,-8676.0,0.0
存出保證金減少,,47.0,0.0,59587.0
其他應收款減少,0.0,19488.0,107375.0,0.0
取得無形資產,-1182.0,13143.0,47.0,-10036.0
其他金融資產增加,-9448.0,371572.0,41421.0,0.0
其他金融資產減少,-213.0,,144365.0,318005.0
其他非流動資產增加,-10843.0,441.0,503658.0,-399.0
其他非流動資產減少,31794.0,-17532.0,,0.0
收取之利息,-265050.0,-420.0,125.0,60342.0
收取之股利,770216.0,-17511.0,-27152.0,144365.0
投資活動之淨現金流入（流出）,505166.0,41125.0,-321731.0,701759.0
籌資活動之現金流量,505166.0,-118421.0,-624.0,
