會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,35567.0,72857.0,85729.0,64528.0
本期稅前淨利（淨損）,35567.0,72857.0,85729.0,64528.0
折舊費用,24288.0,50030.0,76825.0,104495.0
攤銷費用,0.0,0.0,0.0,480.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-192.0,0.0,0.0,4105.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,3089.0,6653.0,-3759.0,-6683.0
利息費用,-265.0,5821.0,8790.0,12110.0
利息收入,23.0,-862.0,-1234.0,-2941.0
股利收入,-1378.0,0.0,-91.0,-91.0
股份基礎給付酬勞成本,25565.0,7202.0,7202.0,7202.0
處分及報廢不動產、廠房及設備損失（利益）,17748.0,-7.0,-7.0,-7.0
處分投資損失（利益）,120571.0,0.0,0.0,0.0
金融資產減損損失,-2067.0,0.0,0.0,0.0
未實現外幣兌換損失（利益）,-1839.0,-7357.0,-29501.0,9925.0
買回應付公司債損失（利益）,-12025.0,0.0,0.0,0.0
其他項目,0.0,61480.0,0.0,0.0
收益費損項目合計,30071.0,5300.0,58225.0,128595.0
應收票據（增加）減少,-291.0,76867.0,27509.0,28891.0
應收帳款（增加）減少,0.0,-16960.0,198368.0,177961.0
應收帳款－關係人（增加）減少,152168.0,8995.0,-15396.0,-6450.0
其他應收款（增加）減少,-234.0,-42757.0,13842.0,17333.0
存貨（增加）減少,6268.0,0.0,-6213.0,30179.0
預付費用（增加）減少,6345.0,12315.0,0.0,0.0
預付款項（增加）減少,-43198.0,-358.0,5751.0,4115.0
其他流動資產（增加）減少,0.0,0.0,212.0,0.0
其他金融資產（增加）減少,-1047.0,43402.0,224073.0,0.0
其他營業資產（增加）減少,-3098.0,-130.0,-195.0,-4105.0
與營業活動相關之資產之淨變動合計,0.0,-17062.0,-17015.0,247924.0
應付票據增加（減少）,-34964.0,7823.0,-3038.0,0.0
應付帳款增加（減少）,117204.0,-40718.0,-59645.0,-7365.0
應付帳款－關係人增加（減少）,142769.0,0.0,-7064.0,8644.0
其他應付款增加（減少）,178336.0,-3657.0,-6023.0,-55195.0
其他金融負債增加（減少）,291.0,-5907.0,-92980.0,0.0
其他流動負債增加（減少）,-2890.0,-59651.0,131093.0,-6590.0
淨確定福利負債增加(減少),10864.0,-16249.0,189318.0,-3972.0
其他營業負債增加（減少）,186601.0,45231.0,275047.0,0.0
與營業活動相關之負債之淨變動合計,,118088.0,1052.0,-64478.0
與營業活動相關之資產及負債之淨變動合計,0.0,728.0,91.0,183446.0
調整項目合計,0.0,0.0,-7275.0,312041.0
營運產生之現金流入（流出）,-136531.0,-5410.0,-28736.0,376569.0
收取之利息,44369.0,-13687.0,240179.0,2386.0
收取之股利,-45695.0,99719.0,,91.0
支付之利息,47.0,,-479372.0,-9805.0
退還（支付）之所得稅,0.0,-302168.0,367566.0,-31230.0
營業活動之淨現金流入（流出）,-151.0,178328.0,0.0,338011.0
投資活動之現金流量,0.0,-78465.0,-95261.0,
取得按攤銷後成本衡量之金融資產,0.0,893.0,893.0,-4950.0
取得透過損益按公允價值衡量之金融資產,0.0,0.0,0.0,-628243.0
處分透過損益按公允價值衡量之金融資產,0.0,20.0,0.0,500739.0
處分子公司,-885.0,0.0,-137.0,0.0
取得不動產、廠房及設備,0.0,0.0,0.0,-104310.0
處分不動產、廠房及設備,-138846.0,0.0,-3182.0,892.0
存出保證金增加,,0.0,0.0,0.0
存出保證金減少,10000.0,-5048.0,-209493.0,58.0
取得使用權資產,-327300.0,0.0,,0.0
取得投資性不動產,0.0,-206440.0,270000.0,0.0
處分投資性不動產,218925.0,,-695504.0,0.0
其他金融資產增加,0.0,70000.0,-180000.0,0.0
其他金融資產減少,-8855.0,-684640.0,0.0,0.0
其他非流動資產增加,283.0,-10000.0,218925.0,1852.0
其他非流動資產減少,0.0,0.0,0.0,0.0
投資活動之淨現金流入（流出）,-65.0,218925.0,0.0,-233962.0
籌資活動之現金流量,-107012.0,0.0,-29855.0,
短期借款增加,11448.0,-19355.0,-836.0,290000.0
短期借款減少,-47809.0,-1268.0,-129810.0,-703770.0
應付短期票券增加,896758.0,201955.0,201955.0,0.0
應付短期票券減少,848949.0,0.0,0.0,-180000.0
發行公司債,848949.0,-65.0,0.0,218925.0
