會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-308594.0,-565096.0,-37055.0,673713.0
本期稅前淨利（淨損）,-308594.0,-565096.0,-37055.0,673713.0
折舊費用,133840.0,223558.0,393447.0,568193.0
攤銷費用,4296.0,20306.0,35264.0,45391.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,1458.0,4602.0,6382.0,10558.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,413171.0,1272501.0,1052363.0,801122.0
利息費用,34738.0,76176.0,126344.0,177546.0
利息收入,-1767.0,-3685.0,-7233.0,-25271.0
股利收入,19061.0,-148098.0,-194598.0,-194598.0
股份基礎給付酬勞成本,10129.0,19061.0,19061.0,19061.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-5942.0,34726.0,46801.0,61296.0
處分及報廢不動產、廠房及設備損失（利益）,107836.0,-5942.0,-5917.0,-5024.0
不動產、廠房及設備轉列費用數,4980.0,48908.0,135269.0,1186.0
處分投資損失（利益）,721800.0,4980.0,4980.0,-123552.0
金融資產減損損失,-561248.0,1547093.0,1612163.0,0.0
其他項目,37669.0,-953373.0,-797911.0,4980.0
收益費損項目合計,-10985.0,14619.0,19282.0,1340888.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-37664.0,-3720.0,-4010.0,-115356.0
合約資產（增加）減少,-4152.0,-402880.0,-397057.0,15532.0
應收票據（增加）減少,66533.0,1408.0,11152.0,-1298.0
應收帳款（增加）減少,0.0,-108211.0,0.0,-247822.0
應收帳款－關係人（增加）減少,298.0,0.0,50859.0,14466.0
其他應收款（增加）減少,-23803.0,-25632.0,20117.0,55246.0
其他應收款－關係人（增加）減少,4721.0,-20321.0,-98732.0,0.0
存貨（增加）減少,-590.0,-26592.0,-17484.0,21187.0
預付款項（增加）減少,-529221.0,-1137.0,2158.0,-158379.0
其他流動資產（增加）減少,109140.0,-1525839.0,-1211626.0,-14837.0
其他營業資產（增加）減少,34784.0,164340.0,155211.0,671.0
與營業活動相關之資產之淨變動合計,-25646.0,32936.0,227.0,-430590.0
合約負債增加（減少）,-63730.0,6559.0,42047.0,53463.0
應付票據增加（減少）,-225.0,34155.0,-111637.0,15.0
應付帳款增加（減少）,-1196.0,-225.0,-225.0,-60057.0
應付帳款－關係人增加（減少）,7.0,65370.0,35524.0,284.0
其他應付款增加（減少）,-5411.0,-418.0,-897.0,144840.0
負債準備增加（減少）,47723.0,-13994.0,-88303.0,-10964.0
其他流動負債增加（減少）,-481498.0,288723.0,31947.0,-167.0
淨確定福利負債增加(減少),240302.0,-1237116.0,-1179679.0,4169.0
其他營業負債增加（減少）,-68292.0,309977.0,432484.0,-98218.0
與營業活動相關之負債之淨變動合計,1747.0,-255119.0,395429.0,33365.0
與營業活動相關之資產及負債之淨變動合計,-33485.0,3667.0,6167.0,-397225.0
調整項目合計,-8278.0,148098.0,194598.0,943663.0
營運產生之現金流入（流出）,-108308.0,-73580.0,-121003.0,1617376.0
收取之利息,,-130314.0,-202534.0,25271.0
收取之股利,-8020.0,-307248.0,272657.0,194598.0
支付之利息,0.0,,,-177546.0
退還（支付）之所得稅,-809824.0,-10720.0,-421458.0,-246930.0
營業活動之淨現金流入（流出）,6020.0,0.0,0.0,1412769.0
投資活動之現金流量,-9439.0,-1636262.0,0.0,
取得按攤銷後成本衡量之金融資產,-420.0,19352.0,-2090000.0,-610686.0
處分按攤銷後成本衡量之金融資產,-821683.0,-9439.0,5942.0,20882.0
取得採用權益法之投資,,-4817.0,-40847.0,0.0
取得不動產、廠房及設備,1407590.0,0.0,0.0,-2911204.0
處分不動產、廠房及設備,-1037457.0,-1641886.0,-5772.0,6020.0
存出保證金增加,41630.0,,0.0,-36932.0
存出保證金減少,-31077.0,3214322.0,-2552135.0,0.0
取得無形資產,33754.0,-1229071.0,,-45767.0
因合併產生之現金流入,-9576.0,145604.0,3236011.0,0.0
投資活動之淨現金流入（流出）,0.0,-42117.0,-1229071.0,-3577687.0
籌資活動之現金流量,0.0,33270.0,498484.0,
短期借款增加,0.0,-20002.0,277784.0,16200182.0
短期借款減少,404864.0,-767078.0,-56733.0,-15952423.0
發行公司債,5539.0,0.0,31256.0,997095.0
舉借長期借款,-519588.0,200240.0,-60083.0,4569424.0
償還長期借款,2681819.0,1535168.0,-408915.0,-3512177.0
存入保證金增加,2162231.0,-7132.0,-842536.0,27846.0
租賃本金償還,2162231.0,-421098.0,0.0,-55556.0
