會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-33607.0,-170972.0,-439461.0,-684036.0
本期稅前淨利（淨損）,-33607.0,-170972.0,-439461.0,-684036.0
折舊費用,76130.0,152996.0,227874.0,302959.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-118.0,958.0,1219.0,1113.0
利息費用,28326.0,58939.0,93853.0,126493.0
利息收入,-16.0,-200.0,-260.0,-1413.0
股利收入,84236.0,-570.0,-570.0,-570.0
採用權益法認列之關聯企業及合資損失（利益）之份額,0.0,216891.0,294746.0,317962.0
處分及報廢不動產、廠房及設備損失（利益）,150.0,264.0,316.0,565.0
不動產、廠房及設備轉列費用數,-120.0,838.0,470.0,2625.0
處分投資損失（利益）,188588.0,556.0,750.0,936.0
處分採用權益法之投資損失（利益）,-10150.0,-120.0,-120.0,-120.0
收益費損項目合計,-173.0,430552.0,618278.0,750550.0
強制透過損益按公允價值衡量之金融資產（增加）減少,269793.0,-15556.0,-13251.0,-16436.0
應收票據（增加）減少,65773.0,-35.0,-9.0,7.0
應收帳款（增加）減少,115153.0,98924.0,248809.0,329560.0
其他應收款（增加）減少,2495.0,64255.0,62587.0,75372.0
存貨（增加）減少,-192.0,192993.0,124091.0,746419.0
預付款項（增加）減少,442699.0,-5833.0,-20072.0,9793.0
其他營業資產（增加）減少,69872.0,-43.0,106.0,256.0
與營業活動相關之資產之淨變動合計,-9403.0,334705.0,402261.0,1144971.0
合約負債增加（減少）,189572.0,-14418.0,-17166.0,-19962.0
應付票據增加（減少）,-59989.0,-27477.0,-29607.0,-29890.0
應付帳款增加（減少）,-6448.0,43612.0,211785.0,53219.0
其他應付款增加（減少）,-368.0,-7164.0,-33976.0,-27670.0
負債準備增加（減少）,0.0,4488.0,-6354.0,-4671.0
預收款項增加（減少）,183236.0,0.0,387.0,-69.0
淨確定福利負債增加(減少),625935.0,0.0,0.0,0.0
與營業活動相關之負債之淨變動合計,814523.0,-959.0,125069.0,-29043.0
與營業活動相關之資產及負債之淨變動合計,780916.0,333746.0,527330.0,1115928.0
調整項目合計,16.0,764298.0,1145608.0,1866478.0
營運產生之現金流入（流出）,-29489.0,593326.0,706147.0,1182442.0
收取之利息,0.0,197.0,252.0,1400.0
收取之股利,751443.0,570.0,570.0,570.0
支付之利息,,-59933.0,-102060.0,-133935.0
退還（支付）之所得稅,3800.0,-3.0,-3.0,-102.0
營業活動之淨現金流入（流出）,92.0,534157.0,604906.0,1050375.0
投資活動之現金流量,-29474.0,,,
處分透過損益按公允價值衡量之金融資產,0.0,-800.0,0.0,0.0
取得採用權益法之投資,0.0,3800.0,-800.0,-800.0
處分採用權益法之投資,110.0,0.0,3800.0,3800.0
處分子公司,0.0,184.0,0.0,0.0
採用權益法之被投資公司減資退回股款,-5609.0,-179426.0,184.0,184.0
取得不動產、廠房及設備,0.0,0.0,-182474.0,-196601.0
處分不動產、廠房及設備,-31081.0,110.0,0.0,0.0
存出保證金增加,,0.0,0.0,0.0
存出保證金減少,0.0,0.0,110.0,310.0
取得無形資產,-556414.0,-5683.0,0.0,0.0
其他金融資產增加,260000.0,0.0,-20203.0,-6075.0
投資活動之淨現金流入（流出）,0.0,-181815.0,0.0,-199182.0
籌資活動之現金流量,-215625.0,,-199383.0,
短期借款增加,0.0,0.0,,0.0
短期借款減少,0.0,-236245.0,0.0,-768705.0
應付短期票券增加,-512039.0,260000.0,-223454.0,260000.0
舉借長期借款,208323.0,0.0,260000.0,2400000.0
償還長期借款,251318.0,-215625.0,2400000.0,-2587500.0
存入保證金增加,459641.0,0.0,-2587500.0,0.0
籌資活動之淨現金流入（流出）,459641.0,0.0,0.0,-696205.0
