會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,400731.0,904020.0,1348866.0,1852947.0
本期稅前淨利（淨損）,400731.0,904020.0,1348866.0,1852947.0
折舊費用,257000.0,515377.0,777501.0,1038088.0
攤銷費用,1625.0,3309.0,5098.0,6893.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-243.0,-387.0,-142.0,-389.0
利息費用,9418.0,18913.0,28073.0,37444.0
利息收入,-1294.0,-3753.0,-5875.0,-13174.0
處分及報廢不動產、廠房及設備損失（利益）,-83.0,-135.0,-135.0,-179.0
非金融資產減損迴轉利益,-5185.0,-2128.0,-3604.0,-4897.0
其他項目,1004.0,2034.0,2996.0,3966.0
收益費損項目合計,262242.0,533230.0,803912.0,1067752.0
應收票據（增加）減少,5383.0,5198.0,5380.0,-1096.0
應收票據－關係人（增加）減少,-3221.0,0.0,-3481.0,-35.0
應收帳款（增加）減少,21967.0,11460.0,-38286.0,-11807.0
應收帳款－關係人（增加）減少,32896.0,46348.0,77708.0,72787.0
其他應收款－關係人（增加）減少,223215.0,327964.0,384035.0,516074.0
存貨（增加）減少,1335232.0,448692.0,815683.0,-411713.0
預付費用（增加）減少,0.0,-133.0,-132.0,-709.0
預付款項（增加）減少,636414.0,924466.0,477232.0,253913.0
其他流動資產（增加）減少,2081.0,42939.0,30204.0,15014.0
與營業活動相關之資產之淨變動合計,2253967.0,1806934.0,1748343.0,432428.0
合約負債增加（減少）,445.0,296556.0,589968.0,1671801.0
應付票據增加（減少）,0.0,2529.0,5465.0,4461.0
應付票據－關係人增加（減少）,14458.0,0.0,4897.0,0.0
應付帳款增加（減少）,-134472.0,18937.0,14698.0,16889.0
應付帳款－關係人增加（減少）,-179462.0,-99046.0,-88106.0,569355.0
其他應付款增加（減少）,517543.0,-99028.0,-20849.0,29512.0
其他流動負債增加（減少）,-29379.0,10366.0,3674.0,11036.0
淨確定福利負債增加(減少),-17570.0,-18627.0,-18490.0,-21012.0
與營業活動相關之負債之淨變動合計,171563.0,111687.0,491257.0,2282042.0
與營業活動相關之資產及負債之淨變動合計,2425530.0,1918621.0,2239600.0,2714470.0
調整項目合計,2687772.0,2451851.0,3043512.0,3782222.0
營運產生之現金流入（流出）,3088503.0,3355871.0,4392378.0,5635169.0
收取之利息,1619.0,4078.0,6200.0,12553.0
支付之利息,-10985.0,-22025.0,-32721.0,-43601.0
退還（支付）之所得稅,3621.0,-189382.0,-352348.0,-352957.0
營業活動之淨現金流入（流出）,3082758.0,3148542.0,4013509.0,5251164.0
投資活動之現金流量,,,,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,0.0,0.0,-13213.0
取得按攤銷後成本衡量之金融資產,-495779.0,-1047202.0,-1668841.0,-25.0
取得不動產、廠房及設備,403.0,460.0,460.0,-1966091.0
處分不動產、廠房及設備,117.0,647.0,11373.0,517.0
存出保證金減少,-2666.0,0.0,0.0,9942.0
取得無形資產,-2659.0,-3369.0,-4130.0,-4307.0
預付設備款增加,-500584.0,-6859.0,-22157.0,-30430.0
投資活動之淨現金流入（流出）,,-1056323.0,-1683295.0,-2003607.0
籌資活動之現金流量,0.0,,,
租賃本金償還,-91028.0,-184075.0,-277124.0,-373288.0
發放現金股利,-91028.0,-184075.0,-968505.0,-968505.0
籌資活動之淨現金流入（流出）,2491146.0,1908144.0,-1245629.0,-1341793.0
本期現金及約當現金增加（減少）數,5558407.0,5558407.0,1084585.0,1905764.0
期初現金及約當現金餘額,8049553.0,7466551.0,5558407.0,5558407.0
期末現金及約當現金餘額,8049553.0,7466551.0,6642992.0,7464171.0
