會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,9602852.0,100.0,12890476.0,100.0,11008940.0,100.0,44064153.0,100.0
營業成本合計,8373738.0,87.2,11500240.0,89.22,9641619.0,87.58,38717925.0,87.87
營業毛利（毛損）,1229114.0,12.8,1390236.0,10.78,1367321.0,12.42,5346228.0,12.13
營業毛利（毛損）淨額,1229114.0,12.8,1390236.0,10.78,1367321.0,12.42,5346228.0,12.13
營業費用,,,,,,,,
推銷費用,781634.0,8.14,840285.0,6.52,872594.0,7.93,3329488.0,7.56
管理費用,51243.0,0.53,59274.0,0.46,59080.0,0.54,209006.0,0.47
預期信用減損損失（利益）,-243.0,0.0,-144.0,0.0,245.0,0.0,-389.0,0.0
營業費用合計,832634.0,8.67,899415.0,6.98,931919.0,8.47,3538105.0,8.03
其他收益及費損淨額,,,,,,,,
其他收益及費損淨額,3640.0,0.04,4874.0,0.04,5049.0,0.05,19414.0,0.04
營業利益（損失）,400120.0,4.17,495695.0,3.85,440451.0,4.0,1827537.0,4.15
營業外收入及支出,,,,,,,,
利息收入,1294.0,0.01,2459.0,0.02,2122.0,0.02,13174.0,0.03
其他收入,8735.0,0.09,14630.0,0.11,11433.0,0.1,49731.0,0.11
其他利益及損失淨額,0.0,0.0,0.0,0.0,0.0,0.0,-51.0,0.0
財務成本淨額,9418.0,0.1,9495.0,0.07,9160.0,0.08,37444.0,0.08
營業外收入及支出合計,611.0,0.01,7594.0,0.06,4395.0,0.04,25410.0,0.06
稅前淨利（淨損）,400731.0,4.17,503289.0,3.9,444846.0,4.04,1852947.0,4.21
所得稅費用（利益）合計,79701.0,0.83,103374.0,0.8,91612.0,0.83,377919.0,0.86
繼續營業單位本期淨利（淨損）,321030.0,3.34,399915.0,3.1,353234.0,3.21,1475028.0,3.35
本期淨利（淨損）,321030.0,3.34,399915.0,3.1,353234.0,3.21,1475028.0,3.35
本期綜合損益總額,321030.0,3.34,399915.0,3.1,353234.0,3.21,,
淨利（損）歸屬於：,,,,,,,11940.0,0.03
母公司業主（淨利∕損）,321030.0,3.34,399915.0,3.1,353234.0,3.21,11940.0,0.03
母公司業主（綜合損益）,321030.0,3.34,399915.0,3.1,353234.0,3.21,11940.0,0.03
基本每股盈餘,,,,,,,1486968.0,3.37
繼續營業單位淨利（淨損）,3.98,,4.95,,4.38,,,
基本每股盈餘,3.98,,4.95,,4.38,,1475028.0,3.35
稀釋每股盈餘,,,,,,,1486968.0,3.37
繼續營業單位淨利（淨損）,3.98,,4.95,,4.38,,,
稀釋每股盈餘,3.98,,4.95,,4.38,,18.28,
