會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,1093664.0,,1324622.0,100.19,1276099.0,100.07,5100194.0,100.11
銷貨折讓,999.0,,2514.0,0.19,883.0,0.07,5451.0,0.11
銷貨收入淨額,1092665.0,,1322108.0,100.0,1275216.0,100.0,5094743.0,100.0
營業收入合計,1092665.0,,1322108.0,100.0,1275216.0,100.0,5094743.0,100.0
營業成本合計,891334.0,,1049256.0,79.36,1043817.0,81.85,4211831.0,82.67
營業毛利（毛損）,201331.0,,272852.0,20.64,231399.0,18.15,882912.0,17.33
營業毛利（毛損）淨額,201331.0,,272852.0,20.64,231399.0,18.15,882912.0,17.33
營業費用,,,,,,,,
推銷費用,26588.0,,28916.0,2.19,28828.0,2.26,114730.0,2.25
管理費用,35587.0,,39620.0,3.0,38639.0,3.03,160844.0,3.16
預期信用減損損失（利益）,-4292.0,,10877.0,0.82,-4940.0,-0.39,-2695.0,-0.05
營業費用合計,57883.0,,79413.0,6.01,62527.0,4.9,272879.0,5.36
其他收益及費損淨額,,,,,,,,
其他收益及費損淨額,1900.0,,0.0,0.0,0.0,0.0,2328.0,0.05
營業利益（損失）,145348.0,,193439.0,14.63,168872.0,13.24,612361.0,12.02
營業外收入及支出,,,,,,,,
利息收入,646.0,,1177.0,0.09,731.0,0.06,3800.0,0.07
其他收入,10269.0,,4810.0,0.36,65779.0,5.16,85315.0,1.67
其他利益及損失淨額,15084.0,,6448.0,0.49,-1664.0,-0.13,15313.0,0.3
財務成本淨額,15151.0,,13937.0,1.05,13635.0,1.07,57039.0,1.12
營業外收入及支出合計,10848.0,,-1502.0,-0.11,51211.0,4.02,47389.0,0.93
稅前淨利（淨損）,156196.0,,191937.0,14.52,220083.0,17.26,659750.0,12.95
所得稅費用（利益）合計,28982.0,,40297.0,3.05,30378.0,2.38,132614.0,2.6
繼續營業單位本期淨利（淨損）,127214.0,,151640.0,11.47,189705.0,14.88,527136.0,10.35
本期淨利（淨損）,127214.0,,151640.0,11.47,189705.0,14.88,527136.0,10.35
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,1268.0,,-48220.0,-3.65,1861.0,0.15,-709.0,-0.01
不重分類至損益之項目：,1268.0,,-48220.0,-3.65,1861.0,0.15,-36654.0,-0.72
國外營運機構財務報表換算之兌換差額,-270.0,,-996.0,-0.08,109.0,0.01,-37363.0,-0.73
後續可能重分類至損益之項目：,-270.0,,-996.0,-0.08,109.0,0.01,-947.0,-0.02
其他綜合損益（淨額）,998.0,,-49216.0,-3.72,1970.0,0.15,-947.0,-0.02
本期綜合損益總額,128212.0,,102424.0,7.75,191675.0,15.03,-38310.0,-0.75
淨利（損）歸屬於：,,,,,,,488826.0,9.59
母公司業主（淨利∕損）,127214.0,,151640.0,11.47,189705.0,14.88,,
母公司業主（綜合損益）,128212.0,,102424.0,7.75,191675.0,15.03,527139.0,10.35
基本每股盈餘,,,,,,,-3.0,0.0
繼續營業單位淨利（淨損）,0.31,,0.37,,0.47,,488829.0,9.59
基本每股盈餘,0.31,,0.37,,0.47,,-3.0,0.0
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.31,,0.37,,0.47,,1.3,
稀釋每股盈餘,0.31,,0.37,,0.47,,1.3,
