會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,2602250.0,4275913.0,7550987.0,10136224.0
本期稅前淨利（淨損）,2602250.0,4275913.0,7550987.0,10136224.0
折舊費用,1227959.0,2475625.0,3750983.0,5082766.0
攤銷費用,11562.0,23854.0,37614.0,53502.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-19730.0,13050.0,29142.0,28766.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,481.0,23435.0,13007.0,10258.0
利息費用,81749.0,176487.0,274235.0,447655.0
利息收入,-23711.0,-56285.0,-107353.0,-208178.0
處分及報廢不動產、廠房及設備損失（利益）,17212.0,36663.0,83728.0,128369.0
未實現外幣兌換損失（利益）,-19952.0,398165.0,840610.0,596366.0
其他項目,-24.0,-29.0,-171.0,126.0
收益費損項目合計,1275546.0,3090965.0,4921795.0,6139630.0
強制透過損益按公允價值衡量之金融資產（增加）減少,82393.0,11810.0,-4164.0,-2052.0
應收票據（增加）減少,101477.0,104150.0,162591.0,60904.0
應收帳款（增加）減少,1744084.0,2814881.0,-849056.0,-774530.0
其他應收款（增加）減少,159466.0,241135.0,386508.0,414785.0
存貨（增加）減少,-834526.0,-2491978.0,-1914671.0,-673879.0
預付款項（增加）減少,-155067.0,40618.0,-152608.0,127290.0
其他流動資產（增加）減少,-48807.0,28825.0,34836.0,53512.0
其他金融資產（增加）減少,-217971.0,277753.0,-532513.0,-1222001.0
與營業活動相關之資產之淨變動合計,831049.0,1027194.0,-2869077.0,-2015971.0
應付票據增加（減少）,96533.0,257660.0,227393.0,319635.0
應付帳款增加（減少）,-508452.0,352805.0,1857110.0,-280723.0
其他應付款增加（減少）,-741121.0,87228.0,526629.0,899047.0
負債準備增加（減少）,6581.0,-243.0,-10428.0,-38405.0
預收款項增加（減少）,-154.0,1646.0,4624.0,3878.0
其他流動負債增加（減少）,99543.0,151710.0,90274.0,219101.0
淨確定福利負債增加(減少),-29977.0,-60668.0,-103286.0,-136444.0
與營業活動相關之負債之淨變動合計,-1077047.0,790138.0,2592316.0,986089.0
與營業活動相關之資產及負債之淨變動合計,-245998.0,1817332.0,-276761.0,-1029882.0
調整項目合計,1029548.0,4908297.0,4645034.0,5109748.0
營運產生之現金流入（流出）,3631798.0,9184210.0,12196021.0,15245972.0
收取之利息,23067.0,53585.0,89797.0,179014.0
支付之利息,-77650.0,-154195.0,-226597.0,-373309.0
退還（支付）之所得稅,-151025.0,-775392.0,-1230040.0,-1377199.0
營業活動之淨現金流入（流出）,3426190.0,8308208.0,10829181.0,13674478.0
投資活動之現金流量,,,,
取得不動產、廠房及設備,-1779907.0,-3613306.0,-5399270.0,-7234154.0
處分不動產、廠房及設備,620.0,16221.0,1463.0,2993.0
存出保證金增加,-16520.0,-30488.0,-30502.0,-56203.0
存出保證金減少,10852.0,21878.0,33072.0,46713.0
取得無形資產,-14406.0,-37365.0,-77124.0,-90904.0
預付設備款增加,-366176.0,-295399.0,-96037.0,-167338.0
預付設備款減少,-2165537.0,0.0,0.0,0.0
投資活動之淨現金流入（流出）,,-3938459.0,-5568398.0,-7498893.0
籌資活動之現金流量,216588.0,,,
舉借長期借款,-421438.0,1685162.0,5718500.0,9221387.0
償還長期借款,2925.0,-2111623.0,-6847586.0,-10619008.0
存入保證金增加,-1938.0,22099.0,27074.0,34939.0
存入保證金減少,-20491.0,-3906.0,-3917.0,-16680.0
租賃本金償還,-6007.0,-38773.0,-62796.0,-85711.0
其他非流動負債增加,-230361.0,70107.0,61961.0,53848.0
其他非流動負債減少,336390.0,-2145277.0,0.0,0.0
發放現金股利,1366682.0,-2522211.0,-2145277.0,-2145277.0
籌資活動之淨現金流入（流出）,9380839.0,32728.0,-3252041.0,-3556502.0
匯率變動對現金及約當現金之影響,10747521.0,1880266.0,-92456.0,-140357.0
本期現金及約當現金增加（減少）數,10747521.0,9380839.0,1916286.0,2478726.0
