會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,122473.0,17.97,33753.0,6.61,58507.0,11.3,261319.0,38.75
按攤銷後成本衡量之金融資產－流動,31745.0,4.66,38726.0,7.58,0.0,0.0,25026.0,3.71
應收票據淨額,447926.0,65.72,368267.0,72.12,376476.0,72.69,296068.0,43.9
本期所得稅資產,0.0,0.0,0.0,0.0,0.0,0.0,47279.0,7.01
其他流動資產,35302.0,5.18,0.0,0.0,0.0,0.0,629692.0,93.37
流動資產合計,637446.0,93.53,0.0,0.0,0.0,0.0,,
非流動資產,,,25022.0,4.9,0.0,0.0,0.0,0.0
透過其他綜合損益按公允價值衡量之金融資產－非流動,0.0,0.0,465768.0,91.21,38126.0,7.36,44738.0,6.63
不動產、廠房及設備,44088.0,6.47,,,473109.0,91.35,0.0,0.0
遞延所得稅資產,0.0,0.0,0.0,0.0,,,6.0,0.0
其他非流動資產,6.0,0.0,44889.0,8.79,0.0,0.0,44744.0,6.63
非流動資產合計,44094.0,6.47,0.0,0.0,44813.0,8.65,674436.0,100.0
資產總額,681540.0,100.0,6.0,0.0,0.0,0.0,,
流動負債,,,44895.0,8.79,6.0,0.0,0.0,0.0
合約負債－流動,0.0,0.0,510663.0,100.0,44819.0,8.65,208549.0,30.92
應付帳款,199611.0,29.29,,,517928.0,100.0,3775.0,0.56
其他應付款,2423.0,0.36,22028.0,4.31,,,11719.0,1.74
本期所得稅負債,4302.0,0.63,0.0,0.0,11308.0,2.18,60.0,0.01
其他流動負債,70.0,0.01,0.0,0.0,0.0,0.0,224103.0,33.23
流動負債合計,206406.0,30.29,59073.0,11.57,59306.0,11.45,,
非流動負債,,,5388.0,1.06,8767.0,1.69,0.0,0.0
透過損益按公允價值衡量之金融負債－非流動,0.0,0.0,75.0,0.01,66.0,0.01,0.0,0.0
其他非流動負債,20.0,0.0,86564.0,16.95,79447.0,15.34,224103.0,33.23
非流動負債合計,20.0,0.0,,,,,,
負債總額,206426.0,30.29,20.0,0.0,20.0,0.0,356842.0,52.91
股本,,,20.0,0.0,20.0,0.0,356842.0,52.91
普通股股本,356842.0,52.36,86584.0,16.96,79467.0,15.34,,
股本合計,356842.0,52.36,,,,,18480.0,2.74
資本公積,,,356842.0,69.88,356842.0,68.9,1705.0,0.25
資本公積－發行溢價,18480.0,2.71,0.0,0.0,0.0,0.0,20185.0,2.99
資本公積－庫藏股票交易,1705.0,0.25,356842.0,69.88,356842.0,68.9,,
資本公積合計,20185.0,2.96,,,,,23528.0,3.49
保留盈餘,,,18480.0,3.62,18480.0,3.57,6022.0,0.89
法定盈餘公積,17374.0,2.55,1705.0,0.33,1705.0,0.33,49778.0,7.38
特別盈餘公積,6022.0,0.88,20185.0,3.95,20185.0,3.9,79328.0,11.76
未分配盈餘（或待彌補虧損）,80713.0,11.84,,,,,,
保留盈餘合計,104109.0,15.28,23528.0,4.61,23528.0,4.54,-6022.0,-0.89
其他權益,,,6022.0,1.18,6022.0,1.16,-6022.0,-0.89
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,-6022.0,-0.88,23524.0,4.61,37906.0,7.32,450333.0,66.77
其他權益合計,-6022.0,-0.88,53074.0,10.39,67456.0,13.02,674436.0,100.0
權益總額,475114.0,69.71,,,,,0.0,
負債及權益總計,681540.0,100.0,-6022.0,-1.18,-6022.0,-1.16,0.0,
待註銷股本股數（單位：股）,0.0,,-6022.0,-1.18,-6022.0,-1.16,,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,424079.0,83.04,0.0,0.0,,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,510663.0,100.0,438461.0,84.66,,
