會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,49479.0,138192.0,229900.0,410626.0
本期稅前淨利（淨損）,49479.0,138192.0,229900.0,410626.0
折舊費用,43391.0,86800.0,130282.0,174559.0
攤銷費用,424.0,864.0,1294.0,1722.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,495.0,363.0,1090.0,2210.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-7185.0,-9107.0,-15321.0,-70487.0
利息費用,1047.0,2130.0,3435.0,4838.0
利息收入,-936.0,-1408.0,-1877.0,-2694.0
處分及報廢不動產、廠房及設備損失（利益）,-98.0,-50.0,-6.0,50.0
其他項目,-1796.0,-338.0,-4542.0,-9834.0
收益費損項目合計,35342.0,79254.0,114355.0,100364.0
應收票據（增加）減少,14286.0,24558.0,26005.0,-9108.0
應收帳款（增加）減少,11456.0,-60238.0,-46051.0,-29372.0
其他應收款（增加）減少,-46.0,-45.0,-180.0,-52.0
存貨（增加）減少,-47694.0,-127597.0,-118391.0,-130214.0
預付款項（增加）減少,-23146.0,-9520.0,14308.0,11243.0
與營業活動相關之資產之淨變動合計,-45144.0,-172842.0,-124309.0,-157503.0
合約負債增加（減少）,30360.0,25124.0,39081.0,10948.0
應付票據增加（減少）,-328.0,-338.0,-573.0,-367.0
應付帳款增加（減少）,-66494.0,-79616.0,-76788.0,30327.0
其他應付款增加（減少）,-29431.0,-6394.0,9439.0,20932.0
淨確定福利負債增加(減少),332.0,183.0,34.0,326.0
與營業活動相關之負債之淨變動合計,81.0,162.0,244.0,62166.0
與營業活動相關之資產及負債之淨變動合計,-65480.0,-60879.0,-28563.0,-95337.0
調整項目合計,-110624.0,-233721.0,-152872.0,5027.0
營運產生之現金流入（流出）,-75282.0,-154467.0,-38517.0,415653.0
收取之利息,-25803.0,-16275.0,191383.0,2992.0
支付之利息,1219.0,1755.0,2184.0,-4810.0
退還（支付）之所得稅,-1038.0,-2056.0,-3510.0,-44649.0
營業活動之淨現金流入（流出）,-122.0,-44565.0,-44598.0,369186.0
投資活動之現金流量,-25744.0,-61141.0,145459.0,
取得按攤銷後成本衡量之金融資產,,,,-20000.0
處分透過損益按公允價值衡量之金融資產,-20000.0,-20000.0,-20000.0,1779.0
取得不動產、廠房及設備,1779.0,1779.0,1779.0,-60238.0
處分不動產、廠房及設備,-10715.0,-28790.0,-45235.0,236.0
存出保證金增加,179.0,179.0,179.0,0.0
存出保證金減少,0.0,2486.0,2546.0,2297.0
取得無形資產,81.0,-325.0,-325.0,-325.0
預付設備款增加,-87.0,-11194.0,-16137.0,-33602.0
投資活動之淨現金流入（流出）,-11005.0,-55865.0,-77193.0,-109853.0
籌資活動之現金流量,-39768.0,,,
短期借款增加,,900000.0,2350000.0,2810000.0
短期借款減少,900000.0,-900000.0,-2350000.0,-2880000.0
應付短期票券增加,-880000.0,-40000.0,0.0,0.0
應付短期票券減少,-40000.0,-6250.0,-40000.0,-40000.0
償還長期借款,269.0,269.0,-6250.0,-12500.0
存入保證金增加,-235.0,-649.0,30269.0,30269.0
租賃本金償還,-19966.0,-46630.0,-883.0,-1304.0
發放現金股利,2.0,1.0,-156532.0,-156532.0
其他籌資活動,-85476.0,-163635.0,-25247.0,-25247.0
籌資活動之淨現金流入（流出）,417123.0,417123.0,-198643.0,-275314.0
匯率變動對現金及約當現金之影響,331647.0,253488.0,2.0,58.0
本期現金及約當現金增加（減少）數,331647.0,253488.0,-130375.0,-15923.0
