會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,13710502.0,16954353.0,24989576.0,21615547.0
本期稅前淨利（淨損）,13710502.0,16954353.0,24989576.0,21615547.0
折舊費用,534821.0,1063747.0,1594341.0,2142110.0
攤銷費用,114777.0,230061.0,358494.0,478621.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,195646.0,722716.0,801391.0,1408096.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-1397347.0,-4187651.0,-8055542.0,-6133270.0
利息費用,44136.0,155670.0,502432.0,762532.0
利息收入,-151152.0,-334034.0,-544434.0,-920455.0
股利收入,-670749.0,-1329860.0,-3162521.0,-3164918.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-697393.0,-458817.0,-2002236.0,-2350863.0
處分及報廢不動產、廠房及設備損失（利益）,-317957.0,-316662.0,-456874.0,-527286.0
處分投資損失（利益）,9551.0,-305532.0,-313074.0,-276030.0
金融資產減損損失,-2335667.0,29833.0,-432720.0,188671.0
非金融資產減損損失,321008.0,-4730529.0,40214.0,0.0
非金融資產減損迴轉利益,-5232871.0,6795432.0,-11670529.0,-426074.0
其他項目,-524795.0,-6846336.0,9212113.0,59825.0
收益費損項目合計,3543702.0,-2603136.0,-6432391.0,-8759041.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-37033931.0,3851962.0,-9767097.0,16299003.0
應收票據（增加）減少,-928060.0,-49953091.0,3668052.0,-3991175.0
應收帳款（增加）減少,-7238.0,-1510587.0,-17924506.0,4360774.0
其他應收款（增加）減少,-39862185.0,24251.0,-2194796.0,-736634.0
存貨（增加）減少,-415268.0,-50241505.0,29174.0,24849162.0
預付款項（增加）減少,300686.0,-725730.0,-23409451.0,-1624052.0
其他流動資產（增加）減少,-3961174.0,223126.0,-1061204.0,84965.0
與營業活動相關之資產之淨變動合計,-6809693.0,-23973828.0,423558.0,39242043.0
持有供交易之金融負債增加（減少）,1983184.0,-6279942.0,-31223122.0,-1725720.0
合約負債增加（減少）,1141018.0,3465348.0,-8482131.0,269358.0
應付帳款增加（減少）,-5890.0,-167319.0,6070185.0,-44363491.0
其他應付款增加（減少）,-7767137.0,-39925.0,2573804.0,-10225865.0
負債準備增加（減少）,-47629322.0,-27498270.0,-11809.0,5519160.0
其他流動負債增加（減少）,-49964989.0,-77739775.0,-31710719.0,-1758161.0
其他營業負債增加（減少）,-36254487.0,-82470304.0,-55120170.0,-109015.0
與營業活動相關之負債之淨變動合計,154435.0,-65515951.0,-66790699.0,-52393734.0
與營業活動相關之資產及負債之淨變動合計,-29046.0,332874.0,-41801123.0,-13151691.0
調整項目合計,-594497.0,-103492.0,537009.0,-21910732.0
營運產生之現金流入（流出）,-36723595.0,-9096497.0,-394201.0,-295185.0
收取之利息,,-74383066.0,-15050752.0,1012014.0
支付之利息,-120830.0,,-56709067.0,-681534.0
退還（支付）之所得稅,82343.0,-243050.0,,-15756660.0
營業活動之淨現金流入（流出）,0.0,137778.0,2170.0,-15721365.0
投資活動之現金流量,441012.0,-825000.0,-416200.0,
處分透過其他綜合損益按公允價值衡量之金融資產,-342558.0,441012.0,140464.0,2170.0
取得按攤銷後成本衡量之金融資產,-55510.0,-572688.0,-835127.0,-642021.0
處分按攤銷後成本衡量之金融資產,-35116.0,-230076.0,441012.0,270132.0
取得採用權益法之投資,-30659.0,-182682.0,-1018881.0,-900802.0
處分採用權益法之投資,,-21833.0,-313916.0,441012.0
取得不動產、廠房及設備,995423.0,-1496539.0,-315756.0,-1523747.0
取得投資性不動產,-139091.0,,0.0,-338193.0
其他非流動資產增加,15360.0,35273794.0,4572095.0,-407877.0
收取之股利,871692.0,0.0,-22633.0,4574884.0
其他投資活動,3581371.0,-5301.0,2233228.0,-30407.0
投資活動之淨現金流入（流出）,-32301191.0,-279664.0,,1445151.0
籌資活動之現金流量,67812243.0,30750.0,47673295.0,
短期借款增加,35511052.0,35019579.0,0.0,39479961.0
舉借長期借款,35511052.0,6289237.0,-7914.0,0.0
