會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,372127.0,94.95,374144.0,94.97,372340.0,94.87,1490879.0,94.93
銷貨收入淨額,372127.0,94.95,374144.0,94.97,372340.0,94.87,1490879.0,94.93
租賃收入,19799.0,5.05,19798.0,5.03,20116.0,5.13,79590.0,5.07
租賃收入,19799.0,5.05,19798.0,5.03,20116.0,5.13,79590.0,5.07
營業收入合計,391926.0,100.0,0.0,0.0,392456.0,100.0,0.0,0.0
銷貨成本,276976.0,70.67,393942.0,100.0,287733.0,73.32,0.0,0.0
租賃成本,1957.0,0.5,277789.0,70.52,5499.0,1.4,1570469.0,100.0
租賃成本,1957.0,0.5,1956.0,0.5,5499.0,1.4,1121353.0,71.4
營業成本合計,278933.0,71.17,1956.0,0.5,293232.0,74.72,11689.0,0.74
營業毛利（毛損）,112993.0,28.83,279745.0,71.01,99224.0,25.28,11689.0,0.74
營業毛利（毛損）淨額,112993.0,28.83,114197.0,28.99,99224.0,25.28,1133042.0,72.15
營業費用,,,114197.0,28.99,,,437427.0,27.85
推銷費用,55095.0,14.06,,,50355.0,12.83,0.0,0.0
管理費用,39800.0,10.15,51664.0,13.11,32316.0,8.23,0.0,0.0
研究發展費用,1013.0,0.26,37699.0,9.57,998.0,0.25,437427.0,27.85
預期信用減損損失（利益）,-3235.0,-0.83,993.0,0.25,2145.0,0.55,,
營業費用合計,92673.0,23.65,-715.0,-0.18,85814.0,21.87,207397.0,13.21
營業利益（損失）,20320.0,5.18,89641.0,22.75,13410.0,3.42,136117.0,8.67
營業外收入及支出,,,24556.0,6.23,,,3885.0,0.25
利息收入,1209.0,0.31,,,815.0,0.21,809.0,0.05
其他收入,83.0,0.02,1379.0,0.35,-2006.0,-0.51,348208.0,22.17
其他利益及損失淨額,6680.0,1.7,9055.0,2.3,10231.0,2.61,89219.0,5.68
財務成本淨額,1809.0,0.46,-8261.0,-2.1,2371.0,0.6,,
採用權益法認列之關聯企業及合資損益之份額淨額,-267.0,-0.07,2128.0,0.54,395.0,0.1,9448.0,0.6
營業外收入及支出合計,5896.0,1.5,-131.0,-0.03,7064.0,1.8,10094.0,0.64
稅前淨利（淨損）,26216.0,6.69,-86.0,-0.02,20474.0,5.22,-13673.0,-0.87
所得稅費用（利益）合計,2645.0,0.67,24470.0,6.21,3086.0,0.79,8774.0,0.56
繼續營業單位本期淨利（淨損）,23571.0,6.01,3262.0,0.83,17388.0,4.43,-955.0,-0.06
本期淨利（淨損）,23571.0,6.01,21208.0,5.38,17388.0,4.43,-3860.0,-0.25
其他綜合損益(淨額),,,,,,,85359.0,5.44
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-4886.0,-1.25,0.0,0.0,2670.0,0.68,8045.0,0.51
不重分類至損益之項目：,-4886.0,-1.25,21208.0,5.38,2670.0,0.68,77314.0,4.92
其他綜合損益（淨額）,-4886.0,-1.25,,,2670.0,0.68,,
本期綜合損益總額,18685.0,4.77,-15898.0,-4.04,20058.0,5.11,0.0,0.0
淨利（損）歸屬於：,,,-15898.0,-4.04,,,77314.0,4.92
母公司業主（淨利∕損）,23571.0,6.01,0.0,0.0,17388.0,4.43,,
非控制權益（淨利∕損）,0.0,0.0,0.0,0.0,20058.0,5.11,0.0,0.0
母公司業主（綜合損益）,18685.0,4.77,0.0,0.0,,,-16133.0,-1.03
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,0.05,,0.0,0.0
基本每股盈餘,,,0.0,0.0,0.05,,0.0,0.0
繼續營業單位淨利（淨損）,0.07,,-15898.0,-4.04,,,-16133.0,-1.03
基本每股盈餘,0.07,,5310.0,1.35,0.05,,0.0,0.0
稀釋每股盈餘,,,,,0.05,,0.0,0.0
繼續營業單位淨利（淨損）,0.07,,21208.0,5.38,,,0.0,0.0
稀釋每股盈餘,0.07,,0.0,0.0,,,0.0,0.0
