會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,12246110.0,98.68,15735756.0,98.16,7681382.0,97.49,43675748.0,98.14
勞務收入,141323.0,1.14,269647.0,1.68,3112.0,0.04,3112.0,0.01
其他營業收入淨額,22790.0,0.18,25500.0,0.16,178432.0,2.26,744377.0,1.67
營業收入合計,12410223.0,100.0,16030903.0,100.0,16025.0,0.2,80257.0,0.18
營業成本合計,11785547.0,94.97,14955256.0,93.29,7878951.0,100.0,44503494.0,100.0
營業毛利（毛損）,624676.0,5.03,1075647.0,6.71,9809721.0,124.51,45629434.0,102.53
營業毛利（毛損）淨額,624676.0,5.03,1075647.0,6.71,-1930770.0,-24.51,-1125940.0,-2.53
營業費用,,,,,-1930770.0,-24.51,-1125940.0,-2.53
推銷費用,104380.0,0.84,104476.0,0.65,,,,
管理費用,68521.0,0.55,81367.0,0.51,79437.0,1.01,376864.0,0.85
營業費用合計,172901.0,1.39,185843.0,1.16,46667.0,0.59,257893.0,0.58
營業利益（損失）,451775.0,3.64,889804.0,5.55,126104.0,1.6,634757.0,1.43
營業外收入及支出,,,,,-2056874.0,-26.11,-1760697.0,-3.96
利息收入,254.0,0.0,3170.0,0.02,,,,
其他收入,37367.0,0.3,29043.0,0.18,14124.0,0.18,47626.0,0.11
其他利益及損失淨額,29649.0,0.24,42137.0,0.26,151255.0,1.92,283258.0,0.64
財務成本淨額,14050.0,0.11,18627.0,0.12,50877.0,0.65,29000.0,0.07
採用權益法認列之關聯企業及合資損益之份額淨額,91.0,0.0,1499.0,0.01,40558.0,0.51,130575.0,0.29
營業外收入及支出合計,53311.0,0.43,57222.0,0.36,345647.0,4.39,346865.0,0.78
稅前淨利（淨損）,505086.0,4.07,947026.0,5.91,521345.0,6.62,576174.0,1.29
所得稅費用（利益）合計,3195.0,0.03,267280.0,1.67,-1535529.0,-19.49,-1184523.0,-2.66
繼續營業單位本期淨利（淨損）,501891.0,4.04,679746.0,4.24,-409554.0,-5.2,-194594.0,-0.44
本期淨利（淨損）,501891.0,4.04,679746.0,4.24,-1125975.0,-14.29,-989929.0,-2.22
其他綜合損益(淨額),,,,,-1125975.0,-14.29,-989929.0,-2.22
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,129968.0,1.05,-360279.0,-2.25,,,,
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,398682.0,3.21,-1183782.0,-7.38,-72904.0,-0.93,294407.0,0.66
不重分類至損益之項目：,528650.0,4.26,-136844.0,-0.85,31108.0,0.39,-201638.0,-0.45
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,139.0,0.0,-1407217.0,-8.78,-194172.0,-2.46,-11068.0,-0.02
後續可能重分類至損益之項目：,139.0,0.0,319.0,0.0,6222.0,0.08,-631251.0,-1.42
其他綜合損益（淨額）,528789.0,4.26,319.0,0.0,-242190.0,-3.07,-80176.0,-0.18
本期綜合損益總額,1030680.0,8.31,-1406898.0,-8.78,-81.0,0.0,-469374.0,-1.05
淨利（損）歸屬於：,,,-727152.0,-4.54,-81.0,0.0,528.0,0.0
母公司業主（淨利∕損）,501891.0,4.04,,,-242271.0,-3.07,528.0,0.0
母公司業主（綜合損益）,1030680.0,8.31,679746.0,4.24,-1368246.0,-17.37,-468846.0,-1.05
基本每股盈餘,,,-727152.0,-4.54,,,-1458775.0,-3.28
繼續營業單位淨利（淨損）,0.35,,,,-1125975.0,-14.29,,
基本每股盈餘,0.35,,0.47,,-1368246.0,-17.37,-989929.0,-2.22
稀釋每股盈餘,,,0.47,,,,-1458775.0,-3.28
繼續營業單位淨利（淨損）,0.35,,,,-0.78,,,
稀釋每股盈餘,0.35,,0.47,,-0.78,,-0.69,
