會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,505086.0,1452112.0,-83417.0,-1184523.0
停業單位稅前淨利（淨損）,505086.0,0.0,-83417.0,0.0
本期稅前淨利（淨損）,183851.0,1452112.0,544270.0,-1184523.0
折舊費用,0.0,373982.0,-2774.0,717892.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,14050.0,-2774.0,73235.0,-2774.0
利息費用,-254.0,32677.0,-17548.0,130575.0
利息收入,-91.0,-3424.0,-108043.0,-47626.0
股利收入,-39768.0,-2292.0,-347237.0,-108042.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-206566.0,-1590.0,1639087.0,-346865.0
非金融資產減損損失,-48778.0,156659.0,0.0,1466930.0
非金融資產減損迴轉利益,0.0,52992.0,-116123.0,0.0
其他項目,20158.0,606230.0,1664867.0,-72015.0
收益費損項目合計,-137076.0,2774.0,2774.0,1738075.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-185040.0,-497578.0,-802286.0,2774.0
避險之金融資產（增加）減少,40556.0,-167905.0,-55288.0,-462011.0
應收帳款（增加）減少,280811.0,-2628.0,-84730.0,698738.0
應收帳款－關係人（增加）減少,119684.0,24474.0,-130531.0,-10155.0
其他應收款（增加）減少,2548.0,173920.0,-447691.0,1777.0
其他應收款－關係人（增加）減少,141641.0,102755.0,866784.0,176983.0
存貨（增加）減少,182005.0,2541.0,54179.0,1488526.0
預付款項（增加）減少,-707043.0,-361647.0,2568.0,187361.0
其他流動資產（增加）減少,905029.0,112481.0,-594221.0,2552.0
與營業活動相關之資產之淨變動合計,-228132.0,-415456.0,45867.0,2086545.0
合約負債增加（減少）,-1540.0,188184.0,-1329726.0,6991.0
應付帳款增加（減少）,-20957.0,-90488.0,-75465.0,-826329.0
應付帳款－關係人增加（減少）,-28746.0,-7743.0,-623752.0,-180479.0
其他應付款增加（減少）,100616.0,-51566.0,-4357.0,-649706.0
其他流動負債增加（減少）,242257.0,-52602.0,-85750.0,-7073.0
淨確定福利負債增加(減少),193479.0,-317190.0,-151155.0,-95429.0
其他營業負債增加（減少）,698565.0,-678837.0,-2224338.0,-207232.0
與營業活動相關之負債之淨變動合計,-10.0,-72607.0,-2818559.0,-1959257.0
與營業活動相關之資產及負債之淨變動合計,698555.0,1379505.0,-1153692.0,127288.0
調整項目合計,,-648315.0,-1237109.0,1865363.0
營運產生之現金流入（流出）,0.0,731190.0,-650408.0,680840.0
退還（支付）之所得稅,-94280.0,,-1887517.0,-653311.0
營業活動之淨現金流入（流出）,0.0,325.0,,27529.0
投資活動之現金流量,0.0,8242.0,325.0,
處分透過其他綜合損益按公允價值衡量之金融資產,190.0,0.0,8242.0,325.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-94090.0,-182090.0,0.0,8242.0
取得避險之金融資產,,-3637.0,-257181.0,-247079.0
取得採用權益法之投資,27367429.0,1700.0,-3637.0,0.0
取得不動產、廠房及設備,-28091589.0,3197.0,0.0,-322740.0
存出保證金增加,2100359.0,2292.0,-300000.0,-3686.0
存出保證金減少,-3100000.0,-169971.0,1700.0,0.0
其他應收款－關係人增加,0.0,,15056.0,-300000.0
其他金融資產增加,0.0,61414966.0,144403.0,-98300.0
收取之利息,1499758.0,-61302162.0,-391092.0,43744.0
收取之股利,-240000.0,2100359.0,,144402.0
投資活動之淨現金流入（流出）,-3835.0,-3100000.0,91865851.0,-775092.0
籌資活動之現金流量,-22549.0,0.0,-86970709.0,
短期借款增加,-490427.0,0.0,4900290.0,120525034.0
短期借款減少,114038.0,1499814.0,-5550000.0,-117525770.0
應付短期票券增加,508123.0,-240000.0,3400000.0,4900359.0
應付短期票券減少,622161.0,-7724.0,0.0,-5900000.0
舉借長期借款,622161.0,-33527.0,1999655.0,3900000.0
