會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,275503.0,479064.0,764306.0,1096292.0
本期稅前淨利（淨損）,275503.0,479064.0,764306.0,1096292.0
折舊費用,66147.0,129544.0,192621.0,255672.0
攤銷費用,330.0,666.0,1014.0,1371.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-186.0,-442.0,-116.0,-304.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-2858.0,37670.0,36610.0,86560.0
利息費用,7143.0,15373.0,26531.0,37537.0
利息收入,-51.0,-188.0,-254.0,-680.0
股利收入,-719.0,-2330.0,-4092.0,-5428.0
採用權益法認列之關聯企業及合資損失（利益）之份額,18.0,80.0,-74.0,817.0
處分及報廢不動產、廠房及設備損失（利益）,191.0,127.0,428.0,498.0
非金融資產減損損失,5796.0,14502.0,25650.0,35517.0
未實現外幣兌換損失（利益）,16817.0,24318.0,21069.0,2782.0
其他項目,92628.0,219320.0,0.0,28.0
收益費損項目合計,-11366.0,-15269.0,299387.0,414370.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-1946.0,2.0,-28895.0,-20084.0
應收票據（增加）減少,245385.0,234613.0,-640.0,-1933.0
應收帳款（增加）減少,-2232.0,-4224.0,99743.0,-158467.0
其他應收款（增加）減少,-72051.0,-176522.0,2261.0,-5589.0
存貨（增加）減少,-150956.0,-107051.0,-359514.0,-294368.0
預付款項（增加）減少,73914.0,75713.0,11031.0,-69304.0
其他流動資產（增加）減少,80748.0,7262.0,75471.0,69083.0
與營業活動相關之資產之淨變動合計,-57234.0,-36055.0,-200543.0,-480662.0
應付帳款增加（減少）,-211338.0,-124191.0,0.0,94705.0
其他應付款增加（減少）,-31.0,-1948.0,71779.0,-88307.0
其他流動負債增加（減少）,-29995.0,-29813.0,-211712.0,13870.0
淨確定福利負債增加(減少),0.0,0.0,4225.0,-29484.0
其他營業負債增加（減少）,-298598.0,-192007.0,-29652.0,0.0
與營業活動相關之負債之淨變動合計,-217850.0,-184745.0,0.0,-9216.0
與營業活動相關之資產及負債之淨變動合計,-125222.0,34575.0,-165360.0,-489878.0
調整項目合計,150281.0,513639.0,-365903.0,-75508.0
營運產生之現金流入（流出）,51.0,188.0,-66516.0,1020784.0
收取之利息,719.0,2330.0,697790.0,680.0
收取之股利,-6892.0,-15243.0,254.0,5428.0
支付之利息,0.0,-112255.0,4092.0,-41747.0
退還（支付）之所得稅,144159.0,388659.0,-27009.0,-208501.0
營業活動之淨現金流入（流出）,,,-208434.0,776644.0
投資活動之現金流量,-119568.0,-225611.0,466693.0,
取得不動產、廠房及設備,140.0,205.0,,-661773.0
處分不動產、廠房及設備,-1251.0,-1527.0,-347411.0,441.0
取得無形資產,-6271.0,-6808.0,417.0,-2079.0
其他非流動資產增加,-89.0,-166263.0,-1732.0,-6893.0
其他非流動資產減少,-15653.0,0.0,-7139.0,0.0
預付設備款增加,-142692.0,-400004.0,-49581.0,-10017.0
其他預付款項增加,,,-490176.0,-446923.0
投資活動之淨現金流入（流出）,320409.0,358120.0,-895622.0,-1127244.0
籌資活動之現金流量,100000.0,102500.0,,
短期借款增加,-67382.0,-140596.0,416972.0,187172.0
短期借款減少,-6529.0,-13441.0,537493.0,0.0
舉借長期借款,0.0,0.0,-260230.0,903740.0
償還長期借款,-43.0,-2855.0,-22056.0,-412191.0
租賃本金償還,346455.0,303728.0,0.0,-31224.0
其他非流動負債增加,2544.0,-2853.0,-2828.0,1497.0
發放現金股利,350466.0,289530.0,-302643.0,-302643.0
籌資活動之淨現金流入（流出）,327180.0,327180.0,366708.0,346351.0
匯率變動對現金及約當現金之影響,677646.0,616710.0,-362.0,-7816.0
本期現金及約當現金增加（減少）數,677646.0,616710.0,-62583.0,-12065.0
