會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,3590.0,153856.0,412617.0,742683.0
本期稅前淨利（淨損）,3590.0,153856.0,412617.0,742683.0
折舊費用,283489.0,570703.0,856385.0,1131509.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,5050.0,9278.0,4253.0,-181.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-1394.0,-2084.0,-2714.0,-6722.0
利息費用,4955.0,12625.0,19928.0,28327.0
利息收入,-22265.0,-46034.0,-69953.0,-98772.0
處分及報廢不動產、廠房及設備損失（利益）,51.0,1820.0,5663.0,7008.0
未實現外幣兌換損失（利益）,-67322.0,-38264.0,-146167.0,-3017.0
其他項目,0.0,-92.0,-92.0,-92.0
收益費損項目合計,202564.0,507952.0,667303.0,1058060.0
應收票據（增加）減少,-10161.0,-15447.0,-13004.0,-6619.0
應收帳款（增加）減少,132006.0,332438.0,256464.0,385487.0
其他應收款（增加）減少,18413.0,11682.0,37266.0,43408.0
存貨（增加）減少,141741.0,-81320.0,-62300.0,290969.0
預付款項（增加）減少,982.0,10558.0,-30252.0,-17118.0
其他流動資產（增加）減少,102788.0,66632.0,102036.0,119634.0
與營業活動相關之資產之淨變動合計,385769.0,324543.0,290210.0,815761.0
應付票據增加（減少）,-369067.0,-360674.0,-343740.0,-178363.0
應付帳款增加（減少）,-205744.0,-52260.0,-263804.0,-483443.0
其他應付款增加（減少）,-211517.0,-191946.0,-82352.0,-23262.0
其他流動負債增加（減少）,-991.0,71995.0,135653.0,54357.0
淨確定福利負債增加(減少),-2364.0,-5304.0,-7832.0,-14508.0
與營業活動相關之負債之淨變動合計,-789683.0,-538189.0,-562075.0,-645219.0
與營業活動相關之資產及負債之淨變動合計,-403914.0,-213646.0,-271865.0,170542.0
調整項目合計,-201350.0,294306.0,395438.0,1228602.0
營運產生之現金流入（流出）,-197760.0,448162.0,808055.0,1971285.0
收取之利息,6477.0,95691.0,125359.0,173137.0
收取之股利,0.0,0.0,0.0,0.0
支付之利息,-4838.0,-10026.0,-17335.0,-23822.0
退還（支付）之所得稅,-2895.0,-31607.0,-11978.0,-16408.0
營業活動之淨現金流入（流出）,-199016.0,502220.0,904101.0,2104192.0
投資活動之現金流量,,,,
取得透過損益按公允價值衡量之金融資產,-154350.0,-300000.0,-800000.0,-2300000.0
處分透過損益按公允價值衡量之金融資產,34.0,-243460.0,0.0,450000.0
取得不動產、廠房及設備,132032.0,89.0,-337545.0,-435789.0
處分不動產、廠房及設備,0.0,199287.0,3574.0,6581.0
其他金融資產減少,-22284.0,0.0,411023.0,515445.0
預付設備款增加,,-344084.0,0.0,-3799.0
投資活動之淨現金流入（流出）,518398.0,,-722948.0,-1767562.0
籌資活動之現金流量,-529163.0,1350373.0,,
短期借款增加,-11324.0,-1444798.0,1581000.0,2213980.0
短期借款減少,-22089.0,-26919.0,-2217041.0,-2765959.0
租賃本金償還,59986.0,-121344.0,-42659.0,-55916.0
發放現金股利,-183403.0,29456.0,-198748.0,-198748.0
非控制權益變動,3824300.0,66248.0,0.0,0.0
籌資活動之淨現金流入（流出）,3640897.0,3824300.0,-877448.0,-806643.0
匯率變動對現金及約當現金之影響,3640897.0,3890548.0,47222.0,12530.0
