會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,10315.0,0.21,3805.0,0.09,17666.0,0.38,8858.0,0.25
透過損益按公允價值衡量之金融資產－流動,458.0,0.01,458.0,0.01,498.0,0.01,529.0,0.01
透過其他綜合損益按公允價值衡量之金融資產－流動,2746261.0,56.06,2380782.0,53.69,2444691.0,52.37,256965.0,7.13
應收票據淨額,870.0,0.02,804.0,0.02,2628.0,0.06,1970.0,0.05
應收帳款淨額,2535.0,0.05,4693.0,0.11,3532.0,0.08,4262.0,0.12
其他應收款淨額,0.0,0.0,21821.0,0.49,0.0,0.0,48914.0,1.36
存貨,1392.0,0.03,2036.0,0.05,1566.0,0.03,1487.0,0.04
預付款項,904.0,0.02,998.0,0.02,1029.0,0.02,821.0,0.02
待出售非流動資產（或處分群組）淨額,77395.0,1.58,77395.0,1.75,77395.0,1.66,0.0,0.0
其他流動資產,626.0,0.01,109.0,0.0,253.0,0.01,1948.0,0.05
流動資產合計,2840756.0,57.99,2492901.0,56.22,2549258.0,54.61,325754.0,9.04
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,10978.0,0.22,10978.0,0.25,12925.0,0.28,12925.0,0.36
採用權益法之投資,1809133.0,36.93,1692497.0,38.17,1868604.0,40.03,3027007.0,83.96
不動產、廠房及設備,170314.0,3.48,170201.0,3.84,170063.0,3.64,172143.0,4.77
投資性不動產淨額,55999.0,1.14,55941.0,1.26,55884.0,1.2,55826.0,1.55
遞延所得稅資產,6211.0,0.13,6211.0,0.14,6203.0,0.13,6238.0,0.17
其他非流動資產,5247.0,0.11,5247.0,0.12,5247.0,0.11,5414.0,0.15
非流動資產合計,2057882.0,42.01,1941075.0,43.78,2118926.0,45.39,3279553.0,90.96
資產總額,4898638.0,100.0,4433976.0,100.0,4668184.0,100.0,3605307.0,100.0
流動負債,,,,,,,,
短期借款,230301.0,4.7,225190.0,5.08,240935.0,5.16,637933.0,17.69
應付短期票券,99919.0,2.04,49961.0,1.13,49985.0,1.07,29981.0,0.83
合約負債－流動,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
應付帳款,2379.0,0.05,5738.0,0.13,10216.0,0.22,8586.0,0.24
其他應付款,50844.0,1.04,150592.0,3.4,19936.0,0.43,163284.0,4.53
其他應付款項－關係人,16288.0,0.33,16500.0,0.37,30831.0,0.66,546555.0,15.16
本期所得稅負債,12287.0,0.25,22693.0,0.51,22856.0,0.49,38264.0,1.06
與待出售非流動資產直接相關（或處分群組）之負債,8650.0,0.18,8650.0,0.2,8650.0,0.19,0.0,0.0
其他流動負債,30337.0,0.62,47303.0,1.07,27090.0,0.58,37535.0,1.04
流動負債合計,451005.0,9.21,526627.0,11.88,410499.0,8.79,1462138.0,40.56
非流動負債,,,,,,,,
長期借款,395000.0,8.06,377000.0,8.5,394240.0,8.45,391240.0,10.85
遞延所得稅負債,54303.0,1.11,54303.0,1.22,54303.0,1.16,54303.0,1.51
其他非流動負債,94.0,0.0,118.0,0.0,118.0,0.0,118.0,0.0
非流動負債合計,449397.0,9.17,431421.0,9.73,448661.0,9.61,445661.0,12.36
負債總額,900402.0,18.38,958048.0,21.61,859160.0,18.4,1907799.0,52.92
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,1043978.0,21.31,1043978.0,23.54,1336293.0,28.63,1336293.0,37.06
股本合計,1043978.0,21.31,292314.0,6.59,1336293.0,28.63,1336293.0,37.06
資本公積,,,1336292.0,30.14,,,,
資本公積合計,99584.0,2.03,,,95761.0,2.05,208360.0,5.78
保留盈餘,,,99224.0,2.24,,,,
法定盈餘公積,183771.0,3.75,,,227857.0,4.88,227857.0,6.32
特別盈餘公積,97417.0,1.99,227857.0,5.14,97417.0,2.09,97417.0,2.7
未分配盈餘（或待彌補虧損）,745955.0,15.23,97417.0,2.2,590697.0,12.65,593505.0,16.46
保留盈餘合計,1027143.0,20.97,402317.0,9.07,915971.0,19.62,918779.0,25.48
其他權益,,,727591.0,16.41,,,,
其他權益合計,1837586.0,37.51,,,1471054.0,31.51,-65291.0,-1.81
庫藏股票,-10055.0,-0.21,1322876.0,29.83,-10055.0,-0.22,-801719.0,-22.24
歸屬於母公司業主之權益合計,3998236.0,81.62,-10055.0,-0.23,3809024.0,81.6,1596422.0,44.28
權益總額,3998236.0,81.62,3475928.0,78.39,3809024.0,81.6,101086.0,2.8
負債及權益總計,4898638.0,100.0,3475928.0,78.39,4668184.0,100.0,1697508.0,47.08
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,4433976.0,100.0,0.0,,3605307.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,3408533.0,,0.0,,4362922.0,,0.0,
