會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,52304.0,49708.0,62255.0,16207.0
本期稅前淨利（淨損）,52304.0,49708.0,62255.0,16207.0
折舊費用,1502.0,2802.0,3892.0,6635.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,30.0,159.0,418.0,1198.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,19228.0,66445.0,71856.0,83932.0
利息費用,5.0,10.0,15.0,125.0
利息收入,-2189.0,-4917.0,-9137.0,-14476.0
股利收入,-2193.0,-8878.0,-13566.0,-14717.0
處分及報廢不動產、廠房及設備損失（利益）,414.0,414.0,6714.0,0.0
處分投資損失（利益）,1204.0,7467.0,31249.0,6715.0
非金融資產減損迴轉利益,0.0,0.0,0.0,60413.0
未實現外幣兌換損失（利益）,17020.0,3177.0,-18963.0,-9315.0
其他項目,35021.0,66679.0,0.0,0.0
收益費損項目合計,0.0,0.0,72478.0,120510.0
應收票據（增加）減少,-40549.0,-12922.0,0.0,0.0
應收帳款（增加）減少,294.0,-10878.0,-13615.0,23930.0
其他應收款（增加）減少,4681.0,28570.0,-1658.0,5032.0
存貨（增加）減少,-623.0,2673.0,153528.0,79552.0
其他流動資產（增加）減少,4.0,-515.0,-11589.0,3381.0
其他營業資產（增加）減少,-36193.0,6928.0,-5708.0,-5040.0
與營業活動相關之資產之淨變動合計,-419.0,-625.0,120958.0,106855.0
應付票據增加（減少）,-75586.0,-258826.0,-1310.0,-588.0
應付帳款增加（減少）,-5906.0,5946.0,-280672.0,-184821.0
其他應付款增加（減少）,-18197.0,-10463.0,-16504.0,-42226.0
負債準備增加（減少）,-9.0,-18.0,-42653.0,-50000.0
其他流動負債增加（減少）,-100117.0,-263986.0,-27.0,-11707.0
淨確定福利負債增加(減少),-136310.0,-257058.0,-341166.0,5005.0
與營業活動相關之負債之淨變動合計,-101289.0,-190379.0,-220208.0,-284337.0
與營業活動相關之資產及負債之淨變動合計,-48985.0,-140671.0,-147730.0,-177482.0
調整項目合計,-5.0,-10.0,-85475.0,-56972.0
營運產生之現金流入（流出）,-133.0,-25121.0,-15.0,-40765.0
支付之利息,-49123.0,-165802.0,-37417.0,-125.0
退還（支付）之所得稅,,,-122907.0,-39868.0
營業活動之淨現金流入（流出）,-17299.0,-17299.0,,-80758.0
投資活動之現金流量,9649.0,9649.0,-76115.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-163644.0,-185962.0,73140.0,-118860.0
處分透過其他綜合損益按公允價值衡量之金融資產,177777.0,358177.0,0.0,51747.0
處分按攤銷後成本衡量之金融資產,-34.0,0.0,-299419.0,0.0
取得透過損益按公允價值衡量之金融資產,0.0,-609.0,581511.0,-307882.0
處分透過損益按公允價值衡量之金融資產,448.0,654.0,0.0,723109.0
取得不動產、廠房及設備,2174.0,4878.0,-1183.0,-2098.0
處分不動產、廠房及設備,2193.0,8878.0,633.0,0.0
存出保證金增加,11264.0,178366.0,8990.0,844.0
收取之利息,,,13566.0,13847.0
收取之股利,0.0,0.0,301123.0,14717.0
投資活動之淨現金流入（流出）,0.0,0.0,,375424.0
籌資活動之現金流量,-8517.0,-7723.0,0.0,
存入保證金增加,-46376.0,4841.0,0.0,70.0
租賃本金償還,652586.0,652586.0,-213720.0,-1514.0
發放現金股利,606210.0,657427.0,-213720.0,-213720.0
籌資活動之淨現金流入（流出）,606210.0,657427.0,-5614.0,-215164.0
