會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,606210.0,18.64,657427.0,21.49,611468.0,21.85,747831.0,26.62
透過損益按公允價值衡量之金融資產－流動,674575.0,20.75,478573.0,15.64,367125.0,13.12,219536.0,7.81
透過其他綜合損益按公允價值衡量之金融資產－流動,162097.0,4.99,155465.0,5.08,161224.0,5.76,205657.0,7.32
按攤銷後成本衡量之金融資產－流動,30353.0,0.93,30328.0,0.99,30342.0,1.08,30323.0,1.08
應收票據淨額,0.0,0.0,152267.0,4.98,155215.0,5.55,115030.0,4.09
應收帳款淨額,178357.0,5.49,28795.0,0.94,19683.0,0.7,13475.0,0.48
其他應收款淨額,17599.0,0.54,2442.0,0.08,14749.0,0.53,4873.0,0.17
本期所得稅資產,454.0,0.01,999309.0,32.67,863561.0,30.86,902426.0,32.12
存貨,1021240.0,31.41,7089.0,0.23,21351.0,0.76,7380.0,0.26
其他流動資產,11384.0,0.35,2511695.0,82.1,2244718.0,80.23,2246531.0,79.95
流動資產合計,2702269.0,83.11,,,,,,
非流動資產,,,170543.0,5.57,175791.0,6.28,172615.0,6.14
透過損益按公允價值衡量之金融資產－非流動,172343.0,5.3,131771.0,4.31,131762.0,4.71,132065.0,4.7
不動產、廠房及設備,131985.0,4.06,0.0,0.0,0.0,0.0,3611.0,0.13
使用權資產,0.0,0.0,198802.0,6.5,198300.0,7.09,197799.0,7.04
投資性不動產淨額,199304.0,6.13,39303.0,1.28,35092.0,1.25,40294.0,1.43
遞延所得稅資產,38757.0,1.19,7104.0,0.23,12327.0,0.44,16831.0,0.6
其他非流動資產,6782.0,0.21,547523.0,17.9,553272.0,19.77,563215.0,20.05
非流動資產合計,549171.0,16.89,3059218.0,100.0,2797990.0,100.0,2809746.0,100.0
資產總額,3251440.0,100.0,,,,,,
流動負債,,,2594.0,0.08,1909.0,0.07,2631.0,0.09
應付票據,2800.0,0.09,266456.0,8.71,244610.0,8.74,343106.0,12.21
應付帳款,449696.0,13.83,375789.0,12.28,139619.0,4.99,115838.0,4.12
其他應付款,150217.0,4.62,51442.0,1.68,27893.0,1.0,16782.0,0.6
本期所得稅負債,63773.0,1.96,70000.0,2.29,55000.0,1.97,30000.0,1.07
負債準備－流動,70000.0,2.15,0.0,0.0,8992.0,0.32,1663.0,0.06
租賃負債－流動,0.0,0.0,16182.0,0.53,478023.0,17.08,14938.0,0.53
其他流動負債,8448.0,0.26,782463.0,25.58,,,524958.0,18.68
流動負債合計,744934.0,22.91,,,20000.0,0.71,,
非流動負債,,,30000.0,0.98,10360.0,0.37,20000.0,0.71
負債準備－非流動,30000.0,0.92,5545.0,0.18,3266.0,0.12,11971.0,0.43
遞延所得稅負債,3397.0,0.1,3266.0,0.11,33626.0,1.2,2054.0,0.07
租賃負債－非流動,0.0,0.0,38811.0,1.27,511649.0,18.29,3336.0,0.12
其他非流動負債,3266.0,0.1,821274.0,26.85,,,37361.0,1.33
非流動負債合計,36663.0,1.13,,,,,562319.0,20.01
負債總額,781597.0,24.04,,,1781000.0,63.65,,
歸屬於母公司業主之權益,,,1781000.0,58.22,1781000.0,63.65,,
股本,,,1781000.0,58.22,,,1781000.0,63.39
普通股股本,1781000.0,54.78,,,66778.0,2.39,1781000.0,63.39
股本合計,1781000.0,54.78,66778.0,2.18,66778.0,2.39,,
資本公積,,,66778.0,2.18,,,66778.0,2.38
資本公積－發行溢價,66778.0,2.05,,,438708.0,15.68,66778.0,2.38
資本公積合計,66778.0,2.05,406951.0,13.3,,,,
保留盈餘,,,,,-145.0,-0.01,265837.0,9.46
保留盈餘合計,634464.0,19.51,-16785.0,-0.55,2286341.0,81.71,12935.0,0.46
其他權益,,,2237944.0,73.15,2286341.0,81.71,125251.0,4.46
其他權益合計,-12399.0,-0.38,2237944.0,73.15,2797990.0,100.0,404023.0,14.38
歸屬於母公司業主之權益合計,2469843.0,75.96,3059218.0,100.0,0.0,,,
權益總額,2469843.0,75.96,0.0,,0.0,,-4374.0,-0.16
負債及權益總計,3251440.0,100.0,0.0,,,,2247427.0,79.99
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,,,,,2247427.0,79.99
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,,,,,2809746.0,100.0
