會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,6618765.0,7232631.0,-5318395.0,-14634883.0
本期稅前淨利（淨損）,6618765.0,7232631.0,-5318395.0,-14634883.0
折舊費用,2812077.0,5761307.0,8751287.0,11906847.0
攤銷費用,29907.0,61948.0,93824.0,125903.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,3798.0,18229.0,19988.0,23556.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-130930.0,881455.0,652981.0,1270855.0
利息費用,566737.0,1238871.0,2100259.0,3195346.0
利息收入,-3679901.0,-7673591.0,-11915002.0,-16457155.0
股利收入,-24650.0,-166274.0,-233534.0,-366156.0
投資之預期信用減損損失（迴轉利益）,27.0,-34.0,-29.0,205.0
非投資之預期信用減損損失（迴轉利益）,-437487.0,-964252.0,1192784.0,1858003.0
股份基礎給付酬勞成本,-252580.0,-927332.0,10150.0,10150.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-4358.0,-6784.0,-1567716.0,-2243159.0
採用覆蓋法重分類之損失（利益）,421618.0,713630.0,-724024.0,-706971.0
處分及報廢不動產、廠房及設備損失（利益）,9573.0,437.0,-9619.0,-8390.0
處分待出售非流動資產損失（利益）,44801.0,39126.0,1094816.0,-14704.0
非金融資產減損損失,-66381.0,-66381.0,23318.0,1092475.0
非金融資產減損迴轉利益,35148.0,25133.0,-66381.0,-4236.0
未實現銷貨利益（損失）,0.0,-754.0,121239.0,44701.0
已實現銷貨損失（利益）,-672601.0,-1065266.0,-881.0,-66381.0
未實現外幣兌換損失（利益）,-285567.0,1897229.0,-456540.0,-73044.0
其他項目,3637.0,-794.0,2278429.0,-2342.0
收益費損項目合計,-11409236.0,-21239034.0,620.0,-414497.0
透過損益按公允價值衡量之金融資產（增加）減少,2560659.0,1087032.0,-36469247.0,1922497.0
合約資產（增加）減少,-771358.0,-1022946.0,1990329.0,-27927.0
應收款項（增加）減少,-302720.0,-716455.0,-469808.0,-49585881.0
存貨減少(增加)之調整數,-10204585.0,-19994968.0,-825674.0,2364051.0
預付款項（增加）減少,-16124.0,-24431.0,-33495351.0,-433944.0
再保險合約資產（增加）減少,47090.0,204294.0,-3997.0,-1040338.0
與營業活動相關之資產之淨變動合計,128059.0,-1094734.0,62117.0,-46801542.0
透過損益按公允價值衡量之金融負債增加（減少）,-19716.0,-62004.0,-145404.0,134828.0
合約負債增加（減少）,238246.0,282744.0,-120791.0,146896.0
應付款項增加（減少）,-9719.0,47930.0,160083.0,2392010.0
應付佣金增加（減少）,-56178.0,-52107.0,87337.0,-52364.0
應付再保往來款項增加（減少）,1033593.0,5398394.0,-45178.0,227919.0
應付保險賠款與給付增加（減少）,368030.0,1876816.0,16668348.0,271845.0
預收款項增加（減少）,-7.0,-8.0,15639.0,-14540.0
其他流動負債增加（減少）,1713274.0,6576894.0,-26.0,11401892.0
負債準備增加（減少）,-8491311.0,-13418074.0,16678128.0,494757.0
其他營業負債增加（減少）,-9163912.0,-14483340.0,-16817223.0,-36.0
與營業活動相關之負債之淨變動合計,-2545147.0,-7250709.0,-17273763.0,15003207.0
與營業活動相關之資產及負債之淨變動合計,3671528.0,7660747.0,-22592158.0,-31798335.0
調整項目合計,24650.0,482602.0,11893221.0,-32212832.0
營運產生之現金流入（流出）,-525251.0,-1267248.0,823822.0,-46847715.0
收取之利息,-163593.0,-3868639.0,-2020867.0,16429573.0
收取之股利,462187.0,-4243247.0,-4875973.0,1350741.0
支付之利息,,,-16771955.0,-3031610.0
退還（支付）之所得稅,-32889.0,-86725.0,,-5094375.0
營業活動之淨現金流入（流出）,-5972933.0,-11735191.0,675043.0,-37193386.0
投資活動之現金流量,131217.0,320103.0,-350.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-4332.0,-21784.0,-17710546.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,-49524.0,0.0,430406.0,730053.0
取得採用權益法之投資,-422729.0,18446.0,-35672.0,-31850.0
對子公司之收購（扣除所取得之現金）,-6351190.0,-742331.0,-290.0,-13228.0
採用權益法之被投資公司減資退回股款,,-12247482.0,-427615.0,13229.0
處分待出售非流動資產,3699839.0,,-2665315.0,30147.0
取得不動產、廠房及設備,2330552.0,16758525.0,-19734339.0,-24764385.0
處分不動產、廠房及設備,3000000.0,-8008133.0,,299900.0
取得無形資產,500357.0,10000000.0,34028891.0,-53172.0
取得投資性不動產,-680000.0,500278.0,0.0,-299.0
其他金融資產增加,442567.0,-690000.0,-7909068.0,-487576.0
其他資產減少,-105791.0,420839.0,10000000.0,-8970519.0
投資活動之淨現金流入（流出）,332350.0,-246570.0,0.0,-33247700.0
籌資活動之現金流量,60584.0,332350.0,648820.0,
短期借款增加,9580458.0,113244.0,-690000.0,38382291.0
應付短期票券增加,357897.0,19180533.0,998852.0,9778871.0
發行公司債,4049352.0,226427.0,-358067.0,10000000.0
償還公司債,25813580.0,2916231.0,-12916306.0,0.0
舉借長期借款,29862932.0,25813580.0,5000000.0,9964568.0
償還長期借款,29862932.0,28729811.0,332350.0,-1590000.0
