會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,3102025.0,5641155.0,8343043.0,7873821.0
本期稅前淨利（淨損）,3102025.0,5641155.0,8343043.0,7873821.0
折舊費用,242196.0,503078.0,757175.0,1016650.0
攤銷費用,141943.0,295792.0,449128.0,674048.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,7809.0,1238.0,51581.0,37445.0
利息費用,9483.0,60143.0,138906.0,193684.0
利息收入,-85506.0,-178873.0,-307219.0,-535746.0
股利收入,0.0,0.0,-556176.0,-556176.0
股份基礎給付酬勞成本,-21159.0,12694.0,22552.0,20757.0
採用權益法認列之關聯企業及合資損失（利益）之份額,87.0,-47555.0,-90136.0,-120823.0
處分及報廢不動產、廠房及設備損失（利益）,-8755.0,10975.0,9759.0,9559.0
不動產、廠房及設備轉列費用數,286098.0,0.0,0.0,0.0
處分投資性不動產損失（利益）,61528.0,-8121.0,0.0,0.0
處分採用權益法之投資損失（利益）,-50882.0,-30048.0,-8121.0,-8121.0
非金融資產減損損失,-5432958.0,-30620.0,-30048.0,7503.0
非金融資產減損迴轉利益,992.0,588703.0,-103709.0,-30048.0
其他項目,-5156450.0,-1233026.0,333692.0,-55251.0
收益費損項目合計,-77664.0,-87931.0,-1577291.0,653481.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-141904.0,-11542799.0,-137273.0,1268942.0
合約資產（增加）減少,-10797338.0,1205.0,-1097745.0,18835.0
應收帳款（增加）減少,75316.0,-4741380.0,799.0,12910775.0
應收帳款－關係人（增加）減少,-13018391.0,-1348297.0,568267.0,-40492.0
存貨（增加）減少,1977481.0,934393.0,72503.0,16491929.0
其他流動資產（增加）減少,326023.0,-18017835.0,37524.0,147075.0
其他營業資產（增加）減少,757360.0,268737.0,-2133216.0,150924.0
與營業活動相關之資產之淨變動合計,25774.0,-15689561.0,536826.0,30947988.0
合約負債增加（減少）,-9856437.0,3944135.0,-20118849.0,352660.0
應付帳款增加（減少）,-20653775.0,385159.0,1814689.0,-26389589.0
其他應付款增加（減少）,-20367677.0,2028881.0,501107.0,-2705802.0
負債準備增加（減少）,-17265652.0,35384.0,1887460.0,328977.0
其他流動負債增加（減少）,85000.0,-9027265.0,76342.0,-1406701.0
其他營業負債增加（減少）,-484642.0,-27045100.0,-15302425.0,88790.0
與營業活動相關之負債之淨變動合計,-17665294.0,-26456397.0,-17435641.0,-29731665.0
與營業活動相關之資產及負債之淨變動合計,,-20815242.0,-17101949.0,1216323.0
調整項目合計,-205170.0,165032.0,-8758906.0,1869804.0
營運產生之現金流入（流出）,0.0,-3709255.0,280458.0,9743625.0
收取之利息,0.0,-24359465.0,-4104816.0,517270.0
退還（支付）之所得稅,-277000.0,,-12583264.0,-4326459.0
營業活動之淨現金流入（流出）,275048.0,-523430.0,,5934436.0
投資活動之現金流量,0.0,0.0,-615681.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-90206.0,0.0,0.0,-978681.0
處分透過其他綜合損益按公允價值衡量之金融資產,426.0,-682054.0,0.0,0.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-138894.0,275048.0,-739775.0,0.0
取得按攤銷後成本衡量之金融資產,0.0,21136.0,1943356.0,-739775.0
處分透過損益按公允價值衡量之金融資產,88362.0,-309171.0,-235005.0,1943356.0
取得採用權益法之投資,-105655.0,2523.0,21136.0,-150125.0
處分採用權益法之投資,0.0,-268478.0,-394445.0,21136.0
處分子公司,-38012.0,0.0,30671.0,0.0
取得不動產、廠房及設備,-491101.0,0.0,-342795.0,-475429.0
處分不動產、廠房及設備,,135526.0,0.0,32342.0
取得無形資產,1698876.0,-172085.0,0.0,-395832.0
因合併產生之現金流入,-1221292.0,38453.0,95104.0,-418436.0
處分投資性不動產,0.0,-38135.0,-246243.0,0.0
其他金融資產增加,-5062.0,-1520667.0,624495.0,28258.0
其他非流動資產增加,-147814.0,,-37534.0,-356804.0
收取之股利,0.0,43413452.0,103284.0,624495.0
其他投資活動,0.0,-37757067.0,,-37534.0
投資活動之淨現金流入（流出）,112153.0,0.0,2460087.0,-903029.0
籌資活動之現金流量,436861.0,0.0,-377739.0,
短期借款增加,1187742.0,-25877.0,0.0,9800722.0
短期借款減少,-16531792.0,-323437.0,71962.0,-9434416.0
發行公司債,44619541.0,-22411.0,-29400.0,0.0
舉借長期借款,28087749.0,9990.0,-474702.0,72355.0
償還長期借款,28087749.0,-60352.0,-6841809.0,-34561.0
