會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,28087749.0,13.32,26130131.0,12.1,31310177.0,15.3,46842902.0,24.78
透過損益按公允價值衡量之金融資產－流動,3188582.0,1.51,4092652.0,1.89,2882749.0,1.41,935122.0,0.49
透過其他綜合損益按公允價值衡量之金融資產－流動,0.0,0.0,0.0,0.0,588627.0,0.29,523881.0,0.28
合約資產－流動,502236.0,0.24,539285.0,0.25,65221201.0,31.87,51322037.0,27.15
應收帳款淨額,69556406.0,32.99,75666241.0,35.03,530.0,0.0,41821.0,0.02
應收帳款－關係人淨額,337.0,0.0,124.0,0.0,569249.0,0.28,441720.0,0.23
其他應收款淨額,469834.0,0.22,485947.0,0.22,558589.0,0.27,354479.0,0.19
本期所得稅資產,569639.0,0.27,596062.0,0.28,58130504.0,28.41,42213077.0,22.33
存貨,63858866.0,30.29,63441673.0,29.37,3920363.0,1.92,3981986.0,2.11
其他流動資產,3178943.0,1.51,4446782.0,2.06,163181989.0,79.75,146657025.0,77.58
流動資產合計,169412592.0,80.36,175398897.0,81.21,,,,
非流動資產,,,,,6972644.0,3.41,7603961.0,4.02
透過其他綜合損益按公允價值衡量之金融資產－非流動,8095921.0,3.84,7353091.0,3.4,824438.0,0.4,797782.0,0.42
按攤銷後成本衡量之金融資產－非流動,286220.0,0.14,713233.0,0.33,1234744.0,0.6,1174374.0,0.62
採用權益法之投資,949650.0,0.45,962189.0,0.45,4190809.0,2.05,4298887.0,2.27
不動產、廠房及設備,4084437.0,1.94,4199631.0,1.94,1937106.0,0.95,1969364.0,1.04
使用權資產,1923634.0,0.91,1972635.0,0.91,827174.0,0.4,831925.0,0.44
投資性不動產淨額,817072.0,0.39,813739.0,0.38,18274448.0,8.93,18530591.0,9.8
無形資產,17075066.0,8.1,17502487.0,8.1,3650021.0,1.78,3705388.0,1.96
遞延所得稅資產,3685534.0,1.75,3657471.0,1.69,3527380.0,1.72,3470422.0,1.84
其他非流動資產,4486567.0,2.13,3420298.0,1.58,41438764.0,20.25,42382694.0,22.42
非流動資產合計,41404101.0,19.64,40594774.0,18.79,204620753.0,100.0,189039719.0,100.0
資產總額,210816693.0,100.0,215993671.0,100.0,,,,
流動負債,,,,,3382626.0,1.65,1652086.0,0.87
短期借款,1747595.0,0.83,6940106.0,3.21,172181.0,0.08,1015407.0,0.54
透過損益按公允價值衡量之金融負債－流動,502251.0,0.24,56903.0,0.03,3095341.0,1.51,2985415.0,1.58
合約負債－流動,2660330.0,1.26,2836512.0,1.31,37778848.0,18.46,31549698.0,16.69
應付帳款,44879306.0,21.29,42208136.0,19.54,39394399.0,19.25,35449182.0,18.75
其他應付款,46375543.0,22.0,48086224.0,22.26,3779231.0,1.85,3247082.0,1.72
本期所得稅負債,5787067.0,2.75,3417274.0,1.58,7088183.0,3.46,6916990.0,3.66
負債準備－流動,6924246.0,3.28,6973880.0,3.23,596352.0,0.29,613263.0,0.32
租賃負債－流動,563711.0,0.27,581609.0,0.27,19721461.0,9.64,16094609.0,8.51
其他流動負債,18737373.0,8.89,20460987.0,9.47,115008622.0,56.21,99523732.0,52.65
流動負債合計,128177422.0,60.8,131561631.0,60.91,,,,
非流動負債,,,,,4850.0,0.0,4850.0,0.0
透過損益按公允價值衡量之金融負債－非流動,0.0,0.0,0.0,0.0,899380.0,0.44,829346.0,0.44
合約負債－非流動,872881.0,0.41,890120.0,0.41,10000000.0,4.89,10000000.0,5.29
應付公司債,10000000.0,4.74,10000000.0,4.63,105133.0,0.05,104476.0,0.06
長期借款,100150.0,0.05,40783.0,0.02,16233.0,0.01,15296.0,0.01
負債準備－非流動,5086.0,0.0,14588.0,0.01,4649318.0,2.27,5025255.0,2.66
遞延所得稅負債,4654727.0,2.21,4645730.0,2.15,1484469.0,0.73,1495786.0,0.79
租賃負債－非流動,1488390.0,0.71,1519365.0,0.7,2146771.0,1.05,1606783.0,0.85
其他非流動負債,2096617.0,0.99,2104768.0,0.97,19306154.0,9.44,19081792.0,10.09
非流動負債合計,19217851.0,9.12,19215354.0,8.9,134314776.0,65.64,118605524.0,62.74
負債總額,147395273.0,69.92,150776985.0,69.81,,,,
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,30478538.0,14.9,30478538.0,16.12
普通股股本,30478538.0,14.46,30478538.0,14.11,30478538.0,14.9,30478538.0,16.12
股本合計,30478538.0,14.46,30478538.0,14.11,,,,
資本公積,,,,,27993330.0,13.68,27795883.0,14.7
資本公積合計,27489786.0,13.04,27552262.0,12.76,,,,
保留盈餘,,,,,2515341.0,1.23,2515341.0,1.33
法定盈餘公積,1456427.0,0.69,2515341.0,1.16,7398192.0,3.62,7398192.0,3.91
特別盈餘公積,4833750.0,2.29,7398192.0,3.43,5859903.0,2.86,4983612.0,2.64
未分配盈餘（或待彌補虧損）,5882542.0,2.79,3983598.0,1.84,15773436.0,7.71,14897145.0,7.88
保留盈餘合計,12172719.0,5.77,13897131.0,6.43,,,,
其他權益,,,,,-4770641.0,-2.33,-4309253.0,-2.28
其他權益合計,-6374006.0,-3.02,-6688570.0,-3.1,-2914856.0,-1.42,-2914856.0,-1.54
庫藏股票,-2914856.0,-1.38,-2914856.0,-1.35,66559807.0,32.53,65947457.0,34.89
歸屬於母公司業主之權益合計,60852181.0,28.86,62324505.0,28.85,3746170.0,1.83,4486738.0,2.37
非控制權益,2569239.0,1.22,2892181.0,1.34,70305977.0,34.36,70434195.0,37.26
權益總額,63421420.0,30.08,65216686.0,30.19,204620753.0,100.0,189039719.0,100.0
負債及權益總計,210816693.0,100.0,215993671.0,100.0,0.0,,0.0,
待註銷股本股數（單位：股）,0.0,,0.0,,0.0,,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,46746290.0,,46746290.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,46746290.0,,46746290.0,,,,,
