會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,625412.0,100.0,746070.0,100.0,1061375.0,100.0,3100517.0,100.0
營業成本合計,516303.0,82.55,567136.0,76.02,839807.0,79.12,2432617.0,78.46
營業毛利（毛損）,109109.0,17.45,178934.0,23.98,221568.0,20.88,667900.0,21.54
未實現銷貨（損）益,260.0,0.04,410.0,0.05,2152.0,0.2,4900.0,0.16
已實現銷貨（損）益,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
營業毛利（毛損）淨額,108849.0,17.4,178524.0,23.93,219416.0,20.67,663000.0,21.38
營業費用,,,,,,,,
推銷費用,44797.0,7.16,47208.0,6.33,49529.0,4.67,188205.0,6.07
管理費用,28623.0,4.58,33758.0,4.52,33109.0,3.12,128520.0,4.15
研究發展費用,15578.0,2.49,15602.0,2.09,17992.0,1.7,61671.0,1.99
預期信用減損損失（利益）,723.0,0.12,-13489.0,-1.81,2381.0,0.22,-13621.0,-0.44
營業費用合計,89721.0,14.35,83079.0,11.14,103011.0,9.71,364775.0,11.76
營業利益（損失）,19128.0,3.06,95445.0,12.79,116405.0,10.97,298225.0,9.62
營業外收入及支出,,,,,,,,
利息收入,385.0,0.06,987.0,0.13,3864.0,0.36,15972.0,0.52
其他收入,11398.0,1.82,9683.0,1.3,20403.0,1.92,46011.0,1.48
其他利益及損失淨額,51342.0,8.21,52778.0,7.07,59628.0,5.62,117800.0,3.8
財務成本淨額,4613.0,0.74,5287.0,0.71,7035.0,0.66,26002.0,0.84
採用權益法認列之關聯企業及合資損益之份額淨額,4034.0,0.65,535.0,0.07,1739.0,0.16,7782.0,0.25
營業外收入及支出合計,62546.0,10.0,58696.0,7.87,78599.0,7.41,161563.0,5.21
稅前淨利（淨損）,81674.0,13.06,154141.0,20.66,195004.0,18.37,459788.0,14.83
所得稅費用（利益）合計,18696.0,2.99,38975.0,5.22,49520.0,4.67,110501.0,3.56
繼續營業單位本期淨利（淨損）,62978.0,10.07,115166.0,15.44,145484.0,13.71,349287.0,11.27
本期淨利（淨損）,62978.0,10.07,115166.0,15.44,145484.0,13.71,349287.0,11.27
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-2027.0,-0.32,-7364.0,-0.99,-4992.0,-0.47,3296.0,0.11
不重分類至損益之項目：,-2027.0,-0.32,-7364.0,-0.99,-4992.0,-0.47,-13848.0,-0.45
國外營運機構財務報表換算之兌換差額,21641.0,3.46,4635.0,0.62,14396.0,1.36,659.0,0.02
與可能重分類之項目相關之所得稅,-7214.0,-1.15,12469.0,1.67,2879.0,0.27,-11211.0,-0.36
後續可能重分類至損益之項目：,28855.0,4.61,-7834.0,-1.05,11517.0,1.09,23155.0,0.75
其他綜合損益（淨額）,26828.0,4.29,-15198.0,-2.04,6525.0,0.61,4631.0,0.15
本期綜合損益總額,89806.0,14.36,99968.0,13.4,152009.0,14.32,18524.0,0.6
淨利（損）歸屬於：,,,,,,,7313.0,0.24
母公司業主（淨利∕損）,62491.0,9.99,118189.0,15.84,146133.0,13.77,356600.0,11.5
非控制權益（淨利∕損）,487.0,0.08,-3023.0,-0.41,-649.0,-0.06,,
母公司業主（綜合損益）,86506.0,13.83,104168.0,13.96,152086.0,14.33,354143.0,11.42
非控制權益（綜合損益）,3300.0,0.53,-4200.0,-0.56,-77.0,-0.01,-4856.0,-0.16
基本每股盈餘,,,,,,,360342.0,11.62
基本每股盈餘,0.65,,1.22,,1.51,,-3742.0,-0.12
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,0.64,,1.22,,1.51,,3.67,
