會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,81674.0,235815.0,430819.0,459788.0
本期稅前淨利（淨損）,81674.0,235815.0,430819.0,459788.0
折舊費用,29500.0,58443.0,86752.0,115080.0
攤銷費用,744.0,1530.0,2248.0,2965.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,723.0,-12766.0,-10385.0,-13621.0
利息費用,4613.0,9900.0,16935.0,26002.0
利息收入,-385.0,-1372.0,-5236.0,-15972.0
股利收入,-4028.0,-4051.0,-18086.0,-18114.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-57.0,-4569.0,-6308.0,-7782.0
處分及報廢不動產、廠房及設備損失（利益）,47.0,-65.0,-213.0,-211.0
處分無形資產損失（利益）,260.0,-2800.0,0.0,0.0
已實現銷貨損失（利益）,-4618.0,670.0,-2800.0,4900.0
其他項目,26799.0,-20105.0,2822.0,7690.0
收益費損項目合計,-2927.0,24815.0,16892.0,100937.0
應收票據（增加）減少,2903.0,-74019.0,82621.0,-115787.0
應收票據－關係人（增加）減少,47205.0,2368.0,-180468.0,-509.0
應收帳款（增加）減少,-9790.0,125243.0,2673.0,81515.0
應收帳款－關係人（增加）減少,2223.0,-9663.0,-14853.0,-19617.0
其他應收款（增加）減少,-1054.0,587.0,-15384.0,2777.0
其他應收款－關係人（增加）減少,-134762.0,88.0,-614.0,174.0
存貨（增加）減少,18367.0,-203544.0,64.0,-57361.0
預付款項（增加）減少,42.0,8006.0,-21739.0,18114.0
其他流動資產（增加）減少,-77793.0,-5074.0,18108.0,-255.0
與營業活動相關之資產之淨變動合計,6391.0,-156008.0,-994.0,-90949.0
合約負債增加（減少）,-65232.0,-16865.0,-213207.0,4062.0
應付票據增加（減少）,-16377.0,-104061.0,29211.0,-124385.0
應付票據－關係人增加（減少）,-45706.0,-15828.0,-66207.0,-16520.0
應付帳款增加（減少）,-161.0,-13830.0,-16175.0,-77204.0
應付帳款－關係人增加（減少）,-26581.0,-574.0,-41273.0,208.0
其他應付款增加（減少）,-995.0,1248.0,-203.0,-9489.0
其他應付款－關係人增加（減少）,-1136.0,-978.0,10373.0,531.0
負債準備增加（減少）,713.0,-388.0,-1396.0,-513.0
預收款項增加（減少）,-116.0,1507.0,359.0,922.0
其他流動負債增加（減少）,-2.0,233.0,785.0,857.0
淨確定福利負債增加(減少),-149202.0,-8.0,399.0,-507.0
與營業活動相關之負債之淨變動合計,-226995.0,-149544.0,-8.0,-222038.0
與營業活動相關之資產及負債之淨變動合計,-200196.0,-305552.0,-84135.0,-312987.0
調整項目合計,-118522.0,-280737.0,-297342.0,-212050.0
營運產生之現金流入（流出）,385.0,-44922.0,-214721.0,247738.0
收取之利息,-2749.0,1372.0,216098.0,12058.0
退還（支付）之所得稅,-120886.0,-20963.0,5236.0,-37909.0
營業活動之淨現金流入（流出）,,-64513.0,-24718.0,221887.0
投資活動之現金流量,-8798.0,,196616.0,
取得透過其他綜合損益按公允價值衡量之金融資產,3790.0,-11268.0,,-11268.0
處分透過其他綜合損益按公允價值衡量之金融資產,-20736.0,3790.0,-11268.0,3791.0
取得透過損益按公允價值衡量之金融資產,2498.0,-98466.0,3790.0,-236175.0
處分透過損益按公允價值衡量之金融資產,-3805.0,17464.0,-221541.0,22536.0
取得採用權益法之投資,2232.0,-6499.0,17464.0,0.0
取得不動產、廠房及設備,5796.0,2260.0,0.0,-22340.0
處分不動產、廠房及設備,-800.0,0.0,-12506.0,3740.0
存出保證金增加,-10943.0,6111.0,3745.0,0.0
存出保證金減少,345.0,-1222.0,0.0,5785.0
取得無形資產,0.0,-23771.0,6110.0,-1246.0
其他金融資產增加,-30421.0,0.0,-1253.0,-220429.0
其他非流動資產增加,,1099.0,-44410.0,0.0
其他非流動資產減少,113436.0,0.0,1600.0,2094.0
預付設備款減少,0.0,4051.0,-1557.0,3664.0
收取之股利,-129956.0,-106451.0,0.0,18114.0
投資活動之淨現金流入（流出）,0.0,,18086.0,-431734.0
籌資活動之現金流量,-60466.0,334074.0,-241740.0,
短期借款增加,0.0,0.0,,619168.0
應付短期票券增加,-2404.0,0.0,692551.0,29734.0
應付短期票券減少,-2876.0,-90.0,0.0,0.0
舉借長期借款,-4385.0,0.0,-130023.0,0.0
償還長期借款,-86651.0,-60466.0,0.0,-62672.0
存入保證金增加,11830.0,0.0,-62672.0,0.0
存入保證金減少,-226128.0,-2417.0,0.0,-1990.0
租賃本金償還,937652.0,-5740.0,-2673.0,-11410.0
發放現金股利,711524.0,-9557.0,-8571.0,-144890.0
支付之利息,711524.0,255804.0,-144891.0,-25793.0
