會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,51050.0,204404.0,394454.0,348088.0
本期稅前淨利（淨損）,51050.0,204404.0,394454.0,348088.0
折舊費用,48217.0,96649.0,145303.0,194859.0
攤銷費用,12031.0,23812.0,32992.0,43288.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-113.0,-137.0,-271.0,-254.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,341.0,921.0,1275.0,801.0
利息費用,17620.0,35144.0,55638.0,80522.0
利息收入,-20.0,-109.0,-119.0,-767.0
股利收入,-420.0,-26379.0,-26379.0,-26379.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-24840.0,-54006.0,-98310.0,-134806.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,303.0,1885.0,403.0
處分投資性不動產損失（利益）,4.0,0.0,0.0,0.0
處分無形資產損失（利益）,1468.0,4.0,13.0,13.0
金融資產減損迴轉利益,0.0,1326.0,0.0,0.0
非金融資產減損損失,1063.0,0.0,7825.0,67838.0
未實現外幣兌換損失（利益）,0.0,1059.0,-1912.0,-1060.0
其他項目,55351.0,0.0,0.0,-4.0
收益費損項目合計,45465.0,78587.0,117940.0,224454.0
應收票據（增加）減少,-67089.0,13977.0,31085.0,71673.0
應收帳款（增加）減少,-501.0,7723.0,37692.0,57301.0
其他應收款（增加）減少,444394.0,2138.0,1725.0,1979.0
存貨（增加）減少,15844.0,657844.0,178978.0,398447.0
其他流動資產（增加）減少,438113.0,8746.0,8221.0,21930.0
與營業活動相關之資產之淨變動合計,372.0,690428.0,257701.0,551330.0
合約負債增加（減少）,360.0,5238.0,-7684.0,-3191.0
應付票據增加（減少）,-19701.0,811.0,9087.0,163.0
應付帳款增加（減少）,-13701.0,2617.0,-415.0,-4814.0
其他應付款增加（減少）,39.0,-7652.0,9478.0,-4496.0
負債準備增加（減少）,-4599.0,80.0,118.0,-267.0
其他流動負債增加（減少）,-7138.0,-5544.0,-7997.0,-6728.0
淨確定福利負債增加(減少),-44368.0,-7563.0,-8000.0,-8442.0
與營業活動相關之負債之淨變動合計,393745.0,-12013.0,-5413.0,-27775.0
與營業活動相關之資產及負債之淨變動合計,449096.0,678415.0,252288.0,523555.0
調整項目合計,500146.0,757002.0,370228.0,748009.0
營運產生之現金流入（流出）,0.0,961406.0,764682.0,1096097.0
退還（支付）之所得稅,500146.0,-33167.0,-33168.0,-33168.0
營業活動之淨現金流入（流出）,,928239.0,731514.0,1062929.0
投資活動之現金流量,-85567.0,,,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,-286915.0,-286915.0,-325115.0
處分透過其他綜合損益按公允價值衡量之金融資產,27393.0,23517.0,23517.0,23517.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-3019.0,0.0,0.0,0.0
取得按攤銷後成本衡量之金融資產,3843.0,32059.0,0.0,0.0
處分按攤銷後成本衡量之金融資產,0.0,-5531.0,33159.0,29275.0
取得透過損益按公允價值衡量之金融資產,-91893.0,3842.0,-22542.0,-24547.0
處分透過損益按公允價值衡量之金融資產,0.0,-109711.0,6360.0,21393.0
取得採用權益法之投資,811.0,0.0,-32071.0,-47816.0
取得不動產、廠房及設備,-1003.0,0.0,-169443.0,-220250.0
處分不動產、廠房及設備,-336.0,-119.0,0.0,1906.0
存出保證金增加,0.0,-2646.0,0.0,-13025.0
取得無形資產,20.0,0.0,232.0,-3906.0
取得投資性不動產,420.0,0.0,-3088.0,-4819.0
處分投資性不動產,-149331.0,-2697.0,0.0,0.0
其他非流動資產減少,,0.0,0.0,-1229.0
收取之利息,1250468.0,109.0,56.0,735.0
收取之股利,-1540301.0,3113.0,119.0,109844.0
其他投資活動,1751000.0,-3975.0,104739.0,-3975.0
投資活動之淨現金流入（流出）,-1535000.0,-348954.0,-3979.0,-458012.0
籌資活動之現金流量,674729.0,,-349856.0,
短期借款增加,-836308.0,2282250.0,,4252334.0
短期借款減少,-8527.0,-2761960.0,3678934.0,-4745962.0
應付短期票券增加,0.0,3610000.0,-3897491.0,11324000.0
應付短期票券減少,13162.0,-3199000.0,6905500.0,-10915000.0
舉借長期借款,4133.0,883985.0,-6496500.0,3827346.0
償還長期借款,-18543.0,-1357171.0,1945345.0,-3956582.0
存入保證金增加,-245187.0,-11450.0,-2153892.0,963.0
存入保證金減少,105628.0,0.0,-963.0,-963.0
租賃本金償還,237664.0,85349.0,963.0,-22117.0
發放現金股利,343292.0,3536.0,-19311.0,-186261.0
庫藏股票買回成本,343292.0,-34834.0,-186261.0,0.0
