會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,9630649.0,8.88,6010435.0,5.03,8325957.0,6.19,13754035.0,12.1
透過損益按公允價值衡量之金融資產－流動,1231854.0,1.14,1570655.0,1.31,1624804.0,1.21,1563287.0,1.37
按攤銷後成本衡量之金融資產－流動,47730479.0,44.0,59136885.0,49.49,62888582.0,46.78,41595837.0,36.58
應收帳款淨額,12573988.0,11.59,13567705.0,11.36,13843576.0,10.3,9418440.0,8.28
應收帳款－關係人淨額,3289116.0,3.03,3291388.0,2.75,3853234.0,2.87,2594245.0,2.28
其他應收款淨額,188826.0,0.17,292744.0,0.25,659951.0,0.49,488769.0,0.43
存貨,17466154.0,16.1,19773668.0,16.55,24936306.0,18.55,25552543.0,22.47
預付款項,402983.0,0.37,452513.0,0.38,617951.0,0.46,524525.0,0.46
流動資產合計,92514049.0,85.28,104095993.0,87.12,116750361.0,86.84,95491681.0,83.99
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,3423958.0,3.16,2901426.0,2.43,305619.0,0.23,358145.0,0.31
按攤銷後成本衡量之金融資產－非流動,80381.0,0.07,85319.0,0.07,3069781.0,2.28,3099759.0,2.73
採用權益法之投資,185690.0,0.17,180113.0,0.15,85740.0,0.06,618481.0,0.54
不動產、廠房及設備,6554836.0,6.04,6863949.0,5.74,176891.0,0.13,170671.0,0.15
使用權資產,1593570.0,1.47,1599251.0,1.34,7303646.0,5.43,7556636.0,6.65
投資性不動產淨額,42285.0,0.04,40628.0,0.03,1578832.0,1.17,1537328.0,1.35
無形資產,3170192.0,2.92,2808769.0,2.35,39952.0,0.03,38416.0,0.03
遞延所得稅資產,202444.0,0.19,157610.0,0.13,2506551.0,1.86,2413195.0,2.12
其他非流動資產,714493.0,0.66,751512.0,0.63,310925.0,0.23,132978.0,0.12
非流動資產合計,15967849.0,14.72,15388577.0,12.88,2307295.0,1.72,2283237.0,2.01
資產總額,108481898.0,100.0,119484570.0,100.0,17685232.0,13.16,18208846.0,16.01
流動負債,,,,,134435593.0,100.0,113700527.0,100.0
短期借款,10128746.0,9.34,10194948.0,8.53,,,,
合約負債－流動,366060.0,0.34,360845.0,0.3,9927317.0,7.38,13737994.0,12.08
應付票據,3276.0,0.0,3276.0,0.0,181020.0,0.13,117752.0,0.1
應付帳款,11355824.0,10.47,13171611.0,11.02,3276.0,0.0,0.0,0.0
應付帳款－關係人,388119.0,0.36,342869.0,0.29,16120928.0,11.99,10340079.0,9.09
