會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,5402684.0,10277306.0,14667700.0,16921859.0
本期稅前淨利（淨損）,5402684.0,10277306.0,14667700.0,16921859.0
折舊費用,274928.0,556575.0,854174.0,1176920.0
攤銷費用,386111.0,792482.0,1200449.0,1627409.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,7598.0,12186.0,9789.0,-33415.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,82518.0,172115.0,206442.0,180983.0
利息費用,22467.0,52966.0,136344.0,217743.0
利息收入,-74343.0,-328068.0,-689725.0,-950676.0
股利收入,-18120.0,-25270.0,-60741.0,-60741.0
採用權益法認列之關聯企業及合資損失（利益）之份額,5704.0,11281.0,14503.0,20723.0
處分及報廢不動產、廠房及設備損失（利益）,2354.0,2052.0,2079.0,-1132.0
處分投資損失（利益）,-24.0,-24.0,0.0,0.0
其他項目,689193.0,1246295.0,-24.0,-24.0
收益費損項目合計,638275.0,209877.0,1673290.0,2177790.0
強制透過損益按公允價值衡量之金融資產（增加）減少,218657.0,-781279.0,133026.0,220475.0
應收帳款（增加）減少,-100354.0,-100995.0,-1054348.0,3404506.0
應收帳款－關係人（增加）減少,-6604.0,-2755.0,-663246.0,605229.0
其他應收款（增加）減少,-917442.0,-3224956.0,-128525.0,-139755.0
存貨（增加）減少,256900.0,207370.0,-8387594.0,-9003831.0
預付款項（增加）減少,89432.0,-3692738.0,41932.0,135358.0
與營業活動相關之資產之淨變動合計,154960.0,149745.0,-10058755.0,-4778018.0
合約負債增加（減少）,0.0,0.0,-30080.0,-93348.0
應付票據增加（減少）,250256.0,2066043.0,0.0,-3276.0
應付帳款增加（減少）,53706.0,8456.0,5015360.0,-765489.0
應付帳款－關係人增加（減少）,1982162.0,4734154.0,-43180.0,-178117.0
其他應付款增加（減少）,11382.0,6838.0,7833607.0,4350517.0
其他應付款－關係人增加（減少）,84082.0,115042.0,38695.0,-10851.0
負債準備增加（減少）,527321.0,921745.0,146666.0,185080.0
其他流動負債增加（減少）,570.0,34869.0,1851025.0,1419864.0
淨確定福利負債增加(減少),3064439.0,8036892.0,33665.0,-4277.0
與營業活動相關之負債之淨變動合計,3153871.0,4344154.0,14845758.0,4900103.0
與營業活動相關之資產及負債之淨變動合計,3843064.0,5590449.0,4787003.0,122085.0
調整項目合計,9245748.0,15867755.0,6460293.0,2299875.0
營運產生之現金流入（流出）,49049.0,195007.0,21127993.0,19221734.0
收取之利息,18120.0,25270.0,315227.0,758590.0
收取之股利,-26198.0,-54868.0,60741.0,60741.0
支付之利息,-21752.0,-224454.0,-137146.0,-214712.0
退還（支付）之所得稅,9264967.0,15808710.0,-765398.0,-768184.0
營業活動之淨現金流入（流出）,,,20601417.0,19058169.0
投資活動之現金流量,-22731336.0,-50469.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,20262222.0,-53960356.0,-112875.0,-228910.0
取得按攤銷後成本衡量之金融資產,-664542.0,42048401.0,-72855015.0,-92296234.0
處分按攤銷後成本衡量之金融資產,0.0,0.0,60525410.0,98487508.0
取得透過損益按公允價值衡量之金融資產,21916.0,-1112453.0,-317244.0,-370244.0
取得採用權益法之投資,-761390.0,340.0,0.0,0.0
處分採用權益法之投資,-1758.0,0.0,0.0,0.0
取得不動產、廠房及設備,-3874888.0,22221.0,-1549513.0,-2680469.0
處分不動產、廠房及設備,,-1021506.0,347.0,1353.0
存出保證金增加,39532613.0,-39082.0,-1459438.0,-1457055.0
取得無形資產,-42745967.0,-14112904.0,-1099864.0,-1959501.0
其他非流動資產增加,221900.0,,-113206.0,-91531.0
投資活動之淨現金流入（流出）,-204.0,66489844.0,-16981398.0,-595083.0
籌資活動之現金流量,-20437.0,-69636996.0,,
短期借款增加,-3012095.0,390590.0,114359342.0,167983101.0
短期借款減少,55314.0,-179.0,-117774125.0,-167587207.0
舉借長期借款,2433298.0,0.0,537050.0,711110.0
存入保證金減少,7197351.0,-41931.0,-184.0,-892.0
租賃本金償還,9630649.0,-2798672.0,-72155.0,-97150.0
發放現金股利,9630649.0,-84050.0,-2950072.0,-13847318.0
