會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,158186.0,6.59,161147.0,6.44,110453.0,4.23,253649.0,9.19
透過損益按公允價值衡量之金融資產－流動,29680.0,1.24,20355.0,0.81,23173.0,0.89,0.0,0.0
合約資產－流動,246506.0,10.27,300011.0,11.98,310283.0,11.87,297706.0,10.78
應收票據淨額,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
應收帳款淨額,30541.0,1.27,86.0,0.0,3902.0,0.15,0.0,0.0
其他應收款淨額,160.0,0.01,181.0,0.01,194.0,0.01,202.0,0.01
本期所得稅資產,73.0,0.0,38.0,0.0,91.0,0.0,190.0,0.01
存貨,0.0,0.0,0.0,0.0,99251.0,3.8,99923.0,3.62
預付款項,31107.0,1.3,26360.0,1.05,526097.0,20.13,29646.0,1.07
其他流動資產,523242.0,21.79,625060.0,24.97,1073444.0,41.08,728469.0,26.38
流動資產合計,1019495.0,42.46,1133238.0,45.27,,,1409785.0,51.06
非流動資產,,,,,30259.0,1.16,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,30437.0,1.27,30614.0,1.22,96950.0,3.71,31500.0,1.14
不動產、廠房及設備,103138.0,4.3,98227.0,3.92,39097.0,1.5,100512.0,3.64
使用權資產,25642.0,1.07,4900.0,0.2,730880.0,27.97,37415.0,1.36
投資性不動產淨額,730880.0,30.44,730880.0,29.19,449207.0,17.19,721010.0,26.11
無形資產,468759.0,19.52,459265.0,18.34,10075.0,0.39,439897.0,15.93
遞延所得稅資產,7656.0,0.32,8991.0,0.36,183190.0,7.01,12831.0,0.46
其他非流動資產,15029.0,0.63,37404.0,1.49,1539658.0,58.92,8130.0,0.29
非流動資產合計,1381541.0,57.54,1370281.0,54.73,2613102.0,100.0,1351295.0,48.94
資產總額,2401036.0,100.0,2503519.0,100.0,,,2761080.0,100.0
流動負債,,,,,417900.0,15.99,,
短期借款,948344.0,39.5,821838.0,32.83,0.0,0.0,456340.0,16.53
合約負債－流動,396.0,0.02,0.0,0.0,13746.0,0.53,132450.0,4.8
應付票據,21039.0,0.88,12323.0,0.49,38836.0,1.49,56730.0,2.05
應付帳款,26148.0,1.09,27143.0,1.08,35196.0,1.35,98747.0,3.58
其他應付款,18837.0,0.78,30889.0,1.23,18177.0,0.7,26972.0,0.98
本期所得稅負債,17679.0,0.74,15815.0,0.63,0.0,0.0,213025.0,7.72
負債準備－流動,8.0,0.0,0.0,0.0,17747.0,0.68,18597.0,0.67
租賃負債－流動,3265.0,0.14,21220.0,0.85,219.0,0.01,1701.0,0.06
其他流動負債,59502.0,2.48,219.0,0.01,10160.0,0.39,1114.0,0.04
流動負債合計,1095218.0,45.61,2971.0,0.12,245157.0,9.38,10314.0,0.37
非流動負債,,,87430.0,3.49,797138.0,30.51,220595.0,7.99
透過損益按公允價值衡量之金融負債－非流動,222875.0,9.28,1019848.0,40.74,,,1236585.0,44.79
長期借款,9268.0,0.39,,,229357.0,8.78,,
負債準備－非流動,20622.0,0.86,226066.0,9.03,507576.0,19.42,232725.0,8.43
遞延所得稅負債,39569.0,1.65,197454.0,7.89,29694.0,1.14,410140.0,14.85
租賃負債－非流動,23128.0,0.96,23832.0,0.95,35789.0,1.37,38166.0,1.38
其他非流動負債,218809.0,9.11,37679.0,1.51,29008.0,1.11,33899.0,1.23
非流動負債合計,534271.0,22.25,1974.0,0.08,218566.0,8.36,27235.0,0.99
負債總額,1629489.0,67.87,218682.0,8.73,1049990.0,40.18,5566.0,0.2
歸屬於母公司業主之權益,,,705687.0,28.19,1847128.0,70.69,747731.0,27.08
股本,,,1725535.0,68.92,,,1984316.0,71.87
普通股股本,249881.0,10.41,,,,,,
股本合計,249881.0,10.41,,,249881.0,9.56,,
資本公積,,,249881.0,9.98,249881.0,9.56,249881.0,9.05
資本公積合計,7340.0,0.31,249881.0,9.98,,,249881.0,9.05
保留盈餘,,,,,7340.0,0.28,,
未分配盈餘（或待彌補虧損）,-25643.0,-1.07,7340.0,0.29,,,7340.0,0.27
保留盈餘合計,-25643.0,-1.07,,,-29212.0,-1.12,,
其他權益,,,-17706.0,-0.71,-29212.0,-1.12,-23774.0,-0.86
其他權益合計,539969.0,22.49,-17706.0,-0.71,,,-23774.0,-0.86
歸屬於母公司業主之權益合計,771547.0,32.13,,,537965.0,20.59,,
權益總額,771547.0,32.13,538469.0,21.51,765974.0,29.31,543317.0,19.68
負債及權益總計,2401036.0,100.0,777984.0,31.08,765974.0,29.31,776764.0,28.13
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,777984.0,31.08,2613102.0,100.0,776764.0,28.13
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,2503519.0,100.0,0.0,,2761080.0,100.0
