會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,432650.0,670549.0,1328228.0,1611079.0
本期稅前淨利（淨損）,432650.0,670549.0,1328228.0,1611079.0
折舊費用,151876.0,302318.0,448120.0,595485.0
攤銷費用,18534.0,37267.0,55442.0,68429.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,3084.0,12552.0,35413.0,38700.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,41782.0,63045.0,72855.0,74856.0
利息費用,8279.0,24110.0,43263.0,61953.0
利息收入,-24430.0,-56186.0,-91548.0,-132393.0
股利收入,-251.0,-8627.0,-24151.0,-24447.0
處分及報廢不動產、廠房及設備損失（利益）,-4277.0,-4742.0,-1526.0,-1684.0
處分投資損失（利益）,0.0,5852.0,0.0,0.0
其他項目,194597.0,375589.0,5591.0,5592.0
收益費損項目合計,-653970.0,-100612.0,543459.0,686491.0
強制透過損益按公允價值衡量之金融資產（增加）減少,13777.0,14602.0,654539.0,-186887.0
應收票據（增加）減少,1624997.0,1705824.0,13733.0,9448.0
應收帳款（增加）減少,421.0,-4254.0,1148551.0,744175.0
應收帳款－關係人（增加）減少,-37635.0,-89358.0,-4426.0,2553.0
其他應收款（增加）減少,169768.0,-982216.0,-76978.0,-41051.0
存貨（增加）減少,-14120.0,325312.0,290972.0,92932.0
預付款項（增加）減少,-2943.0,19056.0,293828.0,284590.0
其他流動資產（增加）減少,-785.0,-1290.0,2555.0,-11339.0
其他營業資產（增加）減少,1099510.0,887064.0,-1373.0,5524.0
與營業活動相關之資產之淨變動合計,-166047.0,-284777.0,2321401.0,899945.0
合約負債增加（減少）,-336255.0,529234.0,-348369.0,-37832.0
應付票據增加（減少）,-577683.0,-547541.0,562712.0,-328804.0
應付帳款增加（減少）,-4211.0,2917.0,-339284.0,-497144.0
應付帳款－關係人增加（減少）,-569649.0,-740137.0,6653.0,161.0
其他應付款增加（減少）,15022.0,-30246.0,-386652.0,272543.0
其他流動負債增加（減少）,-1308.0,-1272.0,-36440.0,-13038.0
淨確定福利負債增加(減少),-1640131.0,-1071822.0,-1239.0,-3125.0
與營業活動相關之負債之淨變動合計,-540621.0,-184758.0,-542619.0,-607239.0
與營業活動相關之資產及負債之淨變動合計,-346024.0,190831.0,1778782.0,292706.0
調整項目合計,86626.0,861380.0,2322241.0,979197.0
營運產生之現金流入（流出）,12457.0,30961.0,3650469.0,2590276.0
收取之利息,-8867.0,-23919.0,53993.0,84521.0
支付之利息,-6653.0,-389623.0,-43916.0,-61387.0
退還（支付）之所得稅,83563.0,478799.0,-741655.0,-742564.0
營業活動之淨現金流入（流出）,,,2918891.0,1870846.0
投資活動之現金流量,-960508.0,-2725142.0,,
取得按攤銷後成本衡量之金融資產,382678.0,1463662.0,-3685061.0,-4398684.0
按攤銷後成本衡量之金融資產到期還本,-81249.0,-161231.0,2578977.0,4192025.0
取得不動產、廠房及設備,6589.0,7377.0,-246488.0,-386518.0
處分不動產、廠房及設備,-4178.0,-7845.0,7927.0,7775.0
取得無形資產,18202.0,18329.0,-11755.0,-20531.0
取得使用權資產,0.0,0.0,-16412.0,-16377.0
長期應收租賃款減少,63160.0,74185.0,18457.0,18585.0
其他金融資產增加,-23194.0,-20927.0,0.0,-131696.0
其他非流動資產增加,251.0,8627.0,73262.0,-25620.0
收取之股利,-598249.0,-1342965.0,-40049.0,24447.0
投資活動之淨現金流入（流出）,,,24151.0,-736594.0
籌資活動之現金流量,-564493.0,528204.0,-1296991.0,
短期借款增加,40.0,0.0,,1549193.0
短期借款減少,0.0,-30026.0,0.0,0.0
應付短期票券增加,-23325.0,-47203.0,-115667.0,0.0
應付短期票券減少,0.0,0.0,0.0,-259855.0
租賃本金償還,-5027.0,-4714.0,-80109.0,-90904.0
其他金融負債增加,-123.0,-124.0,-64836.0,0.0
其他金融負債減少,-592928.0,446137.0,0.0,-9272.0
其他非流動負債減少,54932.0,46850.0,-8533.0,-127.0
發放現金股利,-1052682.0,-371179.0,-125.0,-1759502.0
籌資活動之淨現金流入（流出）,3748069.0,3748069.0,-1759502.0,-570467.0
匯率變動對現金及約當現金之影響,2695387.0,3376890.0,-2028772.0,36401.0
本期現金及約當現金增加（減少）數,2695387.0,3376890.0,63823.0,600186.0
