會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,6730455.0,100.0,5992214.0,100.0,7676870.0,100.0,28922800.0,100.0
營業收入合計,6730455.0,100.0,5992214.0,100.0,7676870.0,100.0,28922800.0,100.0
銷貨成本,5259254.0,78.14,4593073.0,76.65,5878335.0,76.57,22564224.0,78.02
營業成本合計,5259254.0,78.14,4593073.0,76.65,5878335.0,76.57,22564224.0,78.02
營業毛利（毛損）,1471201.0,21.86,1399141.0,23.35,1798535.0,23.43,6358576.0,21.98
營業毛利（毛損）淨額,1471201.0,21.86,1399141.0,23.35,1798535.0,23.43,6358576.0,21.98
營業費用,,,,,,,,
推銷費用,799818.0,11.88,907809.0,15.15,916158.0,11.93,3740658.0,12.93
管理費用,228614.0,3.4,234556.0,3.91,257956.0,3.36,964825.0,3.34
研究發展費用,37687.0,0.56,42380.0,0.71,44892.0,0.58,171538.0,0.59
預期信用減損損失（利益）,3084.0,0.05,9468.0,0.16,22861.0,0.3,38700.0,0.13
營業費用合計,1069203.0,15.89,1194213.0,19.93,1241867.0,16.18,4915721.0,17.0
營業利益（損失）,401998.0,5.97,204928.0,3.42,556668.0,7.25,1442855.0,4.99
營業外收入及支出,,,,,,,,
利息收入,24430.0,0.36,31756.0,0.53,35362.0,0.46,132393.0,0.46
其他收入,6820.0,0.1,15012.0,0.25,22234.0,0.29,50891.0,0.18
其他利益及損失淨額,7681.0,0.11,2034.0,0.03,62568.0,0.82,46893.0,0.16
財務成本淨額,8279.0,0.12,15831.0,0.26,19153.0,0.25,61953.0,0.21
營業外收入及支出合計,30652.0,0.46,32971.0,0.55,101011.0,1.32,168224.0,0.58
稅前淨利（淨損）,432650.0,6.43,237899.0,3.97,657679.0,8.57,1611079.0,5.57
所得稅費用（利益）合計,99703.0,1.48,67670.0,1.13,136075.0,1.77,366971.0,1.27
繼續營業單位本期淨利（淨損）,332947.0,4.95,170229.0,2.84,521604.0,6.79,1244108.0,4.3
本期淨利（淨損）,332947.0,4.95,170229.0,2.84,521604.0,6.79,1244108.0,4.3
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-167193.0,-2.48,-44475.0,-0.74,-5690.0,-0.07,59562.0,0.21
與不重分類之項目相關之所得稅,-5.0,0.0,7.0,0.0,4.0,0.0,-277623.0,-0.96
不重分類至損益之項目：,-167188.0,-2.48,-44482.0,-0.74,-5694.0,-0.07,14419.0,0.05
國外營運機構財務報表換算之兌換差額,331428.0,4.92,-156832.0,-2.62,95261.0,1.24,-232480.0,-0.8
與可能重分類之項目相關之所得稅,65945.0,0.98,-31204.0,-0.52,18966.0,0.25,155074.0,0.54
後續可能重分類至損益之項目：,265483.0,3.94,-125628.0,-2.1,76295.0,0.99,30920.0,0.11
其他綜合損益（淨額）,98295.0,1.46,-170110.0,-2.84,70601.0,0.92,124154.0,0.43
本期綜合損益總額,431242.0,6.41,119.0,0.0,592205.0,7.71,-108326.0,-0.37
淨利（損）歸屬於：,,,,,,,1135782.0,3.93
母公司業主（淨利∕損）,327045.0,4.86,160960.0,2.69,488077.0,6.36,,
非控制權益（淨利∕損）,5902.0,0.09,9269.0,0.15,33527.0,0.44,1214098.0,4.2
母公司業主（綜合損益）,491204.0,7.3,-29484.0,-0.49,563362.0,7.34,30010.0,0.1
非控制權益（綜合損益）,-59962.0,-0.89,29603.0,0.49,28843.0,0.38,1199905.0,4.15
基本每股盈餘,,,,,,,-64123.0,-0.22
基本每股盈餘,0.36,,0.18,,0.54,,,
稀釋每股盈餘,,,,,,,1.34,
稀釋每股盈餘,0.36,,0.18,,0.54,,,
