會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,5529366.0,6.26,7282093.0,8.14,8187040.0,9.01,12156345.0,13.96
透過損益按公允價值衡量之金融資產－流動,2348257.0,2.66,1945582.0,2.17,2742596.0,3.02,1804153.0,2.07
透過其他綜合損益按公允價值衡量之金融資產－流動,2758007.0,3.12,2550325.0,2.85,2527864.0,2.78,2498036.0,2.87
應收票據淨額,218867.0,0.25,97396.0,0.11,73192.0,0.08,83664.0,0.1
應收帳款淨額,27022679.0,30.6,28224414.0,31.53,29925981.0,32.93,24924384.0,28.63
應收帳款－關係人淨額,410332.0,0.46,218141.0,0.24,220302.0,0.24,294876.0,0.34
其他應收款淨額,251724.0,0.29,347075.0,0.39,341368.0,0.38,451083.0,0.52
存貨,23210754.0,26.29,22635837.0,25.29,20695160.0,22.77,18753649.0,21.54
預付款項,2095206.0,2.37,1507244.0,1.68,1506157.0,1.66,1715191.0,1.97
其他流動資產,20546.0,0.02,17418.0,0.02,19794.0,0.02,19225.0,0.02
流動資產合計,63865738.0,72.33,64825525.0,72.43,66239454.0,72.88,62700606.0,72.02
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,2072246.0,2.35,2445606.0,2.73,2323478.0,2.56,2198873.0,2.53
透過其他綜合損益按公允價值衡量之金融資產－非流動,381262.0,0.43,381414.0,0.43,363718.0,0.4,326509.0,0.38
按攤銷後成本衡量之金融資產－非流動,460382.0,0.52,477990.0,0.53,510633.0,0.56,494151.0,0.57
採用權益法之投資,222481.0,0.25,234325.0,0.26,235563.0,0.26,228674.0,0.26
不動產、廠房及設備,15267553.0,17.29,15301715.0,17.1,15447022.0,17.0,15723981.0,18.06
使用權資產,805278.0,0.91,754813.0,0.84,727187.0,0.8,681754.0,0.78
投資性不動產淨額,3771591.0,4.27,3771782.0,4.21,3771782.0,4.15,3607596.0,4.14
無形資產,113329.0,0.13,107731.0,0.12,92470.0,0.1,93271.0,0.11
遞延所得稅資產,220846.0,0.25,240111.0,0.27,262879.0,0.29,287359.0,0.33
其他非流動資產,1118162.0,1.27,962789.0,1.08,913959.0,1.01,721715.0,0.83
非流動資產合計,24433130.0,27.67,24678276.0,27.57,24648691.0,27.12,24363883.0,27.98
資產總額,88298868.0,100.0,89503801.0,100.0,90888145.0,100.0,87064489.0,100.0
流動負債,,,,,,,,
短期借款,1787988.0,2.02,5120304.0,5.72,4875772.0,5.36,2898048.0,3.33
透過損益按公允價值衡量之金融負債－流動,36052.0,0.04,64033.0,0.07,411368.0,0.45,489058.0,0.56
合約負債－流動,259969.0,0.29,335661.0,0.38,566862.0,0.62,638011.0,0.73
應付票據,12211.0,0.01,16991.0,0.02,20020.0,0.02,19106.0,0.02
應付帳款,28394869.0,32.16,25016544.0,27.95,25124274.0,27.64,20569122.0,23.63
應付帳款－關係人,396753.0,0.45,445188.0,0.5,339021.0,0.37,340673.0,0.39
其他應付款,18941197.0,21.45,17674364.0,19.75,14193066.0,15.62,15413984.0,17.7
本期所得稅負債,3158765.0,3.58,2540198.0,2.84,3135862.0,3.45,3274586.0,3.76
