會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,58958539.0,,63835177.0,16.46,59958809.0,14.94,91121942.0,20.63
透過損益按公允價值衡量之金融資產－流動,344694.0,,362554.0,0.09,335314.0,0.08,363813.0,0.08
透過其他綜合損益按公允價值衡量之金融資產－流動,5721861.0,,6097715.0,1.57,6180994.0,1.54,6387543.0,1.45
按攤銷後成本衡量之金融資產－流動,9459089.0,,7593330.0,1.96,15157115.0,3.78,15508688.0,3.51
避險之金融資產－流動,0.0,,23845230.0,6.15,26811806.0,6.68,25639724.0,5.8
應收票據淨額,24230789.0,,8605952.0,2.22,9264477.0,2.31,9844002.0,2.23
應收帳款淨額,8671152.0,,327074.0,0.08,417657.0,0.1,457203.0,0.1
應收帳款－關係人淨額,257663.0,,1059649.0,0.27,1075939.0,0.27,1499322.0,0.34
其他應收款淨額,651122.0,,9617.0,0.0,254633.0,0.06,388968.0,0.09
其他應收款－關係人淨額,4056.0,,9050183.0,2.33,11238700.0,2.8,13412511.0,3.04
存貨,7779906.0,,3819462.0,0.98,4003221.0,1.0,3935575.0,0.89
預付款項,3545177.0,,8775403.0,2.26,603009.0,0.15,794144.0,0.18
待出售非流動資產（或處分群組）淨額,10453562.0,,532526.0,0.14,135301674.0,33.71,169353435.0,38.34
其他流動資產,631348.0,,133913872.0,34.53,,,,
流動資產合計,130708958.0,,,,28145542.0,7.01,27835864.0,6.3
非流動資產,,,26374488.0,6.8,16360700.0,4.08,15468807.0,3.5
透過其他綜合損益按公允價值衡量之金融資產－非流動,32628494.0,,16394154.0,4.23,47538476.0,11.84,46781575.0,10.59
按攤銷後成本衡量之金融資產－非流動,16830712.0,,48819599.0,12.59,94726660.0,23.6,98196032.0,22.23
採用權益法之投資,48566560.0,,88543009.0,22.83,14102007.0,3.51,14992784.0,3.39
不動產、廠房及設備,87517403.0,,13366320.0,3.45,5427593.0,1.35,5425680.0,1.23
使用權資產,13544117.0,,5437080.0,1.4,24714757.0,6.16,27650861.0,6.26
投資性不動產淨額,5446310.0,,19327466.0,4.98,35063228.0,8.74,35979521.0,8.15
無形資產,19485447.0,,35629609.0,9.19,266078963.0,66.29,272331124.0,61.66
其他非流動資產,35344916.0,,253891725.0,65.47,401380637.0,100.0,441684559.0,100.0
非流動資產合計,259363959.0,,387805597.0,100.0,,,,
資產總額,390072917.0,,,,35643323.0,8.88,48440514.0,10.97
流動負債,,,33348861.0,8.6,6895773.0,1.72,6769046.0,1.53
短期借款,34341574.0,,4995039.0,1.29,2410942.0,0.6,213062.0,0.05
應付短期票券,5244925.0,,1388618.0,0.36,8274800.0,2.06,1439222.0,0.33
合約負債－流動,4797343.0,,7329827.0,1.89,9394608.0,2.34,10023071.0,2.27
應付帳款,6461632.0,,9200675.0,2.37,5023.0,0.0,10238196.0,2.32
其他應付款,8689161.0,,2708808.0,0.7,2132292.0,0.53,1391057.0,0.31
其他應付款項－關係人,6155.0,,7366853.0,1.9,364352.0,0.09,2490823.0,0.56
本期所得稅負債,3559196.0,,331059.0,0.09,8384228.0,2.09,407652.0,0.09
與待出售非流動資產直接相關（或處分群組）之負債,6654095.0,,4647297.0,1.2,73505341.0,18.31,7275325.0,1.65
租賃負債－流動,334155.0,,71317037.0,18.39,,,88687968.0,20.08
其他流動負債,4563933.0,,,,61114332.0,15.23,,
流動負債合計,74652169.0,,44569541.0,11.49,18610026.0,4.64,81526445.0,18.46
非流動負債,,,21578225.0,5.56,11613094.0,2.89,16695836.0,3.78
應付公司債,49555822.0,,11681069.0,3.01,2594630.0,0.65,11922865.0,2.7
長期借款,20500521.0,,2196179.0,0.57,13022525.0,3.24,3261791.0,0.74
遞延所得稅負債,11685987.0,,5934968.0,1.53,106954607.0,26.65,13934981.0,3.15
租賃負債－非流動,2129894.0,,85959982.0,22.17,180459948.0,44.96,127341918.0,28.83
其他非流動負債,5918510.0,,157277019.0,40.56,,,216029886.0,48.91
非流動負債合計,89790734.0,,,,,,,
負債總額,164442903.0,,,,61235800.0,15.26,,
歸屬於母公司業主之權益,,,59574403.0,15.36,2000000.0,0.5,61252340.0,13.87
股本,,,2000000.0,0.52,6203.0,0.0,2000000.0,0.45
普通股股本,58956456.0,,1661397.0,0.43,63242003.0,15.76,0.0,0.0
特別股股本,2000000.0,,0.0,0.0,,,63252340.0,14.32
債券換股權利證書,617947.0,,63235800.0,16.31,55390739.0,13.8,,
股本合計,61574403.0,,,,,,56757470.0,12.85
資本公積,,,55380287.0,14.28,68643905.0,17.1,,
資本公積合計,52019465.0,,,,,,73939852.0,16.74
保留盈餘,,,85987152.0,22.17,14830503.0,3.69,,
保留盈餘合計,77166710.0,,,,-392343.0,-0.1,10920014.0,2.47
其他權益,,,12721098.0,3.28,201714807.0,50.26,-392343.0,-0.09
其他權益合計,20449164.0,,-392343.0,-0.1,19205882.0,4.78,204477333.0,46.29
庫藏股票,-499691.0,,216931994.0,55.94,220920689.0,55.04,21177340.0,4.79
歸屬於母公司業主之權益合計,210710051.0,,13596584.0,3.51,401380637.0,100.0,225654673.0,51.09
非控制權益,14919963.0,,230528578.0,59.44,0.0,,441684559.0,100.0
權益總額,225630014.0,,387805597.0,100.0,9060600.0,,0.0,
負債及權益總計,390072917.0,,0.0,,,,9060600.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,9060600.0,,,,,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,11521600.0,,,,,,,
