會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,43321.0,100.0,70882.0,100.0,87949.0,100.0,281520.0,100.0
銷貨收入淨額,43321.0,100.0,70882.0,100.0,87949.0,100.0,281520.0,100.0
營業收入合計,43321.0,100.0,70882.0,100.0,87949.0,100.0,281520.0,100.0
銷貨成本,27243.0,62.89,28334.0,39.97,54107.0,61.52,161798.0,57.47
營業成本合計,27243.0,62.89,28334.0,39.97,54107.0,61.52,161798.0,57.47
營業毛利（毛損）,16078.0,37.11,42548.0,60.03,33842.0,38.48,119722.0,42.53
營業毛利（毛損）淨額,16078.0,37.11,42548.0,60.03,33842.0,38.48,119722.0,42.53
營業費用,,,,,,,,
推銷費用,2973.0,6.86,2349.0,3.31,1866.0,2.12,10151.0,3.61
管理費用,6622.0,15.29,9506.0,13.41,7867.0,8.94,31827.0,11.31
研究發展費用,829.0,1.91,637.0,0.9,588.0,0.67,2752.0,0.98
預期信用減損損失（利益）,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
營業費用合計,10424.0,24.06,12492.0,17.62,10321.0,11.74,44730.0,15.89
其他收益及費損淨額,,,,,,,,
其他收益及費損淨額,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
營業利益（損失）,5654.0,13.05,0.0,0.0,0.0,0.0,74992.0,26.64
營業外收入及支出,,,30056.0,42.4,23521.0,26.74,,
利息收入,91.0,0.21,,,,,1237.0,0.44
其他收入,128.0,0.3,213.0,0.3,121.0,0.14,2220.0,0.79
其他利益及損失淨額,-1915.0,-4.42,886.0,1.25,981.0,1.12,-10855.0,-3.86
財務成本淨額,3331.0,7.69,-7107.0,-10.03,-1354.0,-1.54,11077.0,3.93
營業外收入及支出合計,-5027.0,-11.6,1616.0,2.28,2638.0,3.0,259.0,0.09
稅前淨利（淨損）,627.0,1.45,-7624.0,-10.76,-2890.0,-3.29,1.0,0.0
所得稅費用（利益）合計,598.0,1.38,22432.0,31.65,20631.0,23.46,-18733.0,-6.65
繼續營業單位本期淨利（淨損）,29.0,0.07,2132.0,3.01,3637.0,4.14,56259.0,19.98
本期淨利（淨損）,29.0,0.07,20300.0,28.64,16994.0,19.32,9825.0,3.49
其他綜合損益(淨額),,,20300.0,28.64,16994.0,19.32,46434.0,16.49
國外營運機構財務報表換算之兌換差額,118.0,0.27,,,,,46434.0,16.49
與可能重分類之項目相關之所得稅,9.0,0.02,-92.0,-0.13,0.0,0.0,,
後續可能重分類至損益之項目：,109.0,0.25,-9.0,-0.01,0.0,0.0,-370.0,-0.13
其他綜合損益（淨額）,109.0,0.25,-83.0,-0.12,0.0,0.0,-370.0,-0.13
本期綜合損益總額,138.0,0.32,-83.0,-0.12,16994.0,19.32,26.0,0.01
淨利（損）歸屬於：,,,20217.0,28.52,,,26.0,0.01
母公司業主（淨利∕損）,438.0,1.01,,,16585.0,18.86,-344.0,-0.12
非控制權益（淨利∕損）,-409.0,-0.94,20322.0,28.67,409.0,0.47,46090.0,16.37
母公司業主（綜合損益）,489.0,1.13,-22.0,-0.03,16585.0,18.86,,
非控制權益（綜合損益）,-351.0,-0.81,20284.0,28.62,409.0,0.47,45080.0,16.01
基本每股盈餘,,,-67.0,-0.09,,,1354.0,0.48
基本每股盈餘,0.0,,,,0.11,,44899.0,15.95
稀釋每股盈餘,,,0.15,,,,1191.0,0.42
稀釋每股盈餘,0.0,,,,0.11,,,
