會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,569012.0,21.53,404952.0,15.14,449674.0,16.29,450322.0,15.02
透過損益按公允價值衡量之金融資產－流動,17624.0,0.67,12088.0,0.45,11044.0,0.4,68723.0,2.29
按攤銷後成本衡量之金融資產－流動,118635.0,4.49,0.0,0.0,0.0,0.0,106298.0,3.54
合約資產－流動,71188.0,2.69,97149.0,3.63,67686.0,2.45,68278.0,2.28
應收票據淨額,165.0,0.01,189.0,0.01,1046.0,0.04,1310.0,0.04
應收帳款淨額,145070.0,5.49,28525.0,1.07,38791.0,1.41,61527.0,2.05
應收帳款－關係人淨額,0.0,0.0,124320.0,4.65,181938.0,6.59,5060.0,0.17
其他應收款淨額,14030.0,0.53,2020.0,0.08,1985.0,0.07,2099.0,0.07
其他應收款－關係人淨額,0.0,0.0,16446.0,0.61,16286.0,0.59,17917.0,0.6
本期所得稅資產,1306.0,0.05,0.0,0.0,1243.0,0.05,46.0,0.0
存貨,24288.0,0.92,55795.0,2.09,93897.0,3.4,155415.0,5.18
預付款項,15627.0,0.59,31932.0,1.19,34602.0,1.25,35165.0,1.17
其他流動資產,26667.0,1.01,35259.0,1.32,35922.0,1.3,44242.0,1.48
流動資產合計,1003612.0,37.98,808675.0,30.23,934114.0,33.84,1016402.0,33.89
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,0.0,0.0,0.0,0.0,0.0,0.0,25278.0,0.84
按攤銷後成本衡量之金融資產－非流動,123202.0,4.66,195712.0,7.32,105168.0,3.81,103816.0,3.46
不動產、廠房及設備,613912.0,23.23,631667.0,23.61,676452.0,24.51,1415.0,0.05
使用權資產,123442.0,4.67,124807.0,4.67,128614.0,4.66,701749.0,23.4
無形資產,27222.0,1.03,26649.0,1.0,26075.0,0.94,126517.0,4.22
遞延所得稅資產,1211.0,0.05,1189.0,0.04,928.0,0.03,27268.0,0.91
其他非流動資產,749721.0,28.37,886646.0,33.14,888732.0,32.2,1142.0,0.04
非流動資產合計,1638710.0,62.02,1866670.0,69.77,1825969.0,66.16,995541.0,33.19
資產總額,2642322.0,100.0,2675345.0,100.0,2760083.0,100.0,1982726.0,66.11
流動負債,,,,,,,2999128.0,100.0
短期借款,149709.0,5.67,400000.0,14.95,402240.0,14.57,,
合約負債－流動,2619.0,0.1,6303.0,0.24,6688.0,0.24,240640.0,8.02
應付票據,0.0,0.0,221.0,0.01,0.0,0.0,6402.0,0.21
應付帳款,174533.0,6.61,18749.0,0.7,72642.0,2.63,1923.0,0.06
應付帳款－關係人,0.0,0.0,155464.0,5.81,155464.0,5.63,104.0,0.0
其他應付款,16672.0,0.63,52720.0,1.97,63781.0,2.31,79158.0,2.64
其他應付款項－關係人,0.0,0.0,66.0,0.0,34.0,0.0,20382.0,0.68
本期所得稅負債,2952.0,0.11,2420.0,0.09,5797.0,0.21,21678.0,0.72
負債準備－流動,581.0,0.02,1996.0,0.07,1992.0,0.07,19431.0,0.65
租賃負債－流動,6672.0,0.25,7808.0,0.29,8444.0,0.31,8940.0,0.3
其他流動負債,54063.0,2.05,35464.0,1.33,28760.0,1.04,618.0,0.02
流動負債合計,407801.0,15.43,681211.0,25.46,745842.0,27.02,8646.0,0.29
非流動負債,,,,,,,47551.0,1.59
長期借款,464276.0,17.57,232663.0,8.7,232335.0,8.42,455473.0,15.19
負債準備－非流動,4175.0,0.16,2502.0,0.09,2404.0,0.09,,
遞延所得稅負債,22.0,0.0,0.0,0.0,0.0,0.0,699303.0,23.32
租賃負債－非流動,118812.0,4.5,119381.0,4.46,122920.0,4.45,2151.0,0.07
其他非流動負債,417.0,0.02,946.0,0.04,946.0,0.03,62.0,0.0
非流動負債合計,587702.0,22.24,355492.0,13.29,358605.0,12.99,120960.0,4.03
負債總額,995503.0,37.68,1036703.0,38.75,1104447.0,40.01,946.0,0.03
歸屬於母公司業主之權益,,,,,,,823422.0,27.46
股本,,,,,,,1278895.0,42.64
普通股股本,1359680.0,51.46,1359680.0,50.82,1454858.0,52.71,,
股本合計,1359680.0,51.46,95178.0,3.56,1454858.0,52.71,,
資本公積,,,1454858.0,54.38,,,1454858.0,48.51
資本公積合計,133054.0,5.04,,,133054.0,4.82,1454858.0,48.51
保留盈餘,,,133054.0,4.97,,,,
法定盈餘公積,14726.0,0.56,,,25948.0,0.94,133054.0,4.44
未分配盈餘（或待彌補虧損）,135305.0,5.12,25948.0,0.97,13.0,0.0,,
保留盈餘合計,150031.0,5.68,13.0,0.0,38606.0,1.4,25948.0,0.87
其他權益,,,22021.0,0.82,64567.0,2.34,13.0,0.0
其他權益－其他,38.0,0.0,47982.0,1.79,,,46341.0,1.55
其他權益合計,38.0,0.0,,,0.0,0.0,72302.0,2.41
庫藏股票,0.0,0.0,0.0,0.0,0.0,0.0,,
歸屬於母公司業主之權益合計,1642803.0,62.17,0.0,0.0,0.0,0.0,-194.0,-0.01
共同控制下前手權益,0.0,0.0,0.0,0.0,1652479.0,59.87,-194.0,-0.01
非控制權益,4016.0,0.15,1635894.0,61.15,0.0,0.0,0.0,0.0
權益總額,1646819.0,62.32,0.0,0.0,3157.0,0.11,1660020.0,55.35
負債及權益總計,2642322.0,100.0,2748.0,0.1,1655636.0,59.99,0.0,0.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,1638642.0,61.25,2760083.0,100.0,60213.0,2.01
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,2675345.0,100.0,0.0,,1720233.0,57.36
