會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,8638.0,124870.0,180235.0,718790.0
本期稅前淨利（淨損）,8638.0,124870.0,180235.0,718790.0
折舊費用,1772.0,3402.0,4694.0,5833.0
攤銷費用,101.0,241.0,388.0,532.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,1.0,18.0,20.0,22.0
利息費用,856.0,1710.0,2563.0,7018.0
利息收入,-122.0,-300.0,-362.0,-1074.0
股利收入,4.0,0.0,-23.0,-2111.0
處分及報廢不動產、廠房及設備損失（利益）,-11752.0,4.0,4.0,4.0
處分投資性不動產損失（利益）,2549.0,-121629.0,-191359.0,-191359.0
其他項目,-6591.0,2549.0,2549.0,2549.0
收益費損項目合計,926.0,-114005.0,-181526.0,-178586.0
應收票據（增加）減少,-7442.0,735.0,1840.0,-3755.0
應收帳款（增加）減少,-16.0,-46439.0,16369.0,-939619.0
其他應收款（增加）減少,-312646.0,-2.0,-3.0,-12.0
存貨（增加）減少,2559.0,-814458.0,-1196064.0,-1173306.0
預付款項（增加）減少,-64.0,-10586.0,-75152.0,-61814.0
其他流動資產（增加）減少,-106449.0,390.0,86.0,293.0
其他金融資產（增加）減少,-36668.0,-200384.0,-298166.0,-163339.0
取得合約之增額成本（增加）減少,-459800.0,-66866.0,-136798.0,-134802.0
與營業活動相關之資產之淨變動合計,79794.0,-1137610.0,-1687888.0,-2476354.0
合約負債增加（減少）,74398.0,240986.0,361120.0,347741.0
應付票據增加（減少）,0.0,9334.0,6972.0,3802.0
應付帳款增加（減少）,-1997.0,0.0,-2210.0,15236.0
應付帳款－關係人增加（減少）,-132225.0,-2391.0,-11759.0,91642.0
其他應付款增加（減少）,8688.0,-36604.0,7348.0,16259.0
其他應付款－關係人增加（減少）,-16.0,-4075.0,-18403.0,-30908.0
負債準備增加（減少）,-436.0,39.0,-935.0,1043.0
預收款項增加（減少）,50.0,-440.0,-16.0,-20.0
其他流動負債增加（減少）,-443.0,-1.0,16658.0,11851.0
與營業活動相關之負債之淨變動合計,27813.0,-786.0,358775.0,456646.0
與營業活動相關之資產及負債之淨變動合計,-431987.0,206062.0,-1329113.0,-2019708.0
調整項目合計,-438578.0,-931548.0,-1510639.0,-2198294.0
營運產生之現金流入（流出）,-429940.0,-1045553.0,-1330404.0,-1479504.0
收取之利息,0.0,-920683.0,108.0,790.0
收取之股利,-38039.0,95.0,23.0,2111.0
支付之利息,-2173.0,0.0,-135171.0,-192312.0
退還（支付）之所得稅,-470152.0,-83993.0,-3528.0,-3589.0
營業活動之淨現金流入（流出）,,-2771.0,-1468972.0,-1672504.0
投資活動之現金流量,0.0,-1007352.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,-227.0,,0.0,-2035.0
預付投資款增加,1615.0,-254.0,-2035.0,-4000.0
取得不動產、廠房及設備,-610.0,1615.0,-488.0,-488.0
處分不動產、廠房及設備,-94.0,-640.0,1615.0,1615.0
存出保證金增加,21615.0,0.0,-1641.0,-3490.0
存出保證金減少,22299.0,-588.0,5.0,5.0
取得無形資產,,-809.0,-784.0,-784.0
取得投資性不動產,380000.0,226922.0,-1308.0,-1308.0
處分投資性不動產,-380960.0,226246.0,353453.0,353453.0
投資活動之淨現金流入（流出）,-16000.0,,348817.0,342968.0
籌資活動之現金流量,0.0,720000.0,,
短期借款增加,482000.0,-830960.0,1267600.0,1427600.0
短期借款減少,-80562.0,291000.0,-1141490.0,-1461490.0
應付短期票券增加,36.0,-66000.0,291000.0,291000.0
應付短期票券減少,-67.0,714320.0,-66000.0,-90000.0
發行公司債,-576.0,-80764.0,1212620.0,0.0
舉借長期借款,383871.0,36.0,-80967.0,1732620.0
償還長期借款,-63982.0,-67.0,73.0,-180019.0
存入保證金增加,212130.0,-1155.0,-118.0,76.0
存入保證金減少,148148.0,746410.0,-1736.0,-203.0
租賃本金償還,148148.0,-34696.0,-439454.0,-2320.0
