會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,15630.0,37549.0,78423.0,32556.0
本期稅前淨利（淨損）,15630.0,37549.0,78423.0,32556.0
折舊費用,12843.0,25815.0,38637.0,51121.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-30.0,421.0,841.0,3088.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-2653.0,-3942.0,-8788.0,-12178.0
利息費用,1127.0,2174.0,3361.0,4681.0
利息收入,-2696.0,-4706.0,-8164.0,-13366.0
股利收入,0.0,-6.0,-10.0,-226.0
處分及報廢不動產、廠房及設備損失（利益）,-3611.0,-17483.0,-18670.0,-12.0
投資性不動產公允價值調整損失(利益),4980.0,2273.0,7207.0,31254.0
其他項目,10441.0,13081.0,-8530.0,12986.0
收益費損項目合計,-39684.0,-72437.0,-64744.0,77348.0
應收帳款（增加）減少,-14712.0,-27719.0,-4279.0,13502.0
存貨（增加）減少,-43955.0,-87075.0,-77553.0,-61414.0
其他營業資產（增加）減少,11306.0,12560.0,-12738.0,-7488.0
與營業活動相關之資產之淨變動合計,639.0,12337.0,-6896.0,-55400.0
應付帳款增加（減少）,11945.0,24897.0,-19634.0,-4629.0
其他營業負債增加（減少）,-32010.0,-62178.0,-97187.0,11403.0
與營業活動相關之負債之淨變動合計,-27030.0,-59905.0,-89980.0,6774.0
與營業活動相關之資產及負債之淨變動合計,-11400.0,-22356.0,-11557.0,-48626.0
調整項目合計,4379.0,8259.0,10325.0,28722.0
營運產生之現金流入（流出）,-1113.0,-2166.0,-3346.0,61278.0
收取之利息,-843.0,-862.0,-4650.0,14299.0
支付之利息,-8977.0,-17125.0,-9228.0,-4637.0
退還（支付）之所得稅,,,,-12209.0
營業活動之淨現金流入（流出）,-168688.0,-198978.0,-507390.0,58731.0
投資活動之現金流量,284465.0,328475.0,623925.0,
取得按攤銷後成本衡量之金融資產,-123884.0,-386491.0,-417614.0,-749653.0
處分按攤銷後成本衡量之金融資產,400.0,306590.0,307712.0,768933.0
取得透過損益按公允價值衡量之金融資產,-1095.0,-2245.0,-2828.0,-632704.0
處分透過損益按公允價值衡量之金融資產,0.0,6.0,14.0,583659.0
取得不動產、廠房及設備,-301.0,329.0,409.0,-4117.0
處分不動產、廠房及設備,0.0,47686.0,4228.0,19.0
其他非流動資產減少,-9103.0,,,561.0
收取之股利,,22000.0,-4000.0,226.0
投資活動之淨現金流入（流出）,15000.0,0.0,659.0,-33076.0
籌資活動之現金流量,0.0,880.0,-11589.0,
短期借款增加,1160.0,-7733.0,-14930.0,27000.0
短期借款減少,-3793.0,15147.0,10008.0,0.0
存入保證金增加,12367.0,7611.0,-9922.0,261.0
存入保證金減少,11810.0,53319.0,315971.0,0.0
租賃本金償還,6097.0,315971.0,306049.0,-15264.0
非控制權益變動,315971.0,369290.0,306049.0,-3313.0
籌資活動之淨現金流入（流出）,322068.0,369290.0,,8684.0
匯率變動對現金及約當現金之影響,322068.0,,,2309.0
