會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,4081880.0,100.0,4967150.0,100.0,4354184.0,100.0,16840315.0,100.0
營業成本合計,3310816.0,81.11,4101290.0,82.57,3849391.0,88.41,14663502.0,87.07
營業毛利（毛損）,771064.0,18.89,865860.0,17.43,504793.0,11.59,2176813.0,12.93
營業毛利（毛損）淨額,771064.0,18.89,865860.0,17.43,504793.0,11.59,2176813.0,12.93
營業費用,,,,,,,,
推銷費用,260935.0,6.39,300786.0,6.06,233537.0,5.36,906087.0,5.38
管理費用,84923.0,2.08,85257.0,1.72,79275.0,1.82,322819.0,1.92
營業費用合計,345858.0,8.47,0.0,0.0,0.0,0.0,0.0,0.0
營業利益（損失）,425206.0,10.42,386043.0,7.77,312812.0,7.18,1228906.0,7.3
營業外收入及支出,,,479817.0,9.66,191981.0,4.41,947907.0,5.63
利息收入,7.0,0.0,,,,,,
其他收入,1627.0,0.04,590.0,0.01,428.0,0.01,6098.0,0.04
其他利益及損失淨額,139343.0,3.41,6988.0,0.14,23239.0,0.53,-534228.0,-3.17
財務成本淨額,14185.0,0.35,47056.0,0.95,141972.0,3.26,347360.0,2.06
營業外收入及支出合計,126792.0,3.11,18142.0,0.37,22947.0,0.53,81477.0,0.48
稅前淨利（淨損）,551998.0,13.52,36492.0,0.73,142692.0,3.28,-262247.0,-1.56
所得稅費用（利益）合計,130447.0,3.2,516309.0,10.39,334673.0,7.69,685660.0,4.07
繼續營業單位本期淨利（淨損）,421551.0,10.33,144097.0,2.9,69095.0,1.59,167378.0,0.99
本期淨利（淨損）,421551.0,10.33,372212.0,7.49,265578.0,6.1,518282.0,3.08
其他綜合損益(淨額),,,372212.0,7.49,265578.0,6.1,518282.0,3.08
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-312647.0,-7.66,,,,,,
不重分類至損益之項目：,-312647.0,-7.66,354358.0,7.13,1014829.0,23.31,16011.0,0.1
國外營運機構財務報表換算之兌換差額,-116728.0,-2.86,354358.0,7.13,1014829.0,23.31,312952.0,1.86
與可能重分類之項目相關之所得稅,-23345.0,-0.57,-227789.0,-4.59,-78269.0,-1.8,8669.0,0.05
後續可能重分類至損益之項目：,-93383.0,-2.29,-45558.0,-0.92,-15654.0,-0.36,320294.0,1.9
其他綜合損益（淨額）,-406030.0,-9.95,-182231.0,-3.67,-62615.0,-1.44,1031005.0,6.12
本期綜合損益總額,15521.0,0.38,172127.0,3.47,952214.0,21.87,206201.0,1.22
淨利（損）歸屬於：,,,544339.0,10.96,1217792.0,27.97,824804.0,4.9
母公司業主（淨利∕損）,421551.0,10.33,,,,,1145098.0,6.8
母公司業主（綜合損益）,15521.0,0.38,372212.0,7.49,265578.0,6.1,1663380.0,9.88
基本每股盈餘,,,544339.0,10.96,1217792.0,27.97,,
繼續營業單位淨利（淨損）,0.95,,,,,,518282.0,3.08
基本每股盈餘,0.95,,0.84,,0.6,,1663380.0,9.88
稀釋每股盈餘,,,,,,,,
繼續營業單位淨利（淨損）,0.88,,0.78,,0.55,,1.16,
稀釋每股盈餘,0.88,,,,,,1.16,
