會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-48006.0,-118190.0,-127211.0,-180943.0
本期稅前淨利（淨損）,-48006.0,-118190.0,-127211.0,-180943.0
折舊費用,29763.0,59152.0,78270.0,107751.0
攤銷費用,83.0,141.0,198.0,346.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,11119.0,10756.0,11065.0,13505.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-27.0,210.0,138.0,147.0
利息費用,8358.0,16361.0,25180.0,34584.0
利息收入,-909.0,-962.0,-981.0,-1272.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-3015.0,-9866.0,-18109.0,-36479.0
處分及報廢不動產、廠房及設備損失（利益）,9.0,-3392.0,-12103.0,-38218.0
非金融資產減損損失,6050.0,66177.0,67353.0,106881.0
投資性不動產公允價值調整損失(利益),1578.0,17032.0,16656.0,25999.0
其他項目,53009.0,378.0,378.0,-10226.0
收益費損項目合計,-779.0,-22389.0,-14542.0,203018.0
應收票據（增加）減少,55780.0,133598.0,153503.0,-7091.0
應收帳款（增加）減少,-49.0,-5599.0,-8289.0,4925.0
其他應收款（增加）減少,-4655.0,71159.0,93679.0,-1995.0
存貨（增加）減少,804.0,-3384.0,18.0,82537.0
預付款項（增加）減少,-1341.0,13520.0,3643.0,27350.0
其他流動資產（增加）減少,49760.0,-873.0,-41166.0,668.0
與營業活動相關之資產之淨變動合計,2099.0,768.0,783.0,106394.0
合約負債增加（減少）,2751.0,75591.0,48668.0,-64183.0
應付票據增加（減少）,-77153.0,11509.0,17193.0,8475.0
應付帳款增加（減少）,-2283.0,-3189.0,-4411.0,-46070.0
其他應付款增加（減少）,28037.0,-79471.0,-98546.0,12432.0
其他流動負債增加（減少）,-996.0,-2381.0,-2940.0,-86.0
淨確定福利負債增加(減少),-47545.0,-958.0,-1010.0,-3384.0
與營業活動相關之負債之淨變動合計,2215.0,-1792.0,-2588.0,-92816.0
與營業活動相關之資產及負債之淨變動合計,55224.0,-76282.0,-92302.0,13578.0
調整項目合計,7218.0,-691.0,-43634.0,216596.0
營運產生之現金流入（流出）,909.0,132907.0,109869.0,35653.0
收取之利息,-8352.0,14717.0,-17342.0,1272.0
收取之股利,-225.0,962.0,981.0,0.0
支付之利息,,-16526.0,-25284.0,-34187.0
退還（支付）之所得稅,-3102.0,-7384.0,-7389.0,-5178.0
營業活動之淨現金流入（流出）,2065.0,-8231.0,-49034.0,-2440.0
投資活動之現金流量,-5198.0,,,
取得透過損益按公允價值衡量之金融資產,-11015.0,-4148.0,-4148.0,-4148.0
處分透過損益按公允價值衡量之金融資產,323.0,4102.0,5144.0,5144.0
取得不動產、廠房及設備,0.0,-17483.0,-18971.0,-8416.0
處分不動產、廠房及設備,6830.0,9319.0,18703.0,59638.0
存出保證金增加,-10097.0,-11065.0,-11070.0,-11730.0
存出保證金減少,,1740.0,11394.0,15179.0
取得無形資產,45962.0,0.0,0.0,-4540.0
其他金融資產減少,-61532.0,-678.0,-1035.0,597.0
其他投資活動,0.0,8002.0,8002.0,-61188.0
投資活動之淨現金流入（流出）,0.0,47281.0,-1433.0,-9464.0
籌資活動之現金流量,-26509.0,37070.0,47303.0,
短期借款增加,0.0,,53889.0,126978.0
短期借款減少,-1589.0,66443.0,,-349567.0
償還公司債,-43668.0,-309680.0,78673.0,0.0
舉借長期借款,2417.0,0.0,-329370.0,1019644.0
償還長期借款,-51573.0,1019786.0,0.0,-772008.0
存入保證金增加,133525.0,-754983.0,1019786.0,642.0
存入保證金減少,81952.0,443.0,-763239.0,-442.0
租賃本金償還,81952.0,-443.0,443.0,-18716.0
