會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,9279394.0,15096132.0,28523363.0,40780600.0
本期稅前淨利（淨損）,9279394.0,15096132.0,28523363.0,40780600.0
折舊費用,1854620.0,3902016.0,6148073.0,8522705.0
攤銷費用,356047.0,727914.0,1153047.0,1580271.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,365531.0,-58836.0,34046.0,156336.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-8966.0,-56736.0,-38572.0,151123.0
利息費用,283243.0,901860.0,2261129.0,4370078.0
利息收入,-762136.0,-1498307.0,-2589285.0,-5018167.0
股利收入,7820.0,-475251.0,-519418.0,-519418.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-19389.0,14745.0,-5985.0,97415.0
處分及報廢不動產、廠房及設備損失（利益）,281.0,-74167.0,-351467.0,-322223.0
不動產、廠房及設備轉列費用數,2641.0,330.0,6834.0,6851.0
處分待出售非流動資產損失（利益）,29500.0,0.0,0.0,0.0
處分採用權益法之投資損失（利益）,3795.0,4005.0,4004.0,4004.0
非金融資產減損損失,2112987.0,0.0,2570.0,30057.0
未實現外幣兌換損失（利益）,-487626.0,2641.0,967000.0,672500.0
其他項目,-4750820.0,358000.0,-2190.0,-2189.0
收益費損項目合計,15496.0,-375.0,7069786.0,9729343.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-47576577.0,3747839.0,192334.0,-806640.0
應收帳款（增加）減少,850039.0,-216231.0,2527073.0,5548885.0
其他應收款（增加）減少,-43750.0,38150354.0,-1264724.0,-54057.0
存貨（增加）減少,-79.0,-12955.0,-34112831.0,-13461465.0
其他流動資產（增加）減少,-51993317.0,-46215176.0,724147.0,1414703.0
其他金融資產（增加）減少,8919182.0,948779.0,-374292.0,-268496.0
其他營業資產（增加）減少,9210810.0,-103529.0,45333.0,49135.0
與營業活動相關之資產之淨變動合計,-5105653.0,-158.0,-32262960.0,-7577935.0
合約負債增加（減少）,8415.0,-7448916.0,41884490.0,30206367.0
應付帳款增加（減少）,-1622922.0,18624656.0,-22797633.0,-55299943.0
其他應付款增加（減少）,-597838.0,-40009351.0,130306.0,318731.0
負債準備增加（減少）,-3079.0,2585784.0,1608.0,5707.0
其他金融負債增加（減少）,0.0,7114.0,591834.0,1073001.0
其他流動負債增加（減少）,10808915.0,-667602.0,-1163303.0,128679.0
淨確定福利負債增加(減少),-41184402.0,-792465.0,-8891.0,-13898.0
其他營業負債增加（減少）,-39071415.0,-6152.0,-12910.0,773.0
與營業活動相關之負債之淨變動合計,-29792021.0,740.0,18625501.0,-23580583.0
與營業活動相關之資產及負債之淨變動合計,770996.0,-20257276.0,-13637459.0,-31158518.0
調整項目合計,-282379.0,-27706192.0,-6567673.0,-21429175.0
營運產生之現金流入（流出）,-411487.0,-23958353.0,21955690.0,19351425.0
收取之利息,-29714891.0,-8862221.0,2408404.0,4807829.0
收取之股利,,1489623.0,519418.0,519418.0
支付之利息,-2680.0,18192.0,-1695120.0,-3381646.0
退還（支付）之所得稅,0.0,-760998.0,-9667835.0,-9881955.0
營業活動之淨現金流入（流出）,-2320154.0,-7180383.0,13520557.0,11415071.0
投資活動之現金流量,0.0,-15295787.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,,-205902.0,-300613.0
處分透過其他綜合損益按公允價值衡量之金融資產,0.0,-205902.0,49883.0,89346.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-4284440.0,0.0,0.0,887860.0
處分透過損益按公允價值衡量之金融資產,546947.0,0.0,2660342.0,883608.0
取得採用權益法之投資,-32362.0,-3025226.0,0.0,-41893.0
處分採用權益法之投資,-85254.0,0.0,15266.0,22899.0
採用權益法之被投資公司減資退回股款,433408.0,0.0,0.0,0.0
處分待出售非流動資產,-362903.0,0.0,0.0,0.0
取得不動產、廠房及設備,452.0,0.0,-12650648.0,-16891576.0
處分不動產、廠房及設備,-6106986.0,-7858222.0,2166722.0,2349774.0
取得無形資產,,768090.0,-362449.0,-413653.0
處分無形資產,20760078.0,-103118.0,17.0,17.0
其他金融資產增加,-31943471.0,17.0,-446453.0,-394357.0
其他金融資產減少,300000.0,-392273.0,256606.0,951600.0
其他非流動資產增加,8840286.0,208086.0,-931275.0,-1285819.0
其他非流動資產減少,-13842500.0,-526336.0,35.0,35.0
投資活動之淨現金流入（流出）,-200484.0,35.0,-9447856.0,-14142772.0
籌資活動之現金流量,3205.0,-11134849.0,,
短期借款增加,-37.0,,25022175.0,55591121.0
短期借款減少,77.0,34590384.0,-15394526.0,-21402725.0
舉借長期借款,-16082846.0,-3263508.0,0.0,39091798.0
償還長期借款,2970974.0,0.0,8853126.0,-14799048.0
租賃本金償還,-48933749.0,8847576.0,-14344456.0,-1171575.0
其他金融負債增加,162257067.0,-13910697.0,-897088.0,223.0
其他金融負債減少,113323318.0,-528145.0,4017.0,-7143.0
其他非流動負債增加,113323318.0,2474.0,-4505.0,944.0
