會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,113323318.0,15.36,170003807.0,22.12,158496143.0,19.44,204637294.0,25.07
透過損益按公允價值衡量之金融資產－流動,6965134.0,0.94,7248887.0,0.94,1195323.0,0.15,3738240.0,0.46
透過其他綜合損益按公允價值衡量之金融資產－流動,9700880.0,1.31,8156568.0,1.06,7351329.0,0.9,6123552.0,0.75
應收帳款淨額,277838239.0,37.65,242867830.0,31.6,300005488.0,36.79,283991816.0,34.8
其他應收款淨額,1190112.0,0.16,1701205.0,0.22,2794994.0,0.34,1509309.0,0.18
存貨,249844435.0,33.85,254331979.0,33.09,253047005.0,31.03,225856138.0,27.67
待出售非流動資產（或處分群組）淨額,0.0,0.0,8392821.0,1.09,0.0,0.0,7413711.0,0.91
其他流動資產,8091751.0,1.1,692703097.0,90.13,11073934.0,1.36,733270060.0,89.85
流動資產合計,666953869.0,90.37,,,733964216.0,90.0,,
非流動資產,,,1454210.0,0.19,,,1438599.0,0.18
透過損益按公允價值衡量之金融資產－非流動,1256489.0,0.17,2415944.0,0.31,1395529.0,0.17,2506596.0,0.31
透過其他綜合損益按公允價值衡量之金融資產－非流動,2217393.0,0.3,398277.0,0.05,2496447.0,0.31,338563.0,0.04
採用權益法之投資,439777.0,0.06,58722586.0,7.64,420224.0,0.05,63225378.0,7.75
不動產、廠房及設備,54829480.0,7.43,3817684.0,0.5,63379862.0,7.77,4169277.0,0.51
使用權資產,3489946.0,0.47,69172.0,0.01,4340860.0,0.53,68807.0,0.01
投資性不動產淨額,69355.0,0.01,760410.0,0.1,68990.0,0.01,869077.0,0.11
無形資產,759398.0,0.1,5625269.0,0.73,929119.0,0.11,7497698.0,0.92
遞延所得稅資產,5621955.0,0.76,2614196.0,0.34,5637633.0,0.69,2749591.0,0.34
其他非流動資產,2362130.0,0.32,75877748.0,9.87,2856750.0,0.35,82863586.0,10.15
非流動資產合計,71045923.0,9.63,768580845.0,100.0,81525414.0,10.0,816133646.0,100.0
資產總額,737999792.0,100.0,,,815489630.0,100.0,,
流動負債,,,201290696.0,26.19,,,204712153.0,25.08
短期借款,156256244.0,21.17,0.0,0.0,182201757.0,22.34,0.0,0.0
應付短期票券,300000.0,0.04,0.0,0.0,0.0,0.0,85844572.0,10.52
透過損益按公允價值衡量之金融負債－流動,0.0,0.0,74262861.0,9.66,0.0,0.0,213513923.0,26.16
合約負債－流動,64557387.0,8.75,214184023.0,27.87,97522695.0,11.96,48377980.0,5.93
應付帳款,250829985.0,33.99,74182497.0,9.65,261360239.0,32.05,14195250.0,1.74
其他應付款,38171358.0,5.17,8656047.0,1.13,49397272.0,6.06,283971.0,0.03
本期所得稅負債,13604109.0,1.84,285378.0,0.04,9962631.0,1.22,1172558.0,0.14
負債準備－流動,286679.0,0.04,1010399.0,0.13,279872.0,0.03,60490360.0,7.41
租賃負債－流動,917599.0,0.12,14872149.0,1.94,1135793.0,0.14,628590767.0,77.02
其他流動負債,13447538.0,1.82,588744050.0,76.6,22867859.0,2.8,,
流動負債合計,538370899.0,72.95,,,624728118.0,76.61,4525085.0,0.55
非流動負債,,,17322269.0,2.25,,,3112186.0,0.38
長期借款,17338860.0,2.35,2457465.0,0.32,11329677.0,1.39,2762001.0,0.34
遞延所得稅負債,2560003.0,0.35,2587843.0,0.34,4555783.0,0.56,620150.0,0.08
租賃負債－非流動,2406656.0,0.33,788023.0,0.1,2905463.0,0.36,11019422.0,1.35
其他非流動負債,789209.0,0.11,23155600.0,3.01,772493.0,0.09,639610189.0,78.37
非流動負債合計,23094728.0,3.13,611899650.0,79.61,19563416.0,2.4,,
負債總額,561465627.0,76.08,,,644291534.0,79.01,,
歸屬於母公司業主之權益,,,,,,,38626274.0,4.73
股本,,,38626274.0,5.03,,,38626274.0,4.73
普通股股本,38626274.0,5.23,38626274.0,5.03,38626274.0,4.74,,
股本合計,38626274.0,5.23,,,38626274.0,4.74,14224150.0,1.74
資本公積,,,14242393.0,1.85,,,,
資本公積合計,14222674.0,1.93,,,14242488.0,1.75,118762665.0,14.55
保留盈餘,,,100238546.0,13.04,,,,
保留盈餘合計,121768740.0,16.5,,,109613491.0,13.44,-2121865.0,-0.26
其他權益,,,-3105957.0,-0.4,,,-333094.0,-0.04
其他權益合計,-4580516.0,-0.62,-333094.0,-0.04,1777930.0,0.22,169158130.0,20.73
庫藏股票,-333094.0,-0.05,149668162.0,19.47,-333094.0,-0.04,7365327.0,0.9
歸屬於母公司業主之權益合計,169704078.0,23.0,7013033.0,0.91,163927089.0,20.1,176523457.0,21.63
非控制權益,6830087.0,0.93,156681195.0,20.39,7271007.0,0.89,816133646.0,100.0
權益總額,176534165.0,23.92,768580845.0,100.0,171198096.0,20.99,0.0,
負債及權益總計,737999792.0,100.0,0.0,,815489630.0,100.0,0.0,
待註銷股本股數（單位：股）,0.0,,0.0,,0.0,,8108885.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,8108885.0,,0.0,,,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,8108885.0,,,,8108885.0,,,
